rank,name,fp_id,player_slug,team,bye_week,position,pos_rank,sleeper,rtsports,avg,sleeper_id
283,Hunter Renfrow,18345,hunter-renfrow,,,WR,97,&nbsp;,&nbsp;,275.0,5955
284,New York Jets,8210,,,4,DST,27,&nbsp;,&nbsp;,281.0,
285,Demarcus Robinson,15665,demarcus-robinson,SF,4,WR,98,&nbsp;,&nbsp;,257.0,3286
286,Josh Doctson,15511,josh-doctson,,,WR,99,&nbsp;,&nbsp;,279.0,3178
287,Dexter Williams,18460,dexter-williams,,,RB,78,&nbsp;,&nbsp;,260.0,6153
288,Damarea Crockett,18617,damarea-crockett,,,RB,79,&nbsp;,&nbsp;,260.0,6334
289,Will Dissly,18049,will-dissly,,,TE,32,&nbsp;,&nbsp;,312.5,5010
290,DJ Chark Jr.,17292,dj-chark,,,WR,100,&nbsp;,&nbsp;,262.0,4951
291,Josh Reynolds,16439,josh-reynolds,,,WR,101,&nbsp;,&nbsp;,263.0,4171
292,John Ross,16388,john-ross,,,WR,102,&nbsp;,&nbsp;,282.0,4038
293,Gerald Everett,16459,gerald-everett,,,TE,33,&nbsp;,&nbsp;,266.0,4089
294,Eddy Pineiro,17575,eddy-pineiro,SF,4,K,23,&nbsp;,&nbsp;,282.5,5189
295,Brandon McManus,13274,brandon-mcmanus,,,K,24,&nbsp;,&nbsp;,296.0,1433
296,Myles Gaskin,17251,myles-gaskin,,,RB,80,&nbsp;,&nbsp;,267.0,5980
297,Detroit Lions,8100,,,5,DST,28,&nbsp;,&nbsp;,289.0,
298,Cincinnati Bengals,8060,,,9,DST,29,&nbsp;,&nbsp;,271.0,
299,David Moore,16757,david-moore,CAR,7,WR,103,&nbsp;,&nbsp;,272.0,4274
300,Wayne Gallman Jr.,16422,wayne-gallman,,,RB,81,&nbsp;,&nbsp;,301.5,4150
301,KeeSean Johnson,18618,keesean-johnson,,,WR,104,&nbsp;,&nbsp;,273.0,5962
302,Jay Ajayi,13940,jay-ajayi,,,RB,82,&nbsp;,&nbsp;,274.0,2452
303,Stephen Hauschka,9581,steven-hauschka,,,K,25,&nbsp;,&nbsp;,322.5,775
304,Daniel Carlson,17420,daniel-carlson,LV,,K,26,&nbsp;,&nbsp;,324.0,5095
305,Bruce Anderson III,18720,bruce-anderson,,,RB,83,&nbsp;,&nbsp;,276.0,6072
306,Miami Dolphins,8160,,,5,DST,30,&nbsp;,&nbsp;,317.0,
307,Phillip Dorsett II,13979,phillip-dorsett,LV,,WR,105,&nbsp;,&nbsp;,308.5,2334
308,Theo Riddick,11649,theo-riddick,,,RB,84,&nbsp;,&nbsp;,279.0,1517
309,Ian Thomas,17387,ian-thomas,LV,,TE,34,&nbsp;,&nbsp;,280.0,4995
310,Travis Benjamin,11214,travis-benjamin,,,WR,106,&nbsp;,&nbsp;,281.0,1077
311,Rex Burkhead,11655,rex-burkhead,,,RB,85,&nbsp;,&nbsp;,290.0,1387
312,Taylor Gabriel,12888,taylor-gabriel,,,WR,107,&nbsp;,&nbsp;,282.0,1903
313,Vernon Davis,9621,vernon-davis,,,TE,35,&nbsp;,&nbsp;,338.0,200
314,Josh Lambo,14327,josh-lambo,,,K,27,&nbsp;,&nbsp;,327.5,2671
315,Benny Snell Jr.,18609,benjamin-snell-jr,,,RB,86,&nbsp;,&nbsp;,284.0,6156
316,Eli Manning,9213,eli-manning,,,QB,30,&nbsp;,&nbsp;,295.0,188
317,Alfred Blue,12282,alfred-blue,,,RB,87,&nbsp;,&nbsp;,292.0,1944
318,Joey Slye,19028,joey-slye,TEN,11,K,28,&nbsp;,&nbsp;,332.0,6528
319,Daniel Jones,18232,daniel-jones,IND,6,QB,31,&nbsp;,&nbsp;,324.0,5870
320,Doug Martin,11186,doug-martin,,,RB,88,&nbsp;,&nbsp;,289.0,1195
321,Taywan Taylor,16426,taywan-taylor,,,WR,108,&nbsp;,&nbsp;,291.0,4125
322,Ryan Fitzpatrick,9545,ryan-fitzpatrick,,,QB,32,&nbsp;,&nbsp;,307.5,333
323,Josh Rosen,17235,josh-rosen,,,QB,33,&nbsp;,&nbsp;,292.0,4863
324,New York Giants,8200,,,11,DST,31,&nbsp;,&nbsp;,339.0,
325,Dustin Hopkins,11818,dustin-hopkins,,,K,29,&nbsp;,&nbsp;,332.0,1348
326,Randy Bullock,11339,randy-bullock,,,K,30,&nbsp;,&nbsp;,322.5,1099
327,Corey Clement,16446,corey-clement,,,RB,89,&nbsp;,&nbsp;,298.0,4651
328,Alex Collins,15546,alex-collins,,,RB,90,&nbsp;,&nbsp;,300.0,3327
329,Chris Conley,14151,chris-conley,,,WR,109,&nbsp;,&nbsp;,301.0,2381
330,Hayden Hurst,17283,hayden-hurst,,,TE,36,&nbsp;,&nbsp;,303.0,4973
331,Devontae Booker,15555,devontae-booker,,,RB,91,&nbsp;,&nbsp;,308.0,3209
332,Chris Hogan,11477,chris-hogan,,,WR,110,&nbsp;,&nbsp;,310.0,1329
333,Laquon Treadwell,15495,laquon-treadwell,IND,6,WR,111,&nbsp;,&nbsp;,313.0,3155
334,,17515,,,,2,,&nbsp;,&nbsp;,314.0,
335,Kendrick Bourne,17066,kendrick-bourne,ARI,12,WR,112,&nbsp;,&nbsp;,315.0,4454
336,Ricky Seals-Jones,16730,ricky-seals-jones,,,TE,37,&nbsp;,&nbsp;,316.0,4531
337,Case Keenum,11425,case-keenum,CHI,6,QB,34,&nbsp;,&nbsp;,317.0,1737
338,Deon Cain,17263,deon-cain,,,WR,113,&nbsp;,&nbsp;,318.0,5101
339,Zach Zenner,14185,zach-zenner,,,RB,92,&nbsp;,&nbsp;,319.0,2560
340,Blake Jarwin,16638,blake-jarwin,,,TE,38,&nbsp;,&nbsp;,320.0,4571
341,Spencer Ware,11638,spencer-ware,,,RB,93,&nbsp;,&nbsp;,321.0,1601
342,Breshad Perriman,13975,breshad-perriman,,,WR,114,&nbsp;,&nbsp;,323.0,2331
343,Cordarrelle Patterson,11613,cordarrelle-patterson,,,RB,94,&nbsp;,&nbsp;,325.0,1535
344,Bilal Powell,9963,bilal-powell,,,RB,95,&nbsp;,&nbsp;,327.0,818
345,Michael Crabtree,9460,michael-crabtree,,,WR,115,&nbsp;,&nbsp;,329.0,455
346,Cameron Artis-Payne,13942,cameron-artis-payne,,,RB,96,&nbsp;,&nbsp;,330.0,2477
347,C.J. Uzomah,14084,cj-uzomah,,,TE,39,&nbsp;,&nbsp;,332.0,2460
348,Chester Rogers,16038,chester-rogers,,,WR,116,&nbsp;,&nbsp;,333.0,3582
349,Jesse James,13959,jesse-james,,,TE,40,&nbsp;,&nbsp;,334.0,2463
350,Jaron Brown,11898,jaron-brown,,,WR,117,&nbsp;,&nbsp;,335.0,1684
351,Wendell Smallwood,15672,wendell-smallwood,,,RB,97,&nbsp;,&nbsp;,336.0,3309
352,Kyle Juszczyk,11798,kyle-juszczyk,SF,4,RB,98,&nbsp;,&nbsp;,337.0,
353,Jordan Matthews,12124,jordan-matthews,,,TE,41,&nbsp;,&nbsp;,338.0,1800
354,Seth Roberts,13840,seth-roberts,,,WR,118,&nbsp;,&nbsp;,340.0,2039
355,Geoff Swaim,14164,geoff-swaim,,,TE,42,&nbsp;,&nbsp;,341.0,2545
356,Jarius Wright,11211,jarius-wright,,,WR,119,&nbsp;,&nbsp;,342.0,1215
357,Tajae Sharpe,15587,tajae-sharpe,,,WR,120,&nbsp;,&nbsp;,343.0,3297
358,Drew Lock,18225,drew-lock,SEA,11,QB,35,&nbsp;,&nbsp;,344.0,5854
359,Isaiah McKenzie,16604,isaiah-mckenzie,,,WR,121,&nbsp;,&nbsp;,345.0,4197
360,Tim Patrick,16556,tim-patrick,NYJ,4,WR,122,&nbsp;,&nbsp;,347.0,4351
361,Keelan Cole Sr.,16864,keelan-cole,,,WR,123,&nbsp;,&nbsp;,349.0,4622
362,Jordan Wilkins,17497,jordan-wilkins,,,RB,99,&nbsp;,&nbsp;,350.0,5100
363,Jordan Thomas,17399,jordan-thomas,,,TE,43,&nbsp;,&nbsp;,351.0,5117
364,Kapri Bibbs,12343,kapri-bibbs,,,RB,100,&nbsp;,&nbsp;,352.0,2001
365,James Develin,11941,james-develin,,,RB,101,&nbsp;,&nbsp;,353.0,
366,Blake Bortles,12090,blake-bortles,,,QB,36,&nbsp;,&nbsp;,354.0,1979
367,Zach Pascal,16972,zach-pascal,,,WR,124,&nbsp;,&nbsp;,355.0,4319
368,Nick Vannett,15645,nick-vannett,LAR,9,TE,44,&nbsp;,&nbsp;,356.0,3258
369,Aldrick Robinson,10006,aldrick-robinson,,,WR,125,&nbsp;,&nbsp;,357.0,919
370,Ryan Tannehill,11174,ryan-tannehill,,,QB,37,&nbsp;,&nbsp;,359.0,1049
371,C.J. Beathard,16419,cj-beathard,,,QB,38,&nbsp;,&nbsp;,361.0,4127
372,Chris Ivory,9749,christopher-ivory,,,RB,102,&nbsp;,&nbsp;,362.0,717
373,Terry McLaurin,18466,terry-mclaurin,WAS,10,WR,126,&nbsp;,&nbsp;,363.0,5927
374,Jason Sanders,17533,jason-sanders,NYJ,4,K,31,&nbsp;,&nbsp;,365.0,5119
375,Manasseh Garner,14273,manasseh-garner,,,TE,45,&nbsp;,&nbsp;,366.0,2604
376,Demetrius Harris,11881,demetrius-harris,,,TE,46,&nbsp;,&nbsp;,368.0,1619
377,Felton Davis III,18418,felton-davis,,,WR,127,&nbsp;,&nbsp;,374.0,5941
378,Ty Johnson,18406,ty-johnson,BUF,6,RB,103,&nbsp;,&nbsp;,375.0,6039
379,Greg Joseph,17647,greg-joseph,,,K,32,&nbsp;,&nbsp;,376.0,5272
380,James O'Shaughnessy,14146,james-oshaughnessy,,,TE,47,&nbsp;,&nbsp;,377.0,2476
381,Dawson Knox,18631,dawson-knox,BUF,6,TE,48,&nbsp;,&nbsp;,379.0,5906
382,Darren Sproles,9155,darren-sproles,,,RB,104,&nbsp;,&nbsp;,380.0,246
383,Jeff Heuerman,13961,jeff-heuerman,,,TE,49,&nbsp;,&nbsp;,381.0,2397
384,Garrett Gilbert,12302,garrett-gilbert,,,QB,39,&nbsp;,&nbsp;,383.0,2229
385,Trent Taylor,16505,trent-taylor,,,WR,128,&nbsp;,&nbsp;,384.0,4218
386,Mason Rudolph,17234,mason-rudolph,PIT,7,QB,40,&nbsp;,&nbsp;,386.0,4972
387,C.J. Prosise,15614,cj-prosise,,,RB,105,&nbsp;,&nbsp;,387.0,3204
388,De'Angelo Henderson Sr.,16607,deangelo-henderson,,,RB,106,&nbsp;,&nbsp;,388.0,4239
389,Quadree Henderson,17441,quadree-henderson,,,WR,129,&nbsp;,&nbsp;,389.0,5279
390,Gary Jennings Jr.,18565,gary-jennings,,,WR,130,&nbsp;,&nbsp;,390.0,6045
391,Tampa Bay Buccaneers,8290,,,7,DST,32,&nbsp;,&nbsp;,391.0,
392,Jakeem Grant Sr.,15680,jakeem-grant,,,WR,131,&nbsp;,&nbsp;,393.0,3342
393,Mark Walton,17305,mark-walton,,,RB,107,&nbsp;,&nbsp;,395.0,4997
394,Josh Oliver,18487,josh-oliver,MIN,12,TE,50,&nbsp;,&nbsp;,396.0,5973
395,Dontrelle Inman,13105,dontrelle-inman,,,WR,132,&nbsp;,&nbsp;,397.0,2291
396,Ryan Switzer,16631,ryan-switzer,,,WR,133,&nbsp;,&nbsp;,398.0,4162
397,Andre Ellington,11662,andre-ellington,,,RB,108,&nbsp;,&nbsp;,399.0,1575
398,Tyler Kroft,13960,tyler-kroft,,,TE,51,&nbsp;,&nbsp;,401.0,2390
399,Jonnu Smith,16460,jonnu-smith,,,TE,52,&nbsp;,&nbsp;,402.0,4144
400,Foster Moreau,18397,foster-moreau,HOU,10,TE,53,&nbsp;,&nbsp;,403.0,5985
401,Bryce Love,18266,bryce-love-rb,,,RB,109,&nbsp;,&nbsp;,408.0,5889
402,D'Onta Foreman,16407,donta-foreman,,,RB,110,&nbsp;,&nbsp;,409.0,4111
