rank,name,fp_id,player_slug,team,bye_week,position,pos_rank,bb10,rtsports,underdog,drafters,draftkings,avg,sleeper_id
229,Miles Boykin,18636,miles-boykin,,,WR,83,233,&nbsp;,&nbsp;,&nbsp;,&nbsp;,211.0,5965
230,Cameron Brate,13470,cameron-brate,,,TE,30,284,234,&nbsp;,&nbsp;,&nbsp;,247.3,2214
231,Buffalo Bills,8030,,,6,DST,13,221,204,&nbsp;,&nbsp;,&nbsp;,212.5,
232,Trey Quinn,17266,trey-quinn,,,WR,84,207,&nbsp;,&nbsp;,&nbsp;,&nbsp;,213.0,5139
233,Kansas City Chiefs,8150,,,12,DST,14,222,205,&nbsp;,&nbsp;,&nbsp;,213.5,
234,Pittsburgh Steelers,8240,,,7,DST,15,231,203,&nbsp;,&nbsp;,&nbsp;,217.0,
235,Rashard Higgins,15586,rashard-higgins,,,WR,85,250,&nbsp;,&nbsp;,&nbsp;,&nbsp;,217.5,3328
236,Jay Ajayi,13940,jay-ajayi,,,RB,73,514,221,&nbsp;,&nbsp;,&nbsp;,322.7,2452
237,Indianapolis Colts,8130,,,6,DST,16,232,224,&nbsp;,&nbsp;,&nbsp;,228.0,
238,Paul Richardson Jr.,12129,paul-richardson,,,WR,86,520,226,&nbsp;,&nbsp;,&nbsp;,325.3,2279
239,KeeSean Johnson,18618,keesean-johnson,,,WR,87,251,&nbsp;,&nbsp;,&nbsp;,&nbsp;,229.0,5962
240,Dontrell Hilliard,18037,dontrell-hilliard,,,RB,74,241,&nbsp;,&nbsp;,&nbsp;,&nbsp;,229.0,5536
241,Los Angeles Rams,8280,,,9,DST,17,&nbsp;,140,&nbsp;,&nbsp;,&nbsp;,140.0,
242,Phillip Dorsett II,13979,phillip-dorsett,LV,,WR,88,287,243,&nbsp;,&nbsp;,&nbsp;,259.3,2334
243,Los Angeles Chargers,8250,,,12,DST,18,&nbsp;,163,&nbsp;,&nbsp;,&nbsp;,163.0,
244,Tennessee Titans,8300,,,11,DST,19,257,227,&nbsp;,&nbsp;,&nbsp;,242.0,
245,Ian Thomas,17387,ian-thomas,LV,,TE,31,253,&nbsp;,&nbsp;,&nbsp;,&nbsp;,242.0,4995
246,DJ Chark Jr.,17292,dj-chark,,,WR,89,265,&nbsp;,&nbsp;,&nbsp;,&nbsp;,243.5,4951
247,Jakobi Meyers,18598,jakobi-meyers,JAC,10,WR,90,275,&nbsp;,&nbsp;,&nbsp;,&nbsp;,245.0,5947
248,Carolina Panthers,8040,,,7,DST,20,267,225,&nbsp;,&nbsp;,&nbsp;,246.0,
249,A.J. Brown,18218,aj-brown,NE,10,WR,91,247,&nbsp;,&nbsp;,&nbsp;,&nbsp;,246.0,5859
250,Preston Williams,18612,preston-williams,,,WR,92,281,&nbsp;,&nbsp;,&nbsp;,&nbsp;,247.0,6148
251,Charles Clay,10003,charles-clay,,,TE,32,659,237,&nbsp;,&nbsp;,&nbsp;,386.0,801
252,Benny Snell Jr.,18609,benjamin-snell-jr,,,RB,75,243,&nbsp;,&nbsp;,&nbsp;,&nbsp;,250.0,6156
253,D'Onta Foreman,16407,donta-foreman,,,RB,76,210,&nbsp;,&nbsp;,&nbsp;,&nbsp;,250.5,4111
254,John Ross,16388,john-ross,,,WR,93,262,&nbsp;,&nbsp;,&nbsp;,&nbsp;,251.5,4038
255,Justin Tucker,11465,justin-tucker,,,K,1,185,&nbsp;,&nbsp;,&nbsp;,&nbsp;,185.0,1264
256,Greg Zuerlein,11345,greg-zuerlein,,,K,2,186,&nbsp;,&nbsp;,&nbsp;,&nbsp;,186.0,1266
257,Jesse James,13959,jesse-james,,,TE,33,593,241,&nbsp;,&nbsp;,&nbsp;,367.7,2463
258,Harrison Butker,16712,harrison-butker,KC,12,K,3,192,&nbsp;,&nbsp;,&nbsp;,&nbsp;,192.0,4227
259,David Moore,16757,david-moore,CAR,7,WR,94,259,&nbsp;,&nbsp;,&nbsp;,&nbsp;,255.5,4274
260,Antonio Callaway,17286,antonio-callaway,,,WR,95,238,&nbsp;,&nbsp;,&nbsp;,&nbsp;,257.0,5310
261,Wil Lutz,16026,wil-lutz,DEN,10,K,4,196,&nbsp;,&nbsp;,&nbsp;,&nbsp;,196.0,3678
262,Ka'imi Fairbairn,15756,kaimi-fairbairn,HOU,10,K,5,203,&nbsp;,&nbsp;,&nbsp;,&nbsp;,203.0,3451
263,Hayden Hurst,17283,hayden-hurst,,,TE,34,602,244,&nbsp;,&nbsp;,&nbsp;,374.7,4973
264,Demarcus Robinson,15665,demarcus-robinson,SF,4,WR,96,268,&nbsp;,&nbsp;,&nbsp;,&nbsp;,262.0,3286
265,Stephen Gostkowski,9573,stephen-gostkowski,,,K,6,206,&nbsp;,&nbsp;,&nbsp;,&nbsp;,206.0,110
266,Damarea Crockett,18617,damarea-crockett,,,RB,77,293,&nbsp;,&nbsp;,&nbsp;,&nbsp;,263.5,6334
267,Hunter Renfrow,18345,hunter-renfrow,,,WR,97,526,&nbsp;,&nbsp;,&nbsp;,&nbsp;,370.0,5955
268,Michael Badgley,17693,michael-badgley,,,K,7,217,&nbsp;,&nbsp;,&nbsp;,&nbsp;,217.0,5230
269,Jake Elliott,16540,jake-elliott,PHI,10,K,8,218,&nbsp;,&nbsp;,&nbsp;,&nbsp;,218.0,4195
270,Terry McLaurin,18466,terry-mclaurin,WAS,10,WR,98,299,&nbsp;,&nbsp;,&nbsp;,&nbsp;,268.5,5927
271,Darrel Williams,17514,darrel-williams,,,RB,78,504,&nbsp;,&nbsp;,&nbsp;,&nbsp;,361.0,5549
272,Dexter Williams,18460,dexter-williams,,,RB,79,270,&nbsp;,&nbsp;,&nbsp;,&nbsp;,269.0,6153
273,Jalen Hurd,18318,jalen-hurd,,,WR,99,300,&nbsp;,&nbsp;,&nbsp;,&nbsp;,269.5,5911
274,Willie Snead IV,12904,willie-snead,,,WR,100,292,&nbsp;,&nbsp;,&nbsp;,&nbsp;,269.5,1911
275,Geoff Swaim,14164,geoff-swaim,,,TE,35,605,&nbsp;,&nbsp;,&nbsp;,&nbsp;,413.0,2545
276,New York Jets,8210,,,4,DST,21,&nbsp;,222,&nbsp;,&nbsp;,&nbsp;,222.0,
277,Josh Rosen,17235,josh-rosen,,,QB,33,274,&nbsp;,&nbsp;,&nbsp;,&nbsp;,270.5,4863
278,Robbie Gould,9534,robbie-gould,,,K,9,225,&nbsp;,&nbsp;,&nbsp;,&nbsp;,225.0,49
279,Josh Reynolds,16439,josh-reynolds,,,WR,101,285,&nbsp;,&nbsp;,&nbsp;,&nbsp;,272.5,4171
280,Ricky Seals-Jones,16730,ricky-seals-jones,,,TE,36,529,&nbsp;,&nbsp;,&nbsp;,&nbsp;,377.5,4531
281,Brett Maher,12378,brett-maher,,,K,10,227,&nbsp;,&nbsp;,&nbsp;,&nbsp;,227.0,4958
282,Jason Myers,14003,jason-myers,SEA,11,K,11,229,&nbsp;,&nbsp;,&nbsp;,&nbsp;,229.0,2747
283,Brian Hill,16448,brian-hill,,,RB,80,301,&nbsp;,&nbsp;,&nbsp;,&nbsp;,277.0,4187
284,Benjamin Watson,9040,benjamin-watson,,,TE,37,530,&nbsp;,&nbsp;,&nbsp;,&nbsp;,382.5,663
285,Jaron Brown,11898,jaron-brown,,,WR,102,596,&nbsp;,&nbsp;,&nbsp;,&nbsp;,416.0,1684
286,Jordan Thomas,17399,jordan-thomas,,,TE,38,550,&nbsp;,&nbsp;,&nbsp;,&nbsp;,393.5,5117
287,Matt Prater,9443,matt-prater,,,K,12,239,&nbsp;,&nbsp;,&nbsp;,&nbsp;,239.0,17
288,Mason Crosby,9433,mason-crosby,,,K,13,242,&nbsp;,&nbsp;,&nbsp;,&nbsp;,242.0,59
289,Will Dissly,18049,will-dissly,,,TE,39,624,&nbsp;,&nbsp;,&nbsp;,&nbsp;,433.0,5010
290,Michael Crabtree,9460,michael-crabtree,,,WR,103,587,&nbsp;,&nbsp;,&nbsp;,&nbsp;,415.0,455
291,Giorgio Tavecchio,11145,giorgio-tavecchio,,,K,14,244,&nbsp;,&nbsp;,&nbsp;,&nbsp;,244.0,1750
292,C.J. Uzomah,14084,cj-uzomah,,,TE,40,552,&nbsp;,&nbsp;,&nbsp;,&nbsp;,398.0,2460
293,Jake Kumerow,14083,jake-kumerow,,,WR,104,564,&nbsp;,&nbsp;,&nbsp;,&nbsp;,405.0,2821
294,Damion Willis,19060,damion-willis,,,WR,105,488,&nbsp;,&nbsp;,&nbsp;,&nbsp;,369.0,6549
295,Breshad Perriman,13975,breshad-perriman,,,WR,106,525,&nbsp;,&nbsp;,&nbsp;,&nbsp;,388.0,2331
296,Aldrick Rosas,16072,aldrick-rosas,,,K,15,252,&nbsp;,&nbsp;,&nbsp;,&nbsp;,252.0,3827
297,Adam Vinatieri,9004,adam-vinatieri,,,K,16,254,&nbsp;,&nbsp;,&nbsp;,&nbsp;,254.0,120
298,Matt LaCosse,14288,matt-lacosse,,,TE,41,521,&nbsp;,&nbsp;,&nbsp;,&nbsp;,387.5,2944
299,Ty Johnson,18406,ty-johnson,BUF,6,RB,81,571,&nbsp;,&nbsp;,&nbsp;,&nbsp;,413.0,6039
300,Darren Sproles,9155,darren-sproles,,,RB,82,639,&nbsp;,&nbsp;,&nbsp;,&nbsp;,448.5,246
301,Chris Conley,14151,chris-conley,,,WR,107,538,&nbsp;,&nbsp;,&nbsp;,&nbsp;,398.5,2381
302,Green Bay Packers,8110,,,11,DST,22,261,&nbsp;,&nbsp;,&nbsp;,&nbsp;,261.0,
303,Wayne Gallman Jr.,16422,wayne-gallman,,,RB,83,569,&nbsp;,&nbsp;,&nbsp;,&nbsp;,415.0,4150
304,Travis Benjamin,11214,travis-benjamin,,,WR,108,628,&nbsp;,&nbsp;,&nbsp;,&nbsp;,445.5,1077
305,Brandon McManus,13274,brandon-mcmanus,,,K,17,264,&nbsp;,&nbsp;,&nbsp;,&nbsp;,264.0,1433
306,Alfred Morris,11347,alfred-morris,,,RB,84,455,&nbsp;,&nbsp;,&nbsp;,&nbsp;,359.5,1170
307,Mike Boone,17813,mike-boone,,,RB,85,633,&nbsp;,&nbsp;,&nbsp;,&nbsp;,449.0,5209
308,Dan Bailey,10970,dan-bailey,,,K,18,266,&nbsp;,&nbsp;,&nbsp;,&nbsp;,266.0,899
309,Vernon Davis,9621,vernon-davis,,,TE,42,651,&nbsp;,&nbsp;,&nbsp;,&nbsp;,458.5,200
310,Case Keenum,11425,case-keenum,CHI,6,QB,34,536,&nbsp;,&nbsp;,&nbsp;,&nbsp;,403.0,1737
311,Raheem Mostert,14338,raheem-mostert,LV,,RB,86,614,&nbsp;,&nbsp;,&nbsp;,&nbsp;,442.5,2749
312,Qadree Ollison,18480,qadree-ollison,,,RB,87,549,&nbsp;,&nbsp;,&nbsp;,&nbsp;,410.5,6002
313,Washington Commanders,8310,,,10,DST,23,273,&nbsp;,&nbsp;,&nbsp;,&nbsp;,273.0,
314,Jakeem Grant Sr.,15680,jakeem-grant,,,WR,109,600,&nbsp;,&nbsp;,&nbsp;,&nbsp;,436.5,3342
315,Jordan Scarlett,18603,jordan-scarlett,,,RB,88,513,&nbsp;,&nbsp;,&nbsp;,&nbsp;,393.5,6167
316,Darren Andrews,18176,darren-andrews,,,WR,110,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,275.0,5665
317,Detroit Lions,8100,,,5,DST,24,276,&nbsp;,&nbsp;,&nbsp;,&nbsp;,276.0,
318,Buddy Howell,17646,gregory-howell,,,RB,89,472,&nbsp;,&nbsp;,&nbsp;,&nbsp;,374.5,5271
319,Ryan Succop,9549,ryan-succop,,,K,19,278,&nbsp;,&nbsp;,&nbsp;,&nbsp;,278.0,391
320,San Francisco 49ers,8270,,,4,DST,25,279,&nbsp;,&nbsp;,&nbsp;,&nbsp;,279.0,
321,Deon Cain,17263,deon-cain,,,WR,111,638,&nbsp;,&nbsp;,&nbsp;,&nbsp;,458.5,5101
322,Atlanta Falcons,8010,,,9,DST,26,280,&nbsp;,&nbsp;,&nbsp;,&nbsp;,280.0,
323,Keelan Doss,18540,keelan-doss,,,WR,112,477,&nbsp;,&nbsp;,&nbsp;,&nbsp;,378.5,6032
324,Chad Beebe,18063,chad-beebe,,,WR,113,629,&nbsp;,&nbsp;,&nbsp;,&nbsp;,455.0,5570
325,Ryan Tannehill,11174,ryan-tannehill,,,QB,35,621,&nbsp;,&nbsp;,&nbsp;,&nbsp;,451.5,1049
326,Josh Lambo,14327,josh-lambo,,,K,20,283,&nbsp;,&nbsp;,&nbsp;,&nbsp;,283.0,2671
327,Alfred Blue,12282,alfred-blue,,,RB,90,589,&nbsp;,&nbsp;,&nbsp;,&nbsp;,436.0,1944
328,Cordarrelle Patterson,11613,cordarrelle-patterson,,,RB,91,669,&nbsp;,&nbsp;,&nbsp;,&nbsp;,476.5,1535
329,Diontae Johnson,18615,diontae-johnson,,,WR,114,518,&nbsp;,&nbsp;,&nbsp;,&nbsp;,401.5,5937
330,Stephen Hauschka,9581,steven-hauschka,,,K,21,286,&nbsp;,&nbsp;,&nbsp;,&nbsp;,286.0,775
331,Taysom Hill,17115,taysom-hill,,,TE,43,646,&nbsp;,&nbsp;,&nbsp;,&nbsp;,466.0,4381
332,Chris Boswell,13029,chris-boswell,PIT,7,K,22,288,&nbsp;,&nbsp;,&nbsp;,&nbsp;,288.0,1945
333,Blake Jarwin,16638,blake-jarwin,,,TE,44,665,&nbsp;,&nbsp;,&nbsp;,&nbsp;,476.5,4571
334,Matt Bryant,9434,matt-bryant,,,K,23,289,&nbsp;,&nbsp;,&nbsp;,&nbsp;,289.0,127
335,Devine Ozigbo,18630,devine-ozigbo,,,RB,92,617,&nbsp;,&nbsp;,&nbsp;,&nbsp;,453.0,6068
336,Daniel Carlson,17420,daniel-carlson,LV,,K,24,290,&nbsp;,&nbsp;,&nbsp;,&nbsp;,290.0,5095
337,Chad Kelly,16416,chad-kelly,,,QB,36,507,&nbsp;,&nbsp;,&nbsp;,&nbsp;,398.5,4051
338,Elijah McGuire,16454,elijah-mcguire,,,RB,93,509,&nbsp;,&nbsp;,&nbsp;,&nbsp;,400.5,4263
339,Dez Bryant,9681,dez-bryant,,,WR,115,599,&nbsp;,&nbsp;,&nbsp;,&nbsp;,446.0,574
340,Arizona Cardinals,8000,,,12,DST,27,295,&nbsp;,&nbsp;,&nbsp;,&nbsp;,295.0,
341,Cody Latimer,12206,cody-latimer,,,WR,116,626,&nbsp;,&nbsp;,&nbsp;,&nbsp;,460.5,2004
342,Jeff Wilson Jr.,18026,jeffery-wilson,,,RB,94,459,&nbsp;,&nbsp;,&nbsp;,&nbsp;,377.5,5284
343,Dustin Hopkins,11818,dustin-hopkins,,,K,25,297,&nbsp;,&nbsp;,&nbsp;,&nbsp;,297.0,1348
344,Josh Oliver,18487,josh-oliver,MIN,12,TE,45,640,&nbsp;,&nbsp;,&nbsp;,&nbsp;,468.5,5973
345,Josh Doctson,15511,josh-doctson,,,WR,117,581,&nbsp;,&nbsp;,&nbsp;,&nbsp;,439.5,3178
346,Henry Krieger-Coble,15772,henry-krieger-coble,,,TE,46,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,299.0,3485
347,DeAndre Washington,15806,deandre-washington,,,RB,95,547,&nbsp;,&nbsp;,&nbsp;,&nbsp;,423.5,3300
348,Malik Turner,18168,malik-turner,SF,4,WR,118,302,&nbsp;,&nbsp;,&nbsp;,&nbsp;,302.0,5781
349,Chris Hogan,11477,chris-hogan,,,WR,119,663,&nbsp;,&nbsp;,&nbsp;,&nbsp;,482.5,1329
350,Ryan Izzo,17541,ryan-izzo,,,TE,47,303,&nbsp;,&nbsp;,&nbsp;,&nbsp;,303.0,5094
351,Dawson Knox,18631,dawson-knox,BUF,6,TE,48,656,&nbsp;,&nbsp;,&nbsp;,&nbsp;,479.5,5906
352,Scott Simonson,13839,scott-simonson,,,TE,49,304,&nbsp;,&nbsp;,&nbsp;,&nbsp;,304.0,2040
353,Keelan Cole Sr.,16864,keelan-cole,,,WR,120,670,&nbsp;,&nbsp;,&nbsp;,&nbsp;,487.0,4622
354,Sam Bradford,9678,sam-bradford,,,QB,37,305,&nbsp;,&nbsp;,&nbsp;,&nbsp;,305.0,621
355,Robert Tonyan,16502,robert-tonyan,PIT,7,TE,50,485,&nbsp;,&nbsp;,&nbsp;,&nbsp;,395.0,4602
356,Deonte Thompson,11434,deonte-thompson,,,WR,121,306,&nbsp;,&nbsp;,&nbsp;,&nbsp;,306.0,1061
357,Adam Shaheen,16457,adam-shaheen,,,TE,51,648,&nbsp;,&nbsp;,&nbsp;,&nbsp;,477.0,4085
358,Justin Davis,16746,justin-davis,,,RB,96,307,&nbsp;,&nbsp;,&nbsp;,&nbsp;,307.0,4635
359,Brian Hoyer,9078,brian-hoyer,,,QB,38,592,&nbsp;,&nbsp;,&nbsp;,&nbsp;,449.5,345
360,Stevan Ridley,9928,stevan-ridley,,,RB,97,308,&nbsp;,&nbsp;,&nbsp;,&nbsp;,308.0,811
361,Jace Sternberger,18614,jace-sternberger,,,TE,52,642,&nbsp;,&nbsp;,&nbsp;,&nbsp;,475.0,6139
362,Chris Ivory,9749,christopher-ivory,,,RB,98,309,&nbsp;,&nbsp;,&nbsp;,&nbsp;,309.0,717
363,Karan Higdon,18622,karan-higdon,,,RB,99,595,&nbsp;,&nbsp;,&nbsp;,&nbsp;,452.0,5976
364,Mike Nugent,9474,mike-nugent,,,K,26,310,&nbsp;,&nbsp;,&nbsp;,&nbsp;,310.0,658
365,Matt Gay,18545,matt-gay,LV,,K,27,311,&nbsp;,&nbsp;,&nbsp;,&nbsp;,311.0,6083
366,Riley Ridley,18264,riley-ridley,,,WR,122,649,&nbsp;,&nbsp;,&nbsp;,&nbsp;,480.0,5873
367,Richie James Jr.,17303,richie-james,,,WR,123,312,&nbsp;,&nbsp;,&nbsp;,&nbsp;,312.0,5137
368,Dimitri Flowers,17389,dimitri-flowers,,,RB,100,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,312.0,
369,Keith Ford,18084,keith-ford,,,RB,101,313,&nbsp;,&nbsp;,&nbsp;,&nbsp;,313.0,5624
370,LJ Scott,18419,lj-scott,,,RB,102,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,313.0,6161
371,Paxton Lynch,15493,paxton-lynch,,,QB,39,314,&nbsp;,&nbsp;,&nbsp;,&nbsp;,314.0,3170
372,Jordan Akins,17415,jordan-akins,,,TE,53,567,&nbsp;,&nbsp;,&nbsp;,&nbsp;,440.5,5032
373,Tyler Ervin,15661,tyler-ervin,,,RB,103,315,&nbsp;,&nbsp;,&nbsp;,&nbsp;,315.0,3280
374,Reggie Bonnafon,17867,reggie-bonnafon,,,RB,104,411,&nbsp;,&nbsp;,&nbsp;,&nbsp;,363.0,5162
375,Christine Michael,11658,christine-michael,,,RB,105,316,&nbsp;,&nbsp;,&nbsp;,&nbsp;,316.0,1596
376,Daniel Williams III,17207,daniel-williams,,,WR,124,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,316.0,4829
377,Colin Kaepernick,9891,colin-kaepernick,,,QB,40,317,&nbsp;,&nbsp;,&nbsp;,&nbsp;,317.0,980
378,Trent Taylor,16505,trent-taylor,,,WR,125,579,&nbsp;,&nbsp;,&nbsp;,&nbsp;,448.0,4218
379,Josh Bellamy,11575,josh-bellamy,,,WR,126,318,&nbsp;,&nbsp;,&nbsp;,&nbsp;,318.0,1312
380,Chris Moore,15654,chris-moore,,,WR,127,625,&nbsp;,&nbsp;,&nbsp;,&nbsp;,471.5,3269
381,Blair Walsh,11349,blair-walsh,,,K,28,319,&nbsp;,&nbsp;,&nbsp;,&nbsp;,319.0,1214
382,Patrick DiMarco,12018,patrick-dimarco,,,RB,106,321,&nbsp;,&nbsp;,&nbsp;,&nbsp;,321.0,
383,Tommylee Lewis,16253,tommylee-lewis,,,WR,128,322,&nbsp;,&nbsp;,&nbsp;,&nbsp;,322.0,3614
384,Alize Mack,18596,alize-mack,,,TE,54,323,&nbsp;,&nbsp;,&nbsp;,&nbsp;,323.0,5975
385,Deonte Harty,18876,deonte-harty,,,WR,129,324,&nbsp;,&nbsp;,&nbsp;,&nbsp;,324.0,6234
386,Reggie White Jr.,18956,reggie-white,,,WR,130,326,&nbsp;,&nbsp;,&nbsp;,&nbsp;,326.0,6261
387,Leonte Carroo,15607,leonte-carroo,,,WR,131,327,&nbsp;,&nbsp;,&nbsp;,&nbsp;,327.0,3253
388,Gehrig Dieter,16621,gehrig-dieter,,,WR,132,328,&nbsp;,&nbsp;,&nbsp;,&nbsp;,328.0,4489
389,Kamar Aiken,11081,kamar-aiken,,,WR,133,329,&nbsp;,&nbsp;,&nbsp;,&nbsp;,329.0,794
390,Sam Ficken,16319,sam-ficken,,,K,29,330,&nbsp;,&nbsp;,&nbsp;,&nbsp;,330.0,3909
391,Easton Stick,18446,easton-stick,IND,6,QB,41,331,&nbsp;,&nbsp;,&nbsp;,&nbsp;,331.0,6185
392,Ray-Ray McCloud III,17530,ray-ray-mccloud,,,WR,134,332,&nbsp;,&nbsp;,&nbsp;,&nbsp;,332.0,5096
393,Kapri Bibbs,12343,kapri-bibbs,,,RB,107,333,&nbsp;,&nbsp;,&nbsp;,&nbsp;,333.0,2001
394,Trevor Davis,15852,trevor-davis,,,WR,135,334,&nbsp;,&nbsp;,&nbsp;,&nbsp;,334.0,3319
395,Antoine Wesley,18605,antoine-wesley,,,WR,136,335,&nbsp;,&nbsp;,&nbsp;,&nbsp;,335.0,6165
396,Anthony Sherman,9972,anthony-sherman,,,RB,108,336,&nbsp;,&nbsp;,&nbsp;,&nbsp;,336.0,973
397,Derrick Willies,17664,derrick-willies,,,WR,137,337,&nbsp;,&nbsp;,&nbsp;,&nbsp;,337.0,5539
398,Tyron Billy-Johnson,18804,tyron-johnson,,,WR,138,338,&nbsp;,&nbsp;,&nbsp;,&nbsp;,338.0,6063
399,Brock Osweiler,11179,brock-osweiler,,,QB,42,339,&nbsp;,&nbsp;,&nbsp;,&nbsp;,339.0,1126
400,Logan Thomas,12095,logan-thomas,,,TE,55,340,&nbsp;,&nbsp;,&nbsp;,&nbsp;,340.0,2251
401,Damion Ratley,17547,damion-ratley,,,WR,139,341,&nbsp;,&nbsp;,&nbsp;,&nbsp;,341.0,5080
402,Kai Forbath,10081,kai-forbath,,,K,30,342,&nbsp;,&nbsp;,&nbsp;,&nbsp;,342.0,1287
403,Caleb Sturgis,11815,caleb-sturgis,,,K,31,343,&nbsp;,&nbsp;,&nbsp;,&nbsp;,343.0,1358
404,Levine Toilolo,11694,levine-toilolo,,,TE,56,344,&nbsp;,&nbsp;,&nbsp;,&nbsp;,344.0,1642
405,Brice Butler,11837,brice-butler,,,WR,140,345,&nbsp;,&nbsp;,&nbsp;,&nbsp;,345.0,1471
406,Joey Slye,19028,joey-slye,TEN,11,K,32,346,&nbsp;,&nbsp;,&nbsp;,&nbsp;,346.0,6528
407,Terrance Williams,11627,terrance-williams,,,WR,141,347,&nbsp;,&nbsp;,&nbsp;,&nbsp;,347.0,1490
408,Tra Carson,16006,tra-carson,,,RB,109,348,&nbsp;,&nbsp;,&nbsp;,&nbsp;,348.0,3688
409,Matt McCrane,17893,matt-mccrane,,,K,33,349,&nbsp;,&nbsp;,&nbsp;,&nbsp;,349.0,5386
410,Brandon Marshall,9064,brandon-marshall,,,WR,142,350,&nbsp;,&nbsp;,&nbsp;,&nbsp;,350.0,648
411,Penny Hart,18787,penny-hart,,,WR,143,351,&nbsp;,&nbsp;,&nbsp;,&nbsp;,351.0,5902
412,Wes Hills,18489,wes-hills,,,RB,110,352,&nbsp;,&nbsp;,&nbsp;,&nbsp;,352.0,6115
413,Robert Davis,16496,robert-davis,,,WR,144,353,&nbsp;,&nbsp;,&nbsp;,&nbsp;,353.0,4285
414,Pierre Garcon,9510,pierre-garcon,,,WR,145,354,&nbsp;,&nbsp;,&nbsp;,&nbsp;,354.0,269
415,James O'Shaughnessy,14146,james-oshaughnessy,,,TE,57,355,&nbsp;,&nbsp;,&nbsp;,&nbsp;,355.0,2476
416,Noah Brown,16443,noah-brown,,,WR,146,357,&nbsp;,&nbsp;,&nbsp;,&nbsp;,357.0,4234
417,Mike Wallace,9479,mike-wallace,,,WR,147,358,&nbsp;,&nbsp;,&nbsp;,&nbsp;,358.0,365
418,Bobo Wilson,17013,bobo-wilson,,,WR,148,359,&nbsp;,&nbsp;,&nbsp;,&nbsp;,359.0,4480
419,David Williams,17569,david-williams,,,RB,111,360,&nbsp;,&nbsp;,&nbsp;,&nbsp;,360.0,5115
420,Greg Dortch,18585,greg-dortch,DET,5,WR,149,361,&nbsp;,&nbsp;,&nbsp;,&nbsp;,361.0,5970
421,Matt Cassel,9435,matt-cassel,,,QB,43,362,&nbsp;,&nbsp;,&nbsp;,&nbsp;,362.0,389
422,Taylor Heinicke,13932,taylor-heinicke,,,QB,44,363,&nbsp;,&nbsp;,&nbsp;,&nbsp;,363.0,2711
423,Trace McSorley,18475,trace-mcsorley,,,QB,45,364,&nbsp;,&nbsp;,&nbsp;,&nbsp;,364.0,5974
424,Miami Dolphins,8160,,,5,DST,28,365,&nbsp;,&nbsp;,&nbsp;,&nbsp;,365.0,
425,Nick Boyle,13963,nick-boyle,,,TE,58,366,&nbsp;,&nbsp;,&nbsp;,&nbsp;,366.0,2474
426,Darren Fells,13636,darren-fells,,,TE,59,367,&nbsp;,&nbsp;,&nbsp;,&nbsp;,367.0,1592
427,Kyle Allen,17869,kyle-allen,BUF,6,QB,46,368,&nbsp;,&nbsp;,&nbsp;,&nbsp;,368.0,5127
428,Russell Gage Jr.,17606,russell-gage,,,WR,150,369,&nbsp;,&nbsp;,&nbsp;,&nbsp;,369.0,5110
429,Orleans Darkwa,13774,orleans-darkwa,,,RB,112,370,&nbsp;,&nbsp;,&nbsp;,&nbsp;,370.0,1819
430,C.J. Conrad,18386,cj-conrad,,,TE,60,371,&nbsp;,&nbsp;,&nbsp;,&nbsp;,371.0,6501
431,Rashad Ross,13301,rashad-ross,,,WR,151,372,&nbsp;,&nbsp;,&nbsp;,&nbsp;,372.0,1724
432,Artavis Scott,16492,artavis-scott,,,WR,152,373,&nbsp;,&nbsp;,&nbsp;,&nbsp;,373.0,4670
433,Cam Sims,18016,cam-sims,,,WR,153,374,&nbsp;,&nbsp;,&nbsp;,&nbsp;,374.0,5432
434,Danny Vitale,15871,dan-vitale,,,RB,113,375,&nbsp;,&nbsp;,&nbsp;,&nbsp;,375.0,
435,Cody Kessler,15644,cody-kessler,,,QB,47,376,&nbsp;,&nbsp;,&nbsp;,&nbsp;,376.0,3205
436,Charcandrick West,13729,charcandrick-west,,,RB,114,377,&nbsp;,&nbsp;,&nbsp;,&nbsp;,377.0,2024
437,Ryan Griffin,11872,ryan-griffin-qb,,,QB,48,378,&nbsp;,&nbsp;,&nbsp;,&nbsp;,378.0,1550
438,Michael Floyd,11198,michael-floyd,,,WR,154,379,&nbsp;,&nbsp;,&nbsp;,&nbsp;,379.0,1219
439,Davis Webb,16418,davis-webb,,,QB,49,380,&nbsp;,&nbsp;,&nbsp;,&nbsp;,380.0,4061
440,Josh Johnson,9326,josh-johnson,CIN,9,QB,50,381,&nbsp;,&nbsp;,&nbsp;,&nbsp;,381.0,260
441,Auden Tate,17306,auden-tate,,,WR,155,382,&nbsp;,&nbsp;,&nbsp;,&nbsp;,382.0,5130
442,Eric Saubert,16706,eric-saubert,SEA,11,TE,61,383,&nbsp;,&nbsp;,&nbsp;,&nbsp;,383.0,4189
443,Deon Yelder,17879,deon-yelder,,,TE,62,384,&nbsp;,&nbsp;,&nbsp;,&nbsp;,384.0,5277
