value_basis,format,year,archetype_id,archetype_label,build_index,build_total_value,player_id,name,position,pos_rank,value,source_player,season_pts,hvorp,dropped,off_board
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,4943,Sam Darnold,QB,22,3497,Kyler Murray,142.6,134.5,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,2374,Tyler Lockett,WR,27,4375,Christian Watson,146.4,142.7,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,4144,Jonnu Smith,TE,11,3122,George Kittle,52.9,49.2,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,2749,Raheem Mostert,RB,32,3007,Chuba Hubbard,2,0,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7587,Dyami Brown,WR,51,2831,Courtland Sutton,16.1,15,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,6805,KJ Hamler,WR,58,1945,Chris Godwin,7.4,4.9,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7535,Hunter Long,TE,32,768,Cade Otton,1.3,1.3,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,4995,Ian Thomas,TE,39,324,Michael Mayer,27.8,24.1,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,4198,Jamal Agnew,WR,94,0,Keon Coleman,58,56.3,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7021,Rico Dowdle,RB,65,0,Isiah Pacheco,0,0,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7551,Deon Jackson,RB,63,0,Jaylen Wright,9.1,9.1,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,2307,Marcus Mariota,QB,35,933,Geno Smith,12.4,7,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,5695,Brandon Powell,WR,89,0,Curtis Samuel,6,6,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,4080,Zay Jones,WR,104,0,Rashod Bateman,56.2,53.7,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,5973,Josh Oliver,TE,43,0,Daniel Bellinger,10.5,9.3,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,5374,Justin Watson,WR,96,0,Cooper Kupp,0,0,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,6598,Trenton Irwin,WR,103,0,Devaughn Vele,2.5,2,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7529,Gary Brightwell,RB,64,0,Devin Singletary,1,0.4,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,5137,Richie James,WR,102,0,Elijah Moore,0,,1,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,19,Joe Flacco,QB,41,0,Will Levis,23.8,13.1,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),6,53937,7083,Tyler Huntley,QB,46,0,Sam Howell,75.8,60.2,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,4034,Christian McCaffrey,RB,1,9608,Bijan Robinson,90.5,67.8,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,3198,Derrick Henry,RB,9,6290,James Cook,175.3,146,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,4663,Austin Ekeler,RB,13,5923,Breece Hall,249.9,208.5,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,5045,Courtland Sutton,WR,30,4184,Brian Thomas,90.3,47,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,6904,Jalen Hurts,QB,19,4760,Jared Goff,312.2,233,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,6151,Miles Sanders,RB,21,4583,Derrick Henry,91.2,52.7,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,2028,Derek Carr,QB,24,3261,Kyler Murray,241.6,164.6,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,1352,Robert Woods,WR,28,4277,Christian Watson,92.2,53.4,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,4144,Jonnu Smith,TE,11,3122,George Kittle,52.9,20.2,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,5967,Tony Pollard,RB,33,2864,Chuba Hubbard,123.6,83.1,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,6824,Donovan Peoples-Jones,WR,59,1771,Courtland Sutton,71.9,43.6,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,2325,Nelson Agholor,WR,66,1508,Chris Godwin,64.1,33.3,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,5010,Will Dissly,TE,33,665,Cade Otton,39.6,9.3,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,4054,Mo Alie-Cox,TE,35,578,Michael Mayer,63.9,30.2,0,0
ktc,hwang,2021,2024_1,2024 #1 — Let James Cook (16-2),7,54712,4351,Tim Patrick,WR,80,814,Keon Coleman,93.9,49.1,0,0
