value_basis,format,year,player_id,name,position,value,season_pts
comp,hwang,2021,5927,Terry McLaurin,WR,4812,127.2
comp,hwang,2021,5012,Mark Andrews,TE,4801,235.1
comp,hwang,2021,6770,Joe Burrow,QB,4776,314.2
comp,hwang,2021,5844,T.J. Hockenson,TE,4677,114.8
comp,hwang,2021,5000,Chase Edmonds,RB,4658,100.3
comp,hwang,2021,6786,CeeDee Lamb,WR,4635,149.3
comp,hwang,2021,7523,Trevor Lawrence,QB,4579,180.4
comp,hwang,2021,2216,Mike Evans,WR,4519,167.6
comp,hwang,2021,1352,Robert Woods,WR,4455,92.2
comp,hwang,2021,2309,Amari Cooper,WR,4443,126.6
comp,hwang,2021,2749,Raheem Mostert,RB,4443,2
comp,hwang,2021,4037,Chris Godwin,WR,4433,144.4
comp,hwang,2021,7591,Justin Fields,QB,4406,126.8
comp,hwang,2021,1166,Kirk Cousins,QB,4316,278.4
comp,hwang,2021,7593,Trey Sermon,RB,4283,25.3
comp,hwang,2021,2374,Tyler Lockett,WR,4270,146.4
comp,hwang,2021,7610,Trey Lance,QB,4239,64.9
comp,hwang,2021,1689,Adam Thielen,WR,4112,132.8
comp,hwang,2021,4039,Cooper Kupp,WR,4111,274.9
comp,hwang,2021,4892,Baker Mayfield,QB,4099,180.9
comp,hwang,2021,5937,Diontae Johnson,WR,4075,162.3
comp,hwang,2021,4983,D.J. Moore,WR,4061,134.5
comp,hwang,2021,6803,Brandon Aiyuk,WR,3976,103.6
comp,hwang,2021,6886,Chase Claypool,WR,3974,94.6
comp,hwang,2021,4040,JuJu Smith-Schuster,WR,3825,19.8
comp,hwang,2021,6801,Tee Higgins,WR,3778,145.1
comp,hwang,2021,2078,Odell Beckham,WR,3768,83.3
comp,hwang,2021,5045,Courtland Sutton,WR,3690,90.3
comp,hwang,2021,6783,Jerry Jeudy,WR,3669,44
comp,hwang,2021,6768,Tua Tagovailoa,QB,3633,168.8
comp,hwang,2021,7564,Ja'Marr Chase,WR,3598,221
comp,hwang,2021,6845,Zack Moss,RB,3592,80.8
comp,hwang,2021,6828,AJ Dillon,RB,3548,144.9
comp,hwang,2021,7525,DeVonta Smith,WR,3515,117.5
comp,hwang,2021,5872,Deebo Samuel,WR,3388,237
comp,hwang,2021,3225,Tyler Boyd,WR,3325,116.8
comp,hwang,2021,5857,Noah Fant,TE,3280,122.9
comp,hwang,2021,7607,Michael Carter,RB,3227,116.5
comp,hwang,2021,2197,Brandin Cooks,WR,3203,139.2
comp,hwang,2021,6814,Laviska Shenault,WR,3152,57.8
comp,hwang,2021,6819,Michael Pittman,WR,3075,136.2
comp,hwang,2021,4951,D.J. Chark,WR,3074,27.4
comp,hwang,2021,5022,Dallas Goedert,TE,3062,137
comp,hwang,2021,5848,Marquise Brown,WR,2983,132.6
comp,hwang,2021,7526,Jaylen Waddle,WR,2939,133.1
comp,hwang,2021,4137,James Conner,RB,2938,199.4
comp,hwang,2021,4149,Jamaal Williams,RB,2830,88.6
comp,hwang,2021,5038,Michael Gallup,WR,2784,56.5
comp,hwang,2021,3271,Tyler Higbee,TE,2766,96
comp,hwang,2021,4068,Mike Williams,WR,2739,152.7
comp,hwang,2021,4993,Mike Gesicki,TE,2668,125.3
comp,hwang,2021,2028,Derek Carr,QB,2649,241.6
comp,hwang,2021,6989,Marquez Callaway,WR,2585,105.8
comp,hwang,2021,4144,Jonnu Smith,TE,2570,52.9
comp,hwang,2021,4082,Curtis Samuel,WR,2561,3.8
comp,hwang,2021,2306,Jameis Winston,QB,2524,117.4
comp,hwang,2021,7538,Zach Wilson,QB,2486,142
comp,hwang,2021,6130,Devin Singletary,RB,2468,134.6
comp,hwang,2021,2319,DeVante Parker,WR,2448,62.3
comp,hwang,2021,3214,Hunter Henry,TE,2293,128.2
comp,hwang,2021,7090,Darnell Mooney,WR,2291,126.1
comp,hwang,2021,4943,Sam Darnold,QB,2271,142.6
comp,hwang,2021,5917,Mecole Hardman,WR,2235,70.6
comp,hwang,2021,4066,Evan Engram,TE,2052,78.6
comp,hwang,2021,7596,Elijah Moore,WR,2019,95.2
comp,hwang,2021,4089,Gerald Everett,TE,1888,91.3
comp,hwang,2021,5967,Tony Pollard,RB,1845,123.6
comp,hwang,2021,5870,Daniel Jones,QB,1820,166.5
comp,hwang,2021,2325,Nelson Agholor,WR,1820,64.1
comp,hwang,2021,6826,Cole Kmet,TE,1641,84.4
comp,hwang,2021,3202,Austin Hooper,TE,1611,73.5
comp,hwang,2021,5947,Jakobi Meyers,WR,1539,98.3
comp,hwang,2021,7565,Terrace Marshall,WR,1472,15.8
comp,hwang,2021,1339,Zach Ertz,TE,1431,131.8
comp,hwang,2021,7527,Mac Jones,QB,1392,214.1
comp,hwang,2021,7547,Amon-Ra St. Brown,WR,1363,119.2
comp,hwang,2021,6869,Adam Trautman,TE,1229,41.5
comp,hwang,2021,7594,Chuba Hubbard,RB,1219,101
comp,hwang,2021,3163,Jared Goff,QB,1180,177
comp,hwang,2021,7600,Pat Freiermuth,TE,1174,113.4
comp,hwang,2021,4950,Christian Kirk,WR,1113,126.3
comp,hwang,2021,5086,Marquez Valdes-Scantling,WR,1052,61
comp,hwang,2021,7611,Rhamondre Stevenson,RB,1012,97.3
comp,hwang,2021,5987,Alexander Mattison,RB,988,91.8
comp,hwang,2021,7571,Rashod Bateman,WR,973,55.3
comp,hwang,2021,6074,Donald Parham,TE,970,49
comp,hwang,2021,4973,Hayden Hurst,TE,809,47.3
comp,hwang,2021,5185,Allen Lazard,WR,805,83
comp,hwang,2021,5880,Parris Campbell,WR,783,22.2
comp,hwang,2021,1837,Jimmy Garoppolo,QB,779,214.8
comp,hwang,2021,7569,Nico Collins,WR,753,43.9
comp,hwang,2021,5026,Tre'Quan Smith,WR,739,42.1
comp,hwang,2021,4985,Rashaad Penny,RB,684,90.7
comp,hwang,2021,5001,Dalton Schultz,TE,643,154.2
comp,hwang,2021,7567,Kenneth Gainwell,RB,639,75.7
comp,hwang,2021,6824,Donovan Peoples-Jones,WR,589,71.9
comp,hwang,2021,827,Tyrod Taylor,QB,566,81.7
comp,hwang,2021,7587,Dyami Brown,WR,520,16.1
comp,hwang,2021,4381,Taysom Hill,TE,516,109.6
comp,hwang,2021,5906,Dawson Knox,TE,513,132.8
comp,hwang,2021,7606,Kadarius Toney,WR,497,43.4
comp,hwang,2021,7601,Rondale Moore,WR,469,55.1
comp,hwang,2021,6805,KJ Hamler,WR,443,7.4
comp,hwang,2021,6804,Jordan Love,QB,441,13.9
comp,hwang,2021,5854,Drew Lock,QB,434,28.9
comp,hwang,2021,6943,Gabriel Davis,WR,425,87
comp,hwang,2021,7002,Juwan Johnson,TE,417,39.4
comp,hwang,2021,6853,Van Jefferson,WR,414,115.1
comp,hwang,2021,6849,Denzel Mims,WR,385,13.3
comp,hwang,2021,6149,Darius Slayton,WR,369,33.7
comp,hwang,2021,7670,Josh Palmer,WR,368,49.4
comp,hwang,2021,6850,Harrison Bryant,TE,353,50.4
comp,hwang,2021,4033,David Njoku,TE,349,87.5
comp,hwang,2021,6011,Gardner Minshew,QB,343,19.2
comp,hwang,2021,2307,Marcus Mariota,QB,343,12.4
comp,hwang,2021,5955,Hunter Renfrow,WR,342,143.2
comp,hwang,2021,4171,Josh Reynolds,WR,339,50.5
comp,hwang,2021,6927,Quez Watkins,WR,336,58.6
comp,hwang,2021,4054,Mo Alie-Cox,TE,336,63.9
comp,hwang,2021,5010,Will Dissly,TE,313,39.6
comp,hwang,2021,2711,Taylor Heinicke,QB,297,216.8
comp,hwang,2021,7585,Davis Mills,QB,291,129.7
comp,hwang,2021,3286,Demarcus Robinson,WR,287,42.5
comp,hwang,2021,4351,Tim Patrick,WR,283,93.9
comp,hwang,2021,6421,Jalen Guyton,WR,270,61
comp,hwang,2021,7568,Brevin Jordan,TE,266,45.8
comp,hwang,2021,7694,Tommy Tremble,TE,263,41
comp,hwang,2021,7828,Noah Gray,TE,258,13.1
comp,hwang,2021,6843,Albert Okwuegbunam,TE,257,59.5
comp,hwang,2021,7595,Tylan Wallace,WR,256,2.3
comp,hwang,2021,3976,Mitchell Trubisky,QB,253,7.8
comp,hwang,2021,6271,Olamide Zaccheaus,WR,251,54.1
comp,hwang,2021,4454,Kendrick Bourne,WR,251,122.3
comp,hwang,2021,7602,Kylen Granson,TE,249,16.1
comp,hwang,2021,6960,Tyler Johnson,WR,248,33.8
comp,hwang,2021,5985,Foster Moreau,TE,248,64.3
comp,hwang,2021,2161,Jerick McKinnon,RB,243,11.9
comp,hwang,2021,6039,Ty Johnson,RB,242,83.1
comp,hwang,2021,6290,Scotty Miller,WR,242,2.9
comp,hwang,2021,7045,Joshua Kelley,RB,242,12
comp,hwang,2021,5122,Boston Scott,RB,229,85.6
comp,hwang,2021,7535,Hunter Long,TE,229,1.3
comp,hwang,2021,7533,Anthony Schwartz,WR,227,21.8
comp,hwang,2021,6234,Deonte Harty,WR,222,73.8
comp,hwang,2021,7559,Ihmir Smith-Marsette,WR,222,7.3
comp,hwang,2021,6847,Devin Duvernay,WR,221,50
comp,hwang,2021,6918,Salvon Ahmed,RB,212,26.6
comp,hwang,2021,6001,Drew Sample,TE,208,12.3
comp,hwang,2021,7713,Jaelon Darden,WR,202,5.4
comp,hwang,2021,4995,Ian Thomas,TE,194,27.8
comp,hwang,2021,5347,Nyheim Hines,RB,183,70.7
comp,hwang,2021,7608,Khalil Herbert,RB,182,63.8
comp,hwang,2021,7794,Chris Evans,RB,171,22.9
comp,hwang,2021,7561,Elijah Mitchell,RB,132,137.5
comp,hwang,2021,4147,Samaje Perine,RB,128,56.2
comp,hwang,2021,6931,DeeJay Dallas,RB,108,39
comp,hwang,2021,6951,Eno Benjamin,RB,88,16.4
comp,hwang,2021,6885,Ke'Shawn Vaughn,RB,67,22.5
comp,hwang,2021,5323,Equanimeous St. Brown,WR,50,9
comp,hwang,2021,5284,Jeffery Wilson,RB,40,44.5
comp,hwang,2021,7720,Kene Nwangwu,RB,30,18.6
comp,hwang,2021,1535,Cordarrelle Patterson,RB,28,181.4
comp,hwang,2021,6144,Trayveon Williams,RB,5,1.3
comp,hwang,2022,6813,Jonathan Taylor,RB,12635,118.4
comp,hwang,2022,4034,Christian McCaffrey,RB,10447,257.5
comp,hwang,2022,4984,Josh Allen,QB,10035,376.5
comp,hwang,2022,6797,Justin Herbert,QB,9823,260.4
comp,hwang,2022,4046,Patrick Mahomes,QB,9536,401.4
comp,hwang,2022,4663,Austin Ekeler,RB,9027,260.7
comp,hwang,2022,4029,Dalvin Cook,RB,8726,197.1
comp,hwang,2022,7528,Najee Harris,RB,8451,169.5
comp,hwang,2022,3198,Derrick Henry,RB,7897,257
comp,hwang,2022,4881,Lamar Jackson,QB,7886,236.1
comp,hwang,2022,4018,Joe Mixon,RB,7570,167.9
comp,hwang,2022,4035,Alvin Kamara,RB,7283,143.7
comp,hwang,2022,6904,Jalen Hurts,QB,7200,369.6
comp,hwang,2022,7588,Javonte Williams,RB,7186,26
comp,hwang,2022,4866,Saquon Barkley,RB,7134,227
comp,hwang,2022,5849,Kyler Murray,QB,6983,200.5
comp,hwang,2022,6794,Justin Jefferson,WR,6915,236.9
comp,hwang,2022,6790,D'Andre Swift,RB,6871,134.5
comp,hwang,2022,1466,Travis Kelce,TE,6733,254.5
comp,hwang,2022,4988,Nick Chubb,RB,6675,236.2
comp,hwang,2022,4039,Cooper Kupp,WR,6457,126.4
comp,hwang,2022,4137,James Conner,RB,6453,154.2
comp,hwang,2022,4199,Aaron Jones,RB,6318,184.8
comp,hwang,2022,7543,Travis Etienne,RB,6147,166.7
comp,hwang,2022,6770,Joe Burrow,QB,6053,345.4
comp,hwang,2022,3164,Ezekiel Elliott,RB,6017,167.8
comp,hwang,2022,6938,Cam Akers,RB,5938,115.5
comp,hwang,2022,5892,David Montgomery,RB,5606,141.6
comp,hwang,2022,1234,Russell Wilson,QB,5595,201.6
comp,hwang,2022,7564,Ja'Marr Chase,WR,5584,140.8
comp,hwang,2022,5012,Mark Andrews,TE,5439,154
comp,hwang,2022,8129,Dameon Pierce,RB,5353,136.4
comp,hwang,2022,8155,Breece Hall,RB,5321,96.1
comp,hwang,2022,7610,Trey Lance,QB,5170,12.5
comp,hwang,2022,2449,Stefon Diggs,WR,5078,194.8
comp,hwang,2022,3294,Dak Prescott,QB,5002,189.9
comp,hwang,2022,6806,J.K. Dobbins,RB,4978,74.2
comp,hwang,2022,7553,Kyle Pitts,TE,4961,61.6
comp,hwang,2022,2133,Davante Adams,WR,4914,228.2
comp,hwang,2022,5872,Deebo Samuel,WR,4913,110
comp,hwang,2022,6828,AJ Dillon,RB,4871,136.3
comp,hwang,2022,7561,Elijah Mitchell,RB,4773,23.1
comp,hwang,2022,6786,CeeDee Lamb,WR,4765,183.4
comp,hwang,2022,5967,Tony Pollard,RB,4717,207.9
comp,hwang,2022,5850,Josh Jacobs,RB,4708,270.3
comp,hwang,2022,3321,Tyreek Hill,WR,4669,225.9
comp,hwang,2022,5859,A.J. Brown,WR,4661,202.1
comp,hwang,2022,2216,Mike Evans,WR,4630,148.4
comp,hwang,2022,1479,Keenan Allen,WR,4602,75.8
comp,hwang,2022,5000,Chase Edmonds,RB,4507,53.7
comp,hwang,2022,421,Matthew Stafford,QB,4451,108.4
comp,hwang,2022,7611,Rhamondre Stevenson,RB,4441,171.9
comp,hwang,2022,6819,Michael Pittman,WR,4338,108.5
comp,hwang,2022,6801,Tee Higgins,WR,4298,147.5
comp,hwang,2022,5045,Courtland Sutton,WR,4289,86.1
comp,hwang,2022,4217,George Kittle,TE,4286,153.6
comp,hwang,2022,4983,D.J. Moore,WR,4267,135.1
comp,hwang,2022,96,Aaron Rodgers,QB,4250,228
comp,hwang,2022,4068,Mike Williams,WR,4221,110.3
comp,hwang,2022,2028,Derek Carr,QB,4202,219.1
comp,hwang,2022,2505,Darren Waller,TE,4183,66.3
comp,hwang,2022,6945,Antonio Gibson,RB,4103,119.9
comp,hwang,2022,4985,Rashaad Penny,RB,4072,48.2
comp,hwang,2022,7526,Jaylen Waddle,WR,4065,178.9
comp,hwang,2022,1166,Kirk Cousins,QB,4065,278.6
comp,hwang,2022,5848,Marquise Brown,WR,4049,88.3
comp,hwang,2022,7547,Amon-Ra St. Brown,WR,4042,156.7
comp,hwang,2022,6820,Clyde Edwards-Helaire,RB,4026,81.3
comp,hwang,2022,5927,Terry McLaurin,WR,4023,138.6
comp,hwang,2022,4037,Chris Godwin,WR,3980,115.3
comp,hwang,2022,7090,Darnell Mooney,WR,3974,61.5
comp,hwang,2022,5937,Diontae Johnson,WR,3968,88.9
comp,hwang,2022,7591,Justin Fields,QB,3938,296
comp,hwang,2022,2197,Brandin Cooks,WR,3933,72
comp,hwang,2022,5001,Dalton Schultz,TE,3919,108.9
comp,hwang,2022,5185,Allen Lazard,WR,3866,104.7
comp,hwang,2022,5846,DK Metcalf,WR,3861,132.8
comp,hwang,2022,3199,Michael Thomas,WR,3851,35.1
comp,hwang,2022,6768,Tua Tagovailoa,QB,3849,230.9
comp,hwang,2022,6130,Devin Singletary,RB,3826,139
comp,hwang,2022,4040,JuJu Smith-Schuster,WR,3789,103.8
comp,hwang,2022,7523,Trevor Lawrence,QB,3779,285.4
comp,hwang,2022,7571,Rashod Bateman,WR,3759,38.5
comp,hwang,2022,6783,Jerry Jeudy,WR,3755,117.9
comp,hwang,2022,1689,Adam Thielen,WR,3741,102.8
comp,hwang,2022,7596,Elijah Moore,WR,3651,50
comp,hwang,2022,1535,Cordarrelle Patterson,RB,3639,125.8
comp,hwang,2022,4098,Kareem Hunt,RB,3623,89
comp,hwang,2022,6803,Brandon Aiyuk,WR,3605,143.9
comp,hwang,2022,7525,DeVonta Smith,WR,3579,152.9
comp,hwang,2022,2306,Jameis Winston,QB,3534,43.9
comp,hwang,2022,5022,Dallas Goedert,TE,3525,106.1
comp,hwang,2022,8138,James Cook,RB,3474,81.4
comp,hwang,2022,5844,T.J. Hockenson,TE,3464,170.3
comp,hwang,2022,1426,DeAndre Hopkins,WR,3447,87.7
comp,hwang,2022,4950,Christian Kirk,WR,3364,142
comp,hwang,2022,2309,Amari Cooper,WR,3356,162.9
comp,hwang,2022,8136,Rachaad White,RB,3311,87.6
comp,hwang,2022,8135,Treylon Burks,WR,3274,59.2
comp,hwang,2022,5906,Dawson Knox,TE,3253,103.4
comp,hwang,2022,8112,Drake London,WR,3248,94.6
comp,hwang,2022,8151,Kenneth Walker III,RB,3201,163.1
comp,hwang,2022,8144,Chris Olave,WR,3150,116.2
comp,hwang,2022,5870,Daniel Jones,QB,3144,289
comp,hwang,2022,1339,Zach Ertz,TE,3138,92.1
comp,hwang,2022,5038,Michael Gallup,WR,3087,65.4
comp,hwang,2022,6151,Miles Sanders,RB,3029,193.4
comp,hwang,2022,1352,Robert Woods,WR,3027,58.7
comp,hwang,2022,8168,Skyy Moore,WR,3008,21.4
comp,hwang,2022,5955,Hunter Renfrow,WR,2969,30.7
comp,hwang,2022,6826,Cole Kmet,TE,2960,108.6
comp,hwang,2022,3163,Jared Goff,QB,2914,273.9
comp,hwang,2022,7606,Kadarius Toney,WR,2876,30.9
comp,hwang,2022,7567,Kenneth Gainwell,RB,2784,60.7
comp,hwang,2022,5947,Jakobi Meyers,WR,2777,104.1
comp,hwang,2022,1049,Ryan Tannehill,QB,2730,161.2
comp,hwang,2022,7527,Mac Jones,QB,2714,153.9
comp,hwang,2022,2374,Tyler Lockett,WR,2714,141.9
comp,hwang,2022,7600,Pat Freiermuth,TE,2695,116.7
comp,hwang,2022,4951,D.J. Chark,WR,2661,66.8
comp,hwang,2022,3225,Tyler Boyd,WR,2576,111.4
comp,hwang,2022,8137,George Pickens,WR,2522,101.3
comp,hwang,2022,4892,Baker Mayfield,QB,2508,115.9
comp,hwang,2022,6126,Irv Smith,TE,2506,39.8
comp,hwang,2022,6886,Chase Claypool,WR,2497,56.1
comp,hwang,2022,3214,Hunter Henry,TE,2440,76.2
comp,hwang,2022,8119,Jahan Dotson,WR,2409,88.4
comp,hwang,2022,6843,Albert Okwuegbunam,TE,2382,20.5
comp,hwang,2022,4993,Mike Gesicki,TE,2353,75.6
comp,hwang,2022,8132,Tyler Allgeier,RB,2350,129.9
comp,hwang,2022,4033,David Njoku,TE,2272,100.8
comp,hwang,2022,5086,Marquez Valdes-Scantling,WR,2253,77.7
comp,hwang,2022,7585,Davis Mills,QB,2249,159
comp,hwang,2022,7569,Nico Collins,WR,2242,60.1
comp,hwang,2022,7607,Michael Carter,RB,2182,84.5
comp,hwang,2022,6955,James Robinson,RB,2148,77.6
comp,hwang,2022,8146,Garrett Wilson,WR,2138,123.8
comp,hwang,2022,4089,Gerald Everett,TE,2092,102.2
comp,hwang,2022,7538,Zach Wilson,QB,1980,97.9
comp,hwang,2022,8121,Romeo Doubs,WR,1971,59.6
comp,hwang,2022,7608,Khalil Herbert,RB,1935,103.9
comp,hwang,2022,3271,Tyler Higbee,TE,1892,110.7
comp,hwang,2022,4197,Isaiah McKenzie,WR,1809,75.9
comp,hwang,2022,8142,Alec Pierce,WR,1791,67.1
comp,hwang,2022,4017,Deshaun Watson,QB,1766,68
comp,hwang,2022,5857,Noah Fant,TE,1747,93.6
comp,hwang,2022,5987,Alexander Mattison,RB,1717,55.4
comp,hwang,2022,4149,Jamaal Williams,RB,1685,194.7
comp,hwang,2022,2307,Marcus Mariota,QB,1641,196.6
comp,hwang,2022,5917,Mecole Hardman,WR,1630,68.8
comp,hwang,2022,8148,Jameson Williams,WR,1613,14.1
comp,hwang,2022,4066,Evan Engram,TE,1596,135.7
comp,hwang,2022,8117,Jalen Tolbert,WR,1570,1.2
comp,hwang,2022,8126,Wan'Dale Robinson,WR,1506,28.6
comp,hwang,2022,4973,Hayden Hurst,TE,1504,79.5
comp,hwang,2022,7066,K.J. Osborn,WR,1456,83.9
comp,hwang,2022,8131,Isaiah Likely,TE,1403,59
comp,hwang,2022,3202,Austin Hooper,TE,1402,71.1
comp,hwang,2022,8160,Kenny Pickett,QB,1366,136
comp,hwang,2022,3976,Mitchell Trubisky,QB,1352,73.9
comp,hwang,2022,5880,Parris Campbell,WR,1332,79.3
comp,hwang,2022,8139,Zamir White,RB,1301,6.6
comp,hwang,2022,2319,DeVante Parker,WR,1282,52
comp,hwang,2022,7568,Brevin Jordan,TE,1259,19.8
comp,hwang,2022,8167,Christian Watson,WR,1230,111.5
comp,hwang,2022,8205,Isiah Pacheco,RB,1181,109.6
comp,hwang,2022,2749,Raheem Mostert,RB,1180,131.2
comp,hwang,2022,8161,Malik Willis,QB,1145,19.3
comp,hwang,2022,4054,Mo Alie-Cox,TE,1117,37.5
comp,hwang,2022,8118,David Bell,WR,1098,21.4
comp,hwang,2022,1373,Geno Smith,QB,1040,290.3
comp,hwang,2022,6824,Donovan Peoples-Jones,WR,1022,101.9
comp,hwang,2022,5133,Tyler Conklin,TE,1010,100.2
comp,hwang,2022,6805,KJ Hamler,WR,1002,18.8
comp,hwang,2022,2161,Jerick McKinnon,RB,992,133.7
comp,hwang,2022,8154,Brian Robinson,RB,960,103.7
comp,hwang,2022,4144,Jonnu Smith,TE,958,38.5
comp,hwang,2022,8211,Tyrion Davis-Price,RB,897,7.2
comp,hwang,2022,8159,Desmond Ridder,QB,869,22.9
comp,hwang,2022,6853,Van Jefferson,WR,863,48.8
comp,hwang,2022,4381,Taysom Hill,TE,863,138.3
comp,hwang,2022,8225,Daniel Bellinger,TE,855,60
comp,hwang,2022,4454,Kendrick Bourne,WR,844,48.8
comp,hwang,2022,3257,Jacoby Brissett,QB,828,168.6
comp,hwang,2022,8130,Trey McBride,TE,800,41.4
comp,hwang,2022,8153,Isaiah Spiller,RB,794,5.4
comp,hwang,2022,4111,D'Onta Foreman,RB,794,119.2
comp,hwang,2022,6951,Eno Benjamin,RB,779,64.3
comp,hwang,2022,6814,Laviska Shenault,WR,756,44.8
comp,hwang,2022,7496,Nick Westbrook-Ikhine,WR,734,57.7
comp,hwang,2022,8134,Khalil Shakir,WR,730,21.3
comp,hwang,2022,8172,Greg Dulcich,TE,723,69.6
comp,hwang,2022,1837,Jimmy Garoppolo,QB,715,164.8
comp,hwang,2022,5113,Cedrick Wilson,WR,701,14.4
comp,hwang,2022,6869,Adam Trautman,TE,699,33.4
comp,hwang,2022,4080,Zay Jones,WR,687,114
comp,hwang,2022,6074,Donald Parham,TE,652,19.9
comp,hwang,2022,8110,Jake Ferguson,TE,627,38
comp,hwang,2022,7083,Tyler Huntley,QB,611,50
comp,hwang,2022,8171,Kyle Philips,WR,605,3.8
comp,hwang,2022,7694,Tommy Tremble,TE,598,42.2
comp,hwang,2022,7565,Terrace Marshall,WR,591,52.7
comp,hwang,2022,8176,Danny Gray,WR,548,1.9
comp,hwang,2022,4082,Curtis Samuel,WR,538,112.9
comp,hwang,2022,6845,Zack Moss,RB,535,35.4
comp,hwang,2022,6927,Quez Watkins,WR,530,50.1
comp,hwang,2022,2325,Nelson Agholor,WR,524,44.2
comp,hwang,2022,7594,Chuba Hubbard,RB,521,66.8
comp,hwang,2022,6694,D'Ernest Johnson,RB,485,2.4
comp,hwang,2022,5985,Foster Moreau,TE,475,67.2
comp,hwang,2022,5122,Boston Scott,RB,455,29.8
comp,hwang,2022,5121,Braxton Berrios,WR,454,39.7
comp,hwang,2022,6421,Jalen Guyton,WR,447,6.4
comp,hwang,2022,6943,Gabriel Davis,WR,445,119.7
comp,hwang,2022,8228,Jaylen Warren,RB,443,61
comp,hwang,2022,6847,Devin Duvernay,WR,429,79.1
comp,hwang,2022,8219,Jelani Woods,TE,411,60.3
comp,hwang,2022,7562,Tutu Atwell,WR,407,35.4
comp,hwang,2022,6989,Marquez Callaway,WR,400,21.8
comp,hwang,2022,8188,Tyquan Thornton,WR,388,43
comp,hwang,2022,7794,Chris Evans,RB,383,9.8
comp,hwang,2022,5248,Gus Edwards,RB,378,57.7
comp,hwang,2022,7601,Rondale Moore,WR,355,46.9
comp,hwang,2022,7670,Josh Palmer,WR,352,91.4
comp,hwang,2022,8111,Cade Otton,TE,348,71.1
comp,hwang,2022,7593,Trey Sermon,RB,342,1.9
comp,hwang,2022,6850,Harrison Bryant,TE,340,43.2
comp,hwang,2022,6271,Olamide Zaccheaus,WR,310,60.3
comp,hwang,2022,5323,Equanimeous St. Brown,WR,289,43.4
comp,hwang,2022,8210,Chigoziem Okonkwo,TE,288,69.5
comp,hwang,2022,4995,Ian Thomas,TE,286,30.2
comp,hwang,2022,6149,Darius Slayton,WR,283,82.4
comp,hwang,2022,7045,Joshua Kelley,RB,281,48.4
comp,hwang,2022,6849,Denzel Mims,WR,278,18.6
comp,hwang,2022,8150,Kyren Williams,RB,274,21.5
comp,hwang,2022,7049,Jauan Jennings,WR,273,46.6
comp,hwang,2022,4171,Josh Reynolds,WR,273,64.3
