value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,hwang,2021,2024_1,5284,34.2,34,300,1743
ktc,hwang,2021,2024_1,5323,4.9,4.9,300,1743
ktc,hwang,2021,2024_1,5347,46.5,46,300,1743
ktc,hwang,2021,2024_1,5844,90,89.6,300,1743
ktc,hwang,2021,2024_1,5846,129.7,129,300,1743
ktc,hwang,2021,2024_1,5848,102.1,101.5,300,1743
ktc,hwang,2021,2024_1,5850,125,124.4,300,1743
ktc,hwang,2021,2024_1,5854,15.3,14.8,300,1743
ktc,hwang,2021,2024_1,5857,88.9,88.3,300,1743
ktc,hwang,2021,2024_1,5859,79.9,79.4,300,1743
ktc,hwang,2021,2024_1,5870,96.3,93.9,300,1743
ktc,hwang,2021,2024_1,5872,205.4,204.9,300,1743
ktc,hwang,2021,2024_1,5880,13.1,13.1,300,1743
ktc,hwang,2021,2024_1,5892,118.2,117.8,300,1743
ktc,hwang,2021,2024_1,5906,100.8,99.9,300,1743
ktc,hwang,2021,2024_1,5917,42.7,42.2,300,1743
ktc,hwang,2021,2024_1,5927,94.7,94.1,300,1743
ktc,hwang,2021,2024_1,5937,130.2,129.4,300,1743
ktc,hwang,2021,2024_1,5947,65.6,65,300,1743
ktc,hwang,2021,2024_1,5955,109.5,108.5,300,1743
ktc,hwang,2021,2024_1,5967,94.8,94.1,300,1743
ktc,hwang,2021,2024_1,5980,94.6,93.9,300,1743
ktc,hwang,2021,2024_1,5987,72.2,71.9,300,1743
ktc,hwang,2021,2024_1,6001,4.4,4.2,300,1743
ktc,hwang,2021,2024_1,6011,17.1,17,300,1743
ktc,hwang,2021,2024_1,6039,59.2,58.5,300,1743
ktc,hwang,2021,2024_1,6074,30.8,30.5,300,1743
ktc,hwang,2021,2024_1,6130,98.9,98.2,300,1743
ktc,hwang,2021,2024_1,6149,19.7,19.4,300,1743
ktc,hwang,2021,2024_1,6151,66.5,66,300,1743
ktc,hwang,2021,2024_1,6234,50.6,50.1,300,1743
ktc,hwang,2021,2024_1,6271,33.9,33.7,300,1743
ktc,hwang,2021,2024_1,6290,0.5,0.5,300,1743
ktc,hwang,2021,2024_1,6421,38.1,37.6,300,1743
ktc,hwang,2021,2024_1,6768,126.6,125.8,300,1743
ktc,hwang,2021,2024_1,6770,196.5,193.1,300,1743
ktc,hwang,2021,2024_1,6783,27.3,27,300,1743
ktc,hwang,2021,2024_1,6786,117.8,117.1,300,1743
ktc,hwang,2021,2024_1,6790,119.1,118.5,300,1743
ktc,hwang,2021,2024_1,6801,115.6,115.2,300,1743
ktc,hwang,2021,2024_1,6803,77.1,76.8,300,1743
ktc,hwang,2021,2024_1,6804,8.4,8.3,300,1743
ktc,hwang,2021,2024_1,6805,1.9,1.8,300,1743
ktc,hwang,2021,2024_1,6813,297.9,297,300,1743
ktc,hwang,2021,2024_1,6814,32.1,31.6,300,1743
ktc,hwang,2021,2024_1,6819,102.6,102.1,300,1743
ktc,hwang,2021,2024_1,6820,83.8,83.4,300,1743
ktc,hwang,2021,2024_1,6824,55.9,55.6,300,1743
ktc,hwang,2021,2024_1,6826,57.4,57,300,1743
ktc,hwang,2021,2024_1,6828,115.2,114.5,300,1743
ktc,hwang,2021,2024_1,6843,37.2,36.7,300,1743
ktc,hwang,2021,2024_1,6845,61.9,61.4,300,1743
ktc,hwang,2021,2024_1,6847,25.6,25.2,300,1743
ktc,hwang,2021,2024_1,6849,4.7,4.5,300,1743
ktc,hwang,2021,2024_1,6850,28.2,27.7,300,1743
ktc,hwang,2021,2024_1,6853,86.9,86.3,300,1743
ktc,hwang,2021,2024_1,6869,24.4,24.2,300,1743
ktc,hwang,2021,2024_1,6885,15.3,15.1,300,1743
ktc,hwang,2021,2024_1,6886,65.6,65.2,300,1743
ktc,hwang,2021,2024_1,6904,228.6,226.9,300,1743
ktc,hwang,2021,2024_1,6918,13.5,13.1,300,1743
ktc,hwang,2021,2024_1,6927,32.3,31.8,300,1743
ktc,hwang,2021,2024_1,6931,23.9,23.6,300,1743
ktc,hwang,2021,2024_1,6943,64.9,64.5,300,1743
ktc,hwang,2021,2024_1,6945,144.3,143.6,300,1743
ktc,hwang,2021,2024_1,6951,10.3,10.3,300,1743
ktc,hwang,2021,2024_1,6955,115.9,115.2,300,1743
ktc,hwang,2021,2024_1,6960,17.1,16.7,300,1743
ktc,hwang,2021,2024_1,6989,76.8,76.4,300,1743
ktc,hwang,2021,2024_1,7002,24.8,24.5,300,1743
ktc,hwang,2021,2024_1,7045,5.5,5.4,300,1743
ktc,hwang,2021,2024_1,7090,93.9,93.4,300,1743
ktc,hwang,2021,2024_1,7523,86,83.6,300,1743
ktc,hwang,2021,2024_1,7525,86,85.5,300,1743
ktc,hwang,2021,2024_1,7526,101.2,100.7,300,1743
ktc,hwang,2021,2024_1,7527,153.3,152.1,300,1743
ktc,hwang,2021,2024_1,7528,195.9,195.1,300,1743
ktc,hwang,2021,2024_1,7533,11.6,11.5,300,1743
ktc,hwang,2021,2024_1,7535,0.3,0.3,300,1743
ktc,hwang,2021,2024_1,7538,76.4,74.5,300,1743
ktc,hwang,2021,2024_1,7547,93.6,93.1,300,1743
ktc,hwang,2021,2024_1,7553,105.9,105.2,300,1743
ktc,hwang,2021,2024_1,7559,5,5,300,1743
ktc,hwang,2021,2024_1,7561,116,115.3,300,1743
ktc,hwang,2021,2024_1,7564,187.9,187.4,300,1743
ktc,hwang,2021,2024_1,7565,4.5,4.4,300,1743
ktc,hwang,2021,2024_1,7567,56,55.5,300,1743
ktc,hwang,2021,2024_1,7568,32.1,31.8,300,1743
ktc,hwang,2021,2024_1,7569,24.7,24.5,300,1743
ktc,hwang,2021,2024_1,7571,38.7,38.4,300,1743
ktc,hwang,2021,2024_1,7585,85,83.5,300,1743
ktc,hwang,2021,2024_1,7587,6.5,6.3,300,1743
ktc,hwang,2021,2024_1,7588,134.5,133.8,300,1743
ktc,hwang,2021,2024_1,7591,63.7,62.2,300,1743
ktc,hwang,2021,2024_1,7593,16.6,16.4,300,1743
ktc,hwang,2021,2024_1,7594,78.4,77.7,300,1743
ktc,hwang,2021,2024_1,7595,0.5,0.4,300,1743
ktc,hwang,2021,2024_1,7596,80,79.7,300,1743
ktc,hwang,2021,2024_1,7600,80.7,80.1,300,1743
ktc,hwang,2021,2024_1,7601,34.3,34,300,1743
ktc,hwang,2021,2024_1,7602,3.9,3.8,300,1743
ktc,hwang,2021,2024_1,7606,29.4,29.2,300,1743
ktc,hwang,2021,2024_1,7607,93.1,92.5,300,1743
ktc,hwang,2021,2024_1,7608,49.2,48.8,300,1743
ktc,hwang,2021,2024_1,7610,34.7,33.7,300,1743
ktc,hwang,2021,2024_1,7611,82,81.6,300,1743
ktc,hwang,2021,2024_1,7670,29.8,29.6,300,1743
ktc,hwang,2021,2024_1,7694,22.7,22.3,300,1743
ktc,hwang,2021,2024_1,7713,2.1,2,300,1743
ktc,hwang,2021,2024_1,7720,11.7,11.6,300,1743
ktc,hwang,2021,2024_1,7794,13.5,13.2,300,1743
ktc,hwang,2021,2024_1,7828,5.4,5.3,300,1743
ktc,hwang,2021,2024_2,96,199.2,197.7,300,2002
ktc,hwang,2021,2024_2,421,186.1,184.9,300,2002
ktc,hwang,2021,2024_2,827,23.2,22.7,300,2002
ktc,hwang,2021,2024_2,1049,116.6,115.3,300,2002
ktc,hwang,2021,2024_2,1166,131.6,131,300,2002
ktc,hwang,2021,2024_2,1234,124.2,123,300,2002
ktc,hwang,2021,2024_2,1339,94.3,93.7,300,2002
ktc,hwang,2021,2024_2,1352,64.4,64.1,300,2002
ktc,hwang,2021,2024_2,1426,76.2,75.8,300,2002
ktc,hwang,2021,2024_2,1466,162.6,161.8,300,2002
ktc,hwang,2021,2024_2,1479,94,93.3,300,2002
ktc,hwang,2021,2024_2,1535,144,143.4,300,2002
ktc,hwang,2021,2024_2,1689,95.2,94.7,300,2002
ktc,hwang,2021,2024_2,1837,98.7,97.6,300,2002
ktc,hwang,2021,2024_2,2028,98.2,97.3,300,2002
ktc,hwang,2021,2024_2,2078,49.1,48.7,300,2002
ktc,hwang,2021,2024_2,2133,163.1,162.3,300,2002
ktc,hwang,2021,2024_2,2161,4.3,4.1,300,2002
ktc,hwang,2021,2024_2,2197,95,94.4,300,2002
ktc,hwang,2021,2024_2,2216,126.1,125.5,300,2002
ktc,hwang,2021,2024_2,2306,43,42.5,300,2002
ktc,hwang,2021,2024_2,2309,84.4,84,300,2002
ktc,hwang,2021,2024_2,2319,37.1,36.8,300,2002
ktc,hwang,2021,2024_2,2325,33.6,33.3,300,2002
ktc,hwang,2021,2024_2,2374,100.8,100.3,300,2002
ktc,hwang,2021,2024_2,2449,112.1,111.3,300,2002
ktc,hwang,2021,2024_2,2505,69.6,69.1,300,2002
ktc,hwang,2021,2024_2,2711,76.4,75.3,300,2002
ktc,hwang,2021,2024_2,2749,0.3,0.3,300,2002
ktc,hwang,2021,2024_2,3163,66.4,65.5,300,2002
ktc,hwang,2021,2024_2,3164,163.1,162.3,300,2002
ktc,hwang,2021,2024_2,3198,155.2,154.7,300,2002
ktc,hwang,2021,2024_2,3202,39,38.6,300,2002
ktc,hwang,2021,2024_2,3214,86.8,86.1,300,2002
ktc,hwang,2021,2024_2,3225,72.9,72.3,300,2002
ktc,hwang,2021,2024_2,3271,54.4,53.8,300,2002
ktc,hwang,2021,2024_2,3286,19.7,19.5,300,2002
ktc,hwang,2021,2024_2,3294,148.5,147.1,300,2002
ktc,hwang,2021,2024_2,3321,144.6,143.9,300,2002
ktc,hwang,2021,2024_2,3976,0.5,0.5,300,2002
ktc,hwang,2021,2024_2,4018,208.9,208.1,300,2002
ktc,hwang,2021,2024_2,4029,133.1,132.3,300,2002
ktc,hwang,2021,2024_2,4033,60.1,59.7,300,2002
ktc,hwang,2021,2024_2,4035,140.1,139.4,300,2002
ktc,hwang,2021,2024_2,4037,102.9,102.4,300,2002
ktc,hwang,2021,2024_2,4039,217.9,217.1,300,2002
ktc,hwang,2021,2024_2,4040,9.3,9.2,300,2002
ktc,hwang,2021,2024_2,4054,35.3,34.8,300,2002
ktc,hwang,2021,2024_2,4066,45.4,45,300,2002
ktc,hwang,2021,2024_2,4068,108.9,108.3,300,2002
ktc,hwang,2021,2024_2,4082,0.1,0.1,300,2002
ktc,hwang,2021,2024_2,4089,51.9,51.4,300,2002
ktc,hwang,2021,2024_2,4098,71,70.7,300,2002
ktc,hwang,2021,2024_2,4137,167.2,166.4,300,2002
ktc,hwang,2021,2024_2,4144,24.3,24,300,2002
ktc,hwang,2021,2024_2,4147,31.4,30.9,300,2002
ktc,hwang,2021,2024_2,4149,54.9,54.3,300,2002
ktc,hwang,2021,2024_2,4171,27.4,27.1,300,2002
ktc,hwang,2021,2024_2,4199,135.5,134.7,300,2002
ktc,hwang,2021,2024_2,4217,118.8,118.2,300,2002
ktc,hwang,2021,2024_2,4351,53.3,52.9,300,2002
ktc,hwang,2021,2024_2,4381,85.3,84.9,300,2002
ktc,hwang,2021,2024_2,4454,74.7,74.2,300,2002
ktc,hwang,2021,2024_2,4663,218.3,217.5,300,2002
ktc,hwang,2021,2024_2,4866,68.4,67.8,300,2002
ktc,hwang,2021,2024_2,4881,117.2,116.2,300,2002
ktc,hwang,2021,2024_2,4892,77.6,76.6,300,2002
ktc,hwang,2021,2024_2,4943,46.8,46,300,2002
ktc,hwang,2021,2024_2,4950,79.7,79.1,300,2002
ktc,hwang,2021,2024_2,4951,16.8,16.6,300,2002
ktc,hwang,2021,2024_2,4981,25.5,25.2,300,2002
ktc,hwang,2021,2024_2,4983,82.4,81.9,300,2002
ktc,hwang,2021,2024_2,4985,70.3,70,300,2002
ktc,hwang,2021,2024_2,4988,148.7,148,300,2002
ktc,hwang,2021,2024_2,4993,81.4,80.8,300,2002
ktc,hwang,2021,2024_2,5000,71.1,70.5,300,2002
ktc,hwang,2021,2024_2,5001,111.1,110.4,300,2002
ktc,hwang,2021,2024_2,5010,10.5,10.2,300,2002
ktc,hwang,2021,2024_2,5012,181.7,181.1,300,2002
ktc,hwang,2021,2024_2,5022,93.1,92.5,300,2002
ktc,hwang,2021,2024_2,5026,23.6,23.3,300,2002
ktc,hwang,2021,2024_2,5038,25.9,25.6,300,2002
ktc,hwang,2021,2024_2,5122,64.8,64.5,300,2002
ktc,hwang,2021,2024_2,5185,50.2,50,300,2002
ktc,hwang,2021,2024_2,5284,27,26.7,300,2002
ktc,hwang,2021,2024_2,5323,3.3,3.2,300,2002
ktc,hwang,2021,2024_2,5347,40,39.6,300,2002
ktc,hwang,2021,2024_2,5844,83.6,83.2,300,2002
ktc,hwang,2021,2024_2,5846,117.8,117.1,300,2002
ktc,hwang,2021,2024_2,5848,89.3,88.8,300,2002
ktc,hwang,2021,2024_2,5850,116.8,116.1,300,2002
ktc,hwang,2021,2024_2,5854,7.4,7.3,300,2002
ktc,hwang,2021,2024_2,5857,76.1,75.6,300,2002
ktc,hwang,2021,2024_2,5859,73.1,72.7,300,2002
ktc,hwang,2021,2024_2,5870,65.9,65.1,300,2002
ktc,hwang,2021,2024_2,5872,184.1,183.5,300,2002
ktc,hwang,2021,2024_2,5880,10.9,10.8,300,2002
ktc,hwang,2021,2024_2,5892,110.6,109.9,300,2002
ktc,hwang,2021,2024_2,5906,98.5,98,300,2002
ktc,hwang,2021,2024_2,5917,30.3,29.8,300,2002
ktc,hwang,2021,2024_2,5927,79.6,79.1,300,2002
ktc,hwang,2021,2024_2,5937,109.4,108.7,300,2002
ktc,hwang,2021,2024_2,5947,52.8,52.2,300,2002
ktc,hwang,2021,2024_2,5955,90,89.3,300,2002
ktc,hwang,2021,2024_2,5967,78.4,77.4,300,2002
ktc,hwang,2021,2024_2,5980,89.2,88.6,300,2002
ktc,hwang,2021,2024_2,5987,65.3,64.7,300,2002
ktc,hwang,2021,2024_2,6001,3.2,3.2,300,2002
ktc,hwang,2021,2024_2,6011,9,8.9,300,2002
ktc,hwang,2021,2024_2,6039,57.4,56.9,300,2002
ktc,hwang,2021,2024_2,6074,27.1,26.9,300,2002
ktc,hwang,2021,2024_2,6130,89.6,88.9,300,2002
ktc,hwang,2021,2024_2,6149,16.8,16.7,300,2002
ktc,hwang,2021,2024_2,6151,62.5,61.9,300,2002
ktc,hwang,2021,2024_2,6234,45.3,45,300,2002
ktc,hwang,2021,2024_2,6271,24.8,24.5,300,2002
ktc,hwang,2021,2024_2,6290,0,0,300,2002
ktc,hwang,2021,2024_2,6421,29.8,29.6,300,2002
ktc,hwang,2021,2024_2,6768,96.1,95.4,300,2002
ktc,hwang,2021,2024_2,6770,188,186.5,300,2002
ktc,hwang,2021,2024_2,6783,20,19.7,300,2002
ktc,hwang,2021,2024_2,6786,102.9,102.3,300,2002
ktc,hwang,2021,2024_2,6790,116,115.5,300,2002
ktc,hwang,2021,2024_2,6794,159.5,158.8,300,2002
ktc,hwang,2021,2024_2,6797,182.6,181.4,300,2002
ktc,hwang,2021,2024_2,6801,102.7,102.1,300,2002
ktc,hwang,2021,2024_2,6803,60.9,60.4,300,2002
ktc,hwang,2021,2024_2,6804,5.4,5.4,300,2002
ktc,hwang,2021,2024_2,6805,0.8,0.8,300,2002
ktc,hwang,2021,2024_2,6813,277.4,276.3,300,2002
ktc,hwang,2021,2024_2,6814,19.4,19.1,300,2002
ktc,hwang,2021,2024_2,6819,90.9,90.4,300,2002
ktc,hwang,2021,2024_2,6820,76.7,76.2,300,2002
ktc,hwang,2021,2024_2,6824,46.1,45.8,300,2002
ktc,hwang,2021,2024_2,6826,42.5,42,300,2002
ktc,hwang,2021,2024_2,6828,108,107.3,300,2002
ktc,hwang,2021,2024_2,6843,30.6,30.1,300,2002
ktc,hwang,2021,2024_2,6845,53.5,52.9,300,2002
ktc,hwang,2021,2024_2,6847,17.4,17,300,2002
ktc,hwang,2021,2024_2,6849,3.2,3.1,300,2002
ktc,hwang,2021,2024_2,6850,20.8,20.5,300,2002
ktc,hwang,2021,2024_2,6853,71.9,71.5,300,2002
ktc,hwang,2021,2024_2,6869,23.3,23.1,300,2002
ktc,hwang,2021,2024_2,6885,11.3,11.2,300,2002
ktc,hwang,2021,2024_2,6886,53.1,52.5,300,2002
ktc,hwang,2021,2024_2,6904,167.7,167.1,300,2002
ktc,hwang,2021,2024_2,6918,11.1,10.9,300,2002
ktc,hwang,2021,2024_2,6927,23.4,23.2,300,2002
