value_basis,format,year,player_id,name,position,value,season_pts
comp,hwang,2021,4951,D.J. Chark,WR,3089,27.4
comp,hwang,2021,7607,Michael Carter,RB,3085,116.5
comp,hwang,2021,5848,Marquise Brown,WR,2998,132.6
comp,hwang,2021,3271,Tyler Higbee,TE,2958,96
comp,hwang,2021,7526,Jaylen Waddle,WR,2954,133.1
comp,hwang,2021,4993,Mike Gesicki,TE,2853,125.3
comp,hwang,2021,4137,James Conner,RB,2809,199.4
comp,hwang,2021,5038,Michael Gallup,WR,2799,56.5
comp,hwang,2021,4068,Mike Williams,WR,2753,152.7
comp,hwang,2021,4144,Jonnu Smith,TE,2749,52.9
comp,hwang,2021,4149,Jamaal Williams,RB,2705,88.6
comp,hwang,2021,6989,Marquez Callaway,WR,2598,105.8
comp,hwang,2021,2028,Derek Carr,QB,2579,241.6
comp,hwang,2021,4082,Curtis Samuel,WR,2574,3.8
comp,hwang,2021,2319,DeVante Parker,WR,2460,62.3
comp,hwang,2021,2306,Jameis Winston,QB,2458,117.4
comp,hwang,2021,3214,Hunter Henry,TE,2453,128.2
comp,hwang,2021,7538,Zach Wilson,QB,2420,142
comp,hwang,2021,6130,Devin Singletary,RB,2360,134.6
comp,hwang,2021,7090,Darnell Mooney,WR,2303,126.1
comp,hwang,2021,5917,Mecole Hardman,WR,2247,70.6
comp,hwang,2021,4943,Sam Darnold,QB,2211,142.6
comp,hwang,2021,4066,Evan Engram,TE,2195,78.6
comp,hwang,2021,7596,Elijah Moore,WR,2030,95.2
comp,hwang,2021,4089,Gerald Everett,TE,2019,91.3
comp,hwang,2021,2325,Nelson Agholor,WR,1829,64.1
comp,hwang,2021,5870,Daniel Jones,QB,1772,166.5
comp,hwang,2021,5967,Tony Pollard,RB,1764,123.6
comp,hwang,2021,6826,Cole Kmet,TE,1754,84.4
comp,hwang,2021,3202,Austin Hooper,TE,1723,73.5
comp,hwang,2021,5947,Jakobi Meyers,WR,1547,98.3
comp,hwang,2021,1339,Zach Ertz,TE,1530,131.8
comp,hwang,2021,7565,Terrace Marshall,WR,1479,15.8
comp,hwang,2021,7547,Amon-Ra St. Brown,WR,1370,119.2
comp,hwang,2021,7527,Mac Jones,QB,1356,214.1
comp,hwang,2021,6869,Adam Trautman,TE,1315,41.5
comp,hwang,2021,7600,Pat Freiermuth,TE,1256,113.4
comp,hwang,2021,7594,Chuba Hubbard,RB,1165,101
comp,hwang,2021,3163,Jared Goff,QB,1149,177
comp,hwang,2021,4950,Christian Kirk,WR,1119,126.3
comp,hwang,2021,5086,Marquez Valdes-Scantling,WR,1057,61
comp,hwang,2021,6074,Donald Parham,TE,1038,49
comp,hwang,2021,7571,Rashod Bateman,WR,978,55.3
comp,hwang,2021,7611,Rhamondre Stevenson,RB,968,97.3
comp,hwang,2021,5987,Alexander Mattison,RB,944,91.8
comp,hwang,2021,4973,Hayden Hurst,TE,865,47.3
comp,hwang,2021,5185,Allen Lazard,WR,809,83
comp,hwang,2021,5880,Parris Campbell,WR,787,22.2
comp,hwang,2021,1837,Jimmy Garoppolo,QB,759,214.8
comp,hwang,2021,7569,Nico Collins,WR,757,43.9
comp,hwang,2021,5026,Tre'Quan Smith,WR,742,42.1
comp,hwang,2021,5001,Dalton Schultz,TE,687,154.2
comp,hwang,2021,4985,Rashaad Penny,RB,654,90.7
comp,hwang,2021,7567,Kenneth Gainwell,RB,611,75.7
comp,hwang,2021,6824,Donovan Peoples-Jones,WR,592,71.9
comp,hwang,2021,4381,Taysom Hill,TE,552,109.6
comp,hwang,2021,827,Tyrod Taylor,QB,551,81.7
comp,hwang,2021,5906,Dawson Knox,TE,548,132.8
comp,hwang,2021,7587,Dyami Brown,WR,523,16.1
comp,hwang,2021,7606,Kadarius Toney,WR,500,43.4
comp,hwang,2021,7601,Rondale Moore,WR,471,55.1
comp,hwang,2021,6805,KJ Hamler,WR,446,7.4
comp,hwang,2021,7002,Juwan Johnson,TE,446,39.4
comp,hwang,2021,6804,Jordan Love,QB,430,13.9
comp,hwang,2021,6943,Gabriel Davis,WR,427,87
comp,hwang,2021,5854,Drew Lock,QB,423,28.9
comp,hwang,2021,6853,Van Jefferson,WR,416,115.1
comp,hwang,2021,6849,Denzel Mims,WR,387,13.3
comp,hwang,2021,6850,Harrison Bryant,TE,377,50.4
comp,hwang,2021,4033,David Njoku,TE,373,87.5
comp,hwang,2021,6149,Darius Slayton,WR,371,33.7
comp,hwang,2021,7670,Josh Palmer,WR,370,49.4
comp,hwang,2021,4054,Mo Alie-Cox,TE,360,63.9
comp,hwang,2021,5955,Hunter Renfrow,WR,344,143.2
comp,hwang,2021,4171,Josh Reynolds,WR,341,50.5
comp,hwang,2021,6927,Quez Watkins,WR,338,58.6
comp,hwang,2021,6011,Gardner Minshew,QB,334,19.2
comp,hwang,2021,2307,Marcus Mariota,QB,334,12.4
comp,hwang,2021,5010,Will Dissly,TE,334,39.6
comp,hwang,2021,2711,Taylor Heinicke,QB,289,216.8
comp,hwang,2021,3286,Demarcus Robinson,WR,289,42.5
comp,hwang,2021,7568,Brevin Jordan,TE,284,45.8
comp,hwang,2021,4351,Tim Patrick,WR,284,93.9
comp,hwang,2021,7585,Davis Mills,QB,283,129.7
comp,hwang,2021,7694,Tommy Tremble,TE,281,41
comp,hwang,2021,7828,Noah Gray,TE,276,13.1
comp,hwang,2021,6843,Albert Okwuegbunam,TE,275,59.5
comp,hwang,2021,6421,Jalen Guyton,WR,272,61
comp,hwang,2021,7602,Kylen Granson,TE,266,16.1
comp,hwang,2021,5985,Foster Moreau,TE,265,64.3
comp,hwang,2021,7595,Tylan Wallace,WR,257,2.3
comp,hwang,2021,6271,Olamide Zaccheaus,WR,253,54.1
comp,hwang,2021,4454,Kendrick Bourne,WR,253,122.3
comp,hwang,2021,6960,Tyler Johnson,WR,249,33.8
comp,hwang,2021,3976,Mitchell Trubisky,QB,246,7.8
comp,hwang,2021,7535,Hunter Long,TE,245,1.3
comp,hwang,2021,6290,Scotty Miller,WR,243,2.9
comp,hwang,2021,2161,Jerick McKinnon,RB,233,11.9
comp,hwang,2021,6039,Ty Johnson,RB,232,83.1
comp,hwang,2021,7045,Joshua Kelley,RB,232,12
comp,hwang,2021,7533,Anthony Schwartz,WR,228,21.8
comp,hwang,2021,6234,Deonte Harty,WR,223,73.8
comp,hwang,2021,7559,Ihmir Smith-Marsette,WR,223,7.3
comp,hwang,2021,6847,Devin Duvernay,WR,222,50
comp,hwang,2021,6001,Drew Sample,TE,222,12.3
comp,hwang,2021,5122,Boston Scott,RB,219,85.6
comp,hwang,2021,4995,Ian Thomas,TE,207,27.8
comp,hwang,2021,7713,Jaelon Darden,WR,203,5.4
comp,hwang,2021,6918,Salvon Ahmed,RB,202,26.6
comp,hwang,2021,5347,Nyheim Hines,RB,175,70.7
comp,hwang,2021,7608,Khalil Herbert,RB,174,63.8
comp,hwang,2021,7794,Chris Evans,RB,164,22.9
comp,hwang,2021,7561,Elijah Mitchell,RB,126,137.5
comp,hwang,2021,4147,Samaje Perine,RB,122,56.2
comp,hwang,2021,6931,DeeJay Dallas,RB,104,39
comp,hwang,2021,6951,Eno Benjamin,RB,85,16.4
comp,hwang,2021,6885,Ke'Shawn Vaughn,RB,64,22.5
comp,hwang,2021,5323,Equanimeous St. Brown,WR,50,9
comp,hwang,2021,5284,Jeffery Wilson,RB,38,44.5
comp,hwang,2021,7720,Kene Nwangwu,RB,28,18.6
comp,hwang,2021,1535,Cordarrelle Patterson,RB,27,181.4
comp,hwang,2021,6144,Trayveon Williams,RB,5,1.3
comp,hwang,2022,6813,Jonathan Taylor,RB,12079,118.4
comp,hwang,2022,4034,Christian McCaffrey,RB,9988,257.5
comp,hwang,2022,4984,Josh Allen,QB,9772,376.5
comp,hwang,2022,6797,Justin Herbert,QB,9565,260.4
comp,hwang,2022,4046,Patrick Mahomes,QB,9286,401.4
comp,hwang,2022,4663,Austin Ekeler,RB,8630,260.7
comp,hwang,2022,4029,Dalvin Cook,RB,8342,197.1
comp,hwang,2022,7528,Najee Harris,RB,8079,169.5
comp,hwang,2022,4881,Lamar Jackson,QB,7678,236.1
comp,hwang,2022,3198,Derrick Henry,RB,7550,257
comp,hwang,2022,4018,Joe Mixon,RB,7237,167.9
comp,hwang,2022,1466,Travis Kelce,TE,7201,254.5
comp,hwang,2022,6904,Jalen Hurts,QB,7011,369.6
comp,hwang,2022,4035,Alvin Kamara,RB,6962,143.7
comp,hwang,2022,6794,Justin Jefferson,WR,6950,236.9
comp,hwang,2022,7588,Javonte Williams,RB,6870,26
comp,hwang,2022,4866,Saquon Barkley,RB,6820,227
comp,hwang,2022,5849,Kyler Murray,QB,6800,200.5
comp,hwang,2022,6790,D'Andre Swift,RB,6569,134.5
comp,hwang,2022,4039,Cooper Kupp,WR,6490,126.4
comp,hwang,2022,4988,Nick Chubb,RB,6382,236.2
comp,hwang,2022,4137,James Conner,RB,6169,154.2
comp,hwang,2022,4199,Aaron Jones,RB,6040,184.8
comp,hwang,2022,6770,Joe Burrow,QB,5894,345.4
comp,hwang,2022,7543,Travis Etienne,RB,5876,166.7
comp,hwang,2022,5012,Mark Andrews,TE,5817,154
comp,hwang,2022,3164,Ezekiel Elliott,RB,5752,167.8
comp,hwang,2022,6938,Cam Akers,RB,5676,115.5
comp,hwang,2022,7564,Ja'Marr Chase,WR,5613,140.8
comp,hwang,2022,1234,Russell Wilson,QB,5448,201.6
comp,hwang,2022,5892,David Montgomery,RB,5359,141.6
comp,hwang,2022,7553,Kyle Pitts,TE,5306,61.6
comp,hwang,2022,8129,Dameon Pierce,RB,5118,136.4
comp,hwang,2022,2449,Stefon Diggs,WR,5104,194.8
comp,hwang,2022,8155,Breece Hall,RB,5087,96.1
comp,hwang,2022,7610,Trey Lance,QB,5034,12.5
comp,hwang,2022,2133,Davante Adams,WR,4939,228.2
comp,hwang,2022,5872,Deebo Samuel,WR,4938,110
comp,hwang,2022,3294,Dak Prescott,QB,4871,189.9
comp,hwang,2022,6786,CeeDee Lamb,WR,4789,183.4
comp,hwang,2022,6806,J.K. Dobbins,RB,4759,74.2
comp,hwang,2022,3321,Tyreek Hill,WR,4692,225.9
comp,hwang,2022,5859,A.J. Brown,WR,4684,202.1
comp,hwang,2022,6828,AJ Dillon,RB,4657,136.3
comp,hwang,2022,2216,Mike Evans,WR,4653,148.4
comp,hwang,2022,1479,Keenan Allen,WR,4625,75.8
comp,hwang,2022,4217,George Kittle,TE,4584,153.6
comp,hwang,2022,7561,Elijah Mitchell,RB,4563,23.1
comp,hwang,2022,5967,Tony Pollard,RB,4509,207.9
comp,hwang,2022,5850,Josh Jacobs,RB,4501,270.3
comp,hwang,2022,2505,Darren Waller,TE,4473,66.3
comp,hwang,2022,6819,Michael Pittman,WR,4360,108.5
comp,hwang,2022,421,Matthew Stafford,QB,4334,108.4
comp,hwang,2022,6801,Tee Higgins,WR,4320,147.5
comp,hwang,2022,5045,Courtland Sutton,WR,4310,86.1
comp,hwang,2022,5000,Chase Edmonds,RB,4309,53.7
comp,hwang,2022,4983,D.J. Moore,WR,4289,135.1
comp,hwang,2022,7611,Rhamondre Stevenson,RB,4246,171.9
comp,hwang,2022,4068,Mike Williams,WR,4243,110.3
comp,hwang,2022,5001,Dalton Schultz,TE,4191,108.9
comp,hwang,2022,96,Aaron Rodgers,QB,4138,228
comp,hwang,2022,2028,Derek Carr,QB,4091,219.1
comp,hwang,2022,7526,Jaylen Waddle,WR,4086,178.9
comp,hwang,2022,5848,Marquise Brown,WR,4070,88.3
comp,hwang,2022,7547,Amon-Ra St. Brown,WR,4063,156.7
comp,hwang,2022,5927,Terry McLaurin,WR,4043,138.6
comp,hwang,2022,4037,Chris Godwin,WR,4000,115.3
comp,hwang,2022,7090,Darnell Mooney,WR,3995,61.5
comp,hwang,2022,5937,Diontae Johnson,WR,3988,88.9
comp,hwang,2022,1166,Kirk Cousins,QB,3958,278.6
comp,hwang,2022,2197,Brandin Cooks,WR,3953,72
comp,hwang,2022,6945,Antonio Gibson,RB,3922,119.9
comp,hwang,2022,4985,Rashaad Penny,RB,3892,48.2
comp,hwang,2022,5185,Allen Lazard,WR,3886,104.7
comp,hwang,2022,5846,DK Metcalf,WR,3880,132.8
comp,hwang,2022,3199,Michael Thomas,WR,3870,35.1
comp,hwang,2022,6820,Clyde Edwards-Helaire,RB,3848,81.3
comp,hwang,2022,7591,Justin Fields,QB,3834,296
comp,hwang,2022,4040,JuJu Smith-Schuster,WR,3808,103.8
comp,hwang,2022,7571,Rashod Bateman,WR,3778,38.5
comp,hwang,2022,6783,Jerry Jeudy,WR,3774,117.9
comp,hwang,2022,5022,Dallas Goedert,TE,3770,106.1
comp,hwang,2022,1689,Adam Thielen,WR,3760,102.8
comp,hwang,2022,6768,Tua Tagovailoa,QB,3748,230.9
comp,hwang,2022,5844,T.J. Hockenson,TE,3704,170.3
comp,hwang,2022,7523,Trevor Lawrence,QB,3680,285.4
comp,hwang,2022,7596,Elijah Moore,WR,3669,50
comp,hwang,2022,6130,Devin Singletary,RB,3658,139
comp,hwang,2022,6803,Brandon Aiyuk,WR,3624,143.9
comp,hwang,2022,7525,DeVonta Smith,WR,3598,152.9
comp,hwang,2022,5906,Dawson Knox,TE,3479,103.4
comp,hwang,2022,1535,Cordarrelle Patterson,RB,3479,125.8
comp,hwang,2022,1426,DeAndre Hopkins,WR,3465,87.7
comp,hwang,2022,4098,Kareem Hunt,RB,3464,89
comp,hwang,2022,2306,Jameis Winston,QB,3441,43.9
comp,hwang,2022,4950,Christian Kirk,WR,3381,142
comp,hwang,2022,2309,Amari Cooper,WR,3373,162.9
comp,hwang,2022,1339,Zach Ertz,TE,3356,92.1
comp,hwang,2022,8138,James Cook,RB,3321,81.4
comp,hwang,2022,8135,Treylon Burks,WR,3290,59.2
comp,hwang,2022,8112,Drake London,WR,3264,94.6
comp,hwang,2022,8144,Chris Olave,WR,3166,116.2
comp,hwang,2022,6826,Cole Kmet,TE,3165,108.6
comp,hwang,2022,8136,Rachaad White,RB,3165,87.6
comp,hwang,2022,5038,Michael Gallup,WR,3103,65.4
comp,hwang,2022,5870,Daniel Jones,QB,3061,289
comp,hwang,2022,8151,Kenneth Walker III,RB,3060,163.1
comp,hwang,2022,1352,Robert Woods,WR,3043,58.7
comp,hwang,2022,8168,Skyy Moore,WR,3023,21.4
comp,hwang,2022,5955,Hunter Renfrow,WR,2984,30.7
comp,hwang,2022,6151,Miles Sanders,RB,2896,193.4
comp,hwang,2022,7606,Kadarius Toney,WR,2891,30.9
comp,hwang,2022,7600,Pat Freiermuth,TE,2882,116.7
comp,hwang,2022,3163,Jared Goff,QB,2838,273.9
comp,hwang,2022,5947,Jakobi Meyers,WR,2791,104.1
comp,hwang,2022,2374,Tyler Lockett,WR,2728,141.9
comp,hwang,2022,6126,Irv Smith,TE,2680,39.8
comp,hwang,2022,4951,D.J. Chark,WR,2675,66.8
comp,hwang,2022,7567,Kenneth Gainwell,RB,2662,60.7
comp,hwang,2022,1049,Ryan Tannehill,QB,2658,161.2
comp,hwang,2022,7527,Mac Jones,QB,2643,153.9
comp,hwang,2022,3214,Hunter Henry,TE,2610,76.2
comp,hwang,2022,3225,Tyler Boyd,WR,2589,111.4
comp,hwang,2022,6843,Albert Okwuegbunam,TE,2548,20.5
comp,hwang,2022,8137,George Pickens,WR,2534,101.3
comp,hwang,2022,4993,Mike Gesicki,TE,2516,75.6
comp,hwang,2022,6886,Chase Claypool,WR,2510,56.1
comp,hwang,2022,4892,Baker Mayfield,QB,2442,115.9
comp,hwang,2022,4033,David Njoku,TE,2429,100.8
comp,hwang,2022,8119,Jahan Dotson,WR,2421,88.4
comp,hwang,2022,5086,Marquez Valdes-Scantling,WR,2265,77.7
comp,hwang,2022,7569,Nico Collins,WR,2253,60.1
comp,hwang,2022,8132,Tyler Allgeier,RB,2247,129.9
comp,hwang,2022,4089,Gerald Everett,TE,2237,102.2
comp,hwang,2022,7585,Davis Mills,QB,2190,159
comp,hwang,2022,8146,Garrett Wilson,WR,2149,123.8
comp,hwang,2022,7607,Michael Carter,RB,2086,84.5
comp,hwang,2022,6955,James Robinson,RB,2054,77.6
comp,hwang,2022,3271,Tyler Higbee,TE,2023,110.7
comp,hwang,2022,8121,Romeo Doubs,WR,1981,59.6
comp,hwang,2022,7538,Zach Wilson,QB,1928,97.9
comp,hwang,2022,5857,Noah Fant,TE,1868,93.6
comp,hwang,2022,7608,Khalil Herbert,RB,1850,103.9
comp,hwang,2022,4197,Isaiah McKenzie,WR,1818,75.9
comp,hwang,2022,8142,Alec Pierce,WR,1801,67.1
comp,hwang,2022,4017,Deshaun Watson,QB,1720,68
comp,hwang,2022,4066,Evan Engram,TE,1707,135.7
comp,hwang,2022,5987,Alexander Mattison,RB,1642,55.4
comp,hwang,2022,5917,Mecole Hardman,WR,1638,68.8
comp,hwang,2022,8148,Jameson Williams,WR,1621,14.1
comp,hwang,2022,4149,Jamaal Williams,RB,1611,194.7
comp,hwang,2022,4973,Hayden Hurst,TE,1608,79.5
comp,hwang,2022,2307,Marcus Mariota,QB,1598,196.6
comp,hwang,2022,8117,Jalen Tolbert,WR,1578,1.2
comp,hwang,2022,8126,Wan'Dale Robinson,WR,1514,28.6
comp,hwang,2022,8131,Isaiah Likely,TE,1500,59
comp,hwang,2022,3202,Austin Hooper,TE,1499,71.1
comp,hwang,2022,7066,K.J. Osborn,WR,1464,83.9
comp,hwang,2022,7568,Brevin Jordan,TE,1347,19.8
comp,hwang,2022,5880,Parris Campbell,WR,1339,79.3
comp,hwang,2022,8160,Kenny Pickett,QB,1330,136
comp,hwang,2022,3976,Mitchell Trubisky,QB,1316,73.9
comp,hwang,2022,2319,DeVante Parker,WR,1289,52
comp,hwang,2022,8139,Zamir White,RB,1244,6.6
comp,hwang,2022,8167,Christian Watson,WR,1236,111.5
comp,hwang,2022,4054,Mo Alie-Cox,TE,1194,37.5
comp,hwang,2022,8205,Isiah Pacheco,RB,1129,109.6
comp,hwang,2022,2749,Raheem Mostert,RB,1128,131.2
comp,hwang,2022,8161,Malik Willis,QB,1115,19.3
comp,hwang,2022,8118,David Bell,WR,1103,21.4
comp,hwang,2022,5133,Tyler Conklin,TE,1080,100.2
comp,hwang,2022,6824,Donovan Peoples-Jones,WR,1028,101.9
comp,hwang,2022,4144,Jonnu Smith,TE,1025,38.5
comp,hwang,2022,1373,Geno Smith,QB,1013,290.3
comp,hwang,2022,6805,KJ Hamler,WR,1007,18.8
comp,hwang,2022,2161,Jerick McKinnon,RB,948,133.7
comp,hwang,2022,4381,Taysom Hill,TE,923,138.3
comp,hwang,2022,8154,Brian Robinson,RB,918,103.7
comp,hwang,2022,8225,Daniel Bellinger,TE,914,60
comp,hwang,2022,6853,Van Jefferson,WR,868,48.8
comp,hwang,2022,8211,Tyrion Davis-Price,RB,857,7.2
comp,hwang,2022,8130,Trey McBride,TE,856,41.4
comp,hwang,2022,4454,Kendrick Bourne,WR,848,48.8
comp,hwang,2022,8159,Desmond Ridder,QB,846,22.9
comp,hwang,2022,3257,Jacoby Brissett,QB,806,168.6
comp,hwang,2022,8172,Greg Dulcich,TE,773,69.6
comp,hwang,2022,6814,Laviska Shenault,WR,760,44.8
comp,hwang,2022,8153,Isaiah Spiller,RB,759,5.4
comp,hwang,2022,4111,D'Onta Foreman,RB,759,119.2
comp,hwang,2022,6869,Adam Trautman,TE,748,33.4
comp,hwang,2022,6951,Eno Benjamin,RB,745,64.3
comp,hwang,2022,7496,Nick Westbrook-Ikhine,WR,738,57.7
comp,hwang,2022,8134,Khalil Shakir,WR,733,21.3
comp,hwang,2022,5113,Cedrick Wilson,WR,704,14.4
comp,hwang,2022,6074,Donald Parham,TE,697,19.9
comp,hwang,2022,1837,Jimmy Garoppolo,QB,696,164.8
comp,hwang,2022,4080,Zay Jones,WR,690,114
comp,hwang,2022,8110,Jake Ferguson,TE,670,38
comp,hwang,2022,7694,Tommy Tremble,TE,640,42.2
comp,hwang,2022,8171,Kyle Philips,WR,608,3.8
comp,hwang,2022,7083,Tyler Huntley,QB,595,50
comp,hwang,2022,7565,Terrace Marshall,WR,594,52.7
comp,hwang,2022,8176,Danny Gray,WR,551,1.9
comp,hwang,2022,4082,Curtis Samuel,WR,541,112.9
comp,hwang,2022,6927,Quez Watkins,WR,533,50.1
comp,hwang,2022,2325,Nelson Agholor,WR,527,44.2
comp,hwang,2022,6845,Zack Moss,RB,512,35.4
comp,hwang,2022,5985,Foster Moreau,TE,508,67.2
comp,hwang,2022,7594,Chuba Hubbard,RB,498,66.8
comp,hwang,2022,6694,D'Ernest Johnson,RB,464,2.4
comp,hwang,2022,5121,Braxton Berrios,WR,456,39.7
comp,hwang,2022,6421,Jalen Guyton,WR,450,6.4
comp,hwang,2022,6943,Gabriel Davis,WR,447,119.7
comp,hwang,2022,8219,Jelani Woods,TE,440,60.3
comp,hwang,2022,5122,Boston Scott,RB,435,29.8
comp,hwang,2022,6847,Devin Duvernay,WR,431,79.1
comp,hwang,2022,8228,Jaylen Warren,RB,424,61
comp,hwang,2022,7562,Tutu Atwell,WR,409,35.4
comp,hwang,2022,6989,Marquez Callaway,WR,402,21.8
comp,hwang,2022,8188,Tyquan Thornton,WR,389,43
comp,hwang,2022,8111,Cade Otton,TE,372,71.1
comp,hwang,2022,7794,Chris Evans,RB,366,9.8
comp,hwang,2022,6850,Harrison Bryant,TE,364,43.2
comp,hwang,2022,5248,Gus Edwards,RB,362,57.7
comp,hwang,2022,7601,Rondale Moore,WR,357,46.9
comp,hwang,2022,7670,Josh Palmer,WR,354,91.4
comp,hwang,2022,7593,Trey Sermon,RB,327,1.9
comp,hwang,2022,6271,Olamide Zaccheaus,WR,311,60.3
comp,hwang,2022,8210,Chigoziem Okonkwo,TE,308,69.5
comp,hwang,2022,4995,Ian Thomas,TE,306,30.2
comp,hwang,2022,5323,Equanimeous St. Brown,WR,290,43.4
comp,hwang,2022,6149,Darius Slayton,WR,284,82.4
comp,hwang,2022,6849,Denzel Mims,WR,279,18.6
comp,hwang,2022,7049,Jauan Jennings,WR,275,46.6
comp,hwang,2022,4171,Josh Reynolds,WR,275,64.3
comp,hwang,2022,7587,Dyami Brown,WR,272,27.8
comp,hwang,2022,7045,Joshua Kelley,RB,269,48.4
