value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,weight_sum,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,hwang,archetype,2022,2025_3,QB_vs_WR,QB,WR,243,112.56,12919.1,3474.6,115.2
ktc,hwang,archetype,2022,2025_3,QB_vs_TE,QB,TE,487,308.93,21664.5,17659.5,20.4
ktc,hwang,archetype,2022,2025_3,RB_vs_WR,RB,WR,3509,2295.46,212196.2,150034.6,34.3
ktc,hwang,archetype,2022,2025_3,RB_vs_TE,RB,TE,1052,452.26,29015.4,21586.4,29.4
ktc,hwang,archetype,2022,2025_3,WR_vs_TE,WR,TE,961,398.49,27846.8,45456.2,-48
ktc,hwang,archetype,2022,2025_4,QB_vs_RB,QB,RB,840,320.38,18815.9,16754.6,11.6
ktc,hwang,archetype,2022,2025_4,QB_vs_WR,QB,WR,1429,1621.07,110984.5,193949.9,-54.4
ktc,hwang,archetype,2022,2025_4,QB_vs_TE,QB,TE,826,501.32,24079.3,32836.9,-30.8
ktc,hwang,archetype,2022,2025_4,RB_vs_WR,RB,WR,3132,2921.28,300651.7,194543.8,42.9
ktc,hwang,archetype,2022,2025_4,RB_vs_TE,RB,TE,848,722.54,72921.7,65532.1,10.7
ktc,hwang,archetype,2022,2025_4,WR_vs_TE,WR,TE,2168,2226.52,166750.3,298121,-56.5
ktc,hwang,archetype,2022,2025_5,QB_vs_RB,QB,RB,1530,925.98,79311.4,77691,2.1
ktc,hwang,archetype,2022,2025_5,QB_vs_WR,QB,WR,758,397.53,15232.3,25439.4,-50.2
ktc,hwang,archetype,2022,2025_5,QB_vs_TE,QB,TE,660,370.61,31624.4,19044,49.7
ktc,hwang,archetype,2022,2025_5,RB_vs_WR,RB,WR,2273,1246.78,111597.3,66325.8,50.9
ktc,hwang,archetype,2022,2025_5,RB_vs_TE,RB,TE,1254,723.63,69965,53950.2,25.8
ktc,hwang,archetype,2022,2025_5,WR_vs_TE,WR,TE,783,220.39,8900.8,10266.6,-14.3
ktc,hwang,archetype,2022,2025_6,QB_vs_RB,QB,RB,560,271.01,28137.6,25286.9,10.7
ktc,hwang,archetype,2022,2025_6,QB_vs_WR,QB,WR,1132,550.22,45467.6,34187,28.3
ktc,hwang,archetype,2022,2025_6,QB_vs_TE,QB,TE,341,150.78,4447,9562.1,-73
ktc,hwang,archetype,2022,2025_6,RB_vs_WR,RB,WR,3164,1261.95,102609.7,73451.5,33.1
ktc,hwang,archetype,2022,2025_6,RB_vs_TE,RB,TE,374,151.24,10799.5,5424.4,66.3
ktc,hwang,archetype,2022,2025_6,WR_vs_TE,WR,TE,801,324.13,12547.3,13510.9,-7.4
ktc,hwang,archetype,2022,2026_1,QB_vs_RB,QB,RB,361,188.04,10962.5,12797,-15.4
ktc,hwang,archetype,2022,2026_1,QB_vs_WR,QB,WR,1100,998.27,44629.7,102634.1,-78.8
ktc,hwang,archetype,2022,2026_1,QB_vs_TE,QB,TE,1535,734,34788.2,34035.7,2.2
ktc,hwang,archetype,2022,2026_1,RB_vs_WR,RB,WR,4277,3978.61,414185.6,194834.4,72
