value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,regular,2021,bb_hero_3qb,4983,119.1,117.3,50,1594
ktc,regular,2021,bb_hero_3qb,4984,124.1,124.1,50,1594
ktc,regular,2021,bb_hero_3qb,4985,74.9,74.4,50,1594
ktc,regular,2021,bb_hero_3qb,4988,153,151.4,50,1594
ktc,regular,2021,bb_hero_3qb,4993,95.4,94.3,50,1594
ktc,regular,2021,bb_hero_3qb,5000,85.1,83.6,50,1594
ktc,regular,2021,bb_hero_3qb,5001,122.3,121.1,50,1594
ktc,regular,2021,bb_hero_3qb,5010,18.3,17.8,50,1594
ktc,regular,2021,bb_hero_3qb,5012,211.9,210.6,50,1594
ktc,regular,2021,bb_hero_3qb,5022,117.4,116.7,50,1594
ktc,regular,2021,bb_hero_3qb,5026,34.5,33.9,50,1594
ktc,regular,2021,bb_hero_3qb,5038,45.6,44.9,50,1594
ktc,regular,2021,bb_hero_3qb,5045,72.6,71.3,50,1594
ktc,regular,2021,bb_hero_3qb,5122,66.7,66,50,1594
ktc,regular,2021,bb_hero_3qb,5185,64.2,63.2,50,1594
ktc,regular,2021,bb_hero_3qb,5248,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,5284,37,36.7,50,1594
ktc,regular,2021,bb_hero_3qb,5323,5.5,5.3,50,1594
ktc,regular,2021,bb_hero_3qb,5347,53.6,52.5,50,1594
ktc,regular,2021,bb_hero_3qb,5844,104.1,102.8,50,1594
ktc,regular,2021,bb_hero_3qb,5846,146.8,145.4,50,1594
ktc,regular,2021,bb_hero_3qb,5848,118.9,117.3,50,1594
ktc,regular,2021,bb_hero_3qb,5850,130.7,129.1,50,1594
ktc,regular,2021,bb_hero_3qb,5854,3.5,3.5,50,1594
ktc,regular,2021,bb_hero_3qb,5857,100.9,100.1,50,1594
ktc,regular,2021,bb_hero_3qb,5859,93.2,92.1,50,1594
