value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,weight_sum,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,regular,archetype,2021,bb_zero_2qb,WR_vs_TE,WR,TE,5650,2429.77,220050.3,223677.1,-1.6
ktc,regular,archetype,2021,bb_robust_3qb,QB_vs_RB,QB,RB,3350,2449.08,90119,257957.4,-96.4
ktc,regular,archetype,2021,bb_robust_3qb,QB_vs_WR,QB,WR,5550,3281.43,110666.4,370327.4,-108
ktc,regular,archetype,2021,bb_robust_3qb,QB_vs_TE,QB,TE,2000,1010.79,24335.4,73466.8,-100.5
ktc,regular,archetype,2021,bb_robust_3qb,RB_vs_WR,RB,WR,8250,4519.04,426384.9,487865.2,-13.4
ktc,regular,archetype,2021,bb_robust_3qb,RB_vs_TE,RB,TE,4100,2024.11,209498.7,158118,28
ktc,regular,archetype,2021,bb_robust_3qb,WR_vs_TE,WR,TE,5650,2652.24,257494.9,194943,27.7
ktc,regular,archetype,2021,bb_robust_2qb,QB_vs_RB,QB,RB,3350,2284.55,67063.8,251872.3,-115.9
ktc,regular,archetype,2021,bb_robust_2qb,QB_vs_WR,QB,WR,5550,3060.98,81159.8,380568.6,-129.7
ktc,regular,archetype,2021,bb_robust_2qb,QB_vs_TE,QB,TE,2000,942.88,16445.2,73323.8,-126.7
ktc,regular,archetype,2021,bb_robust_2qb,RB_vs_WR,RB,WR,8250,4215.45,418341.6,499367.1,-17.7
ktc,regular,archetype,2021,bb_robust_2qb,RB_vs_TE,RB,TE,4100,1888.13,205453.7,159030.9,25.5
ktc,regular,archetype,2021,bb_robust_2qb,WR_vs_TE,WR,TE,5650,2474.06,266080.1,196009.2,30.3
ktc,regular,year,2022,,QB_vs_RB,QB,RB,50400,22754.23,718708.3,2093676.1,-97.8
ktc,regular,year,2022,,QB_vs_WR,QB,WR,80400,39922.94,1228819.3,3224090.5,-89.6
ktc,regular,year,2022,,QB_vs_TE,QB,TE,23600,8222.61,200787.4,586915.6,-98
ktc,regular,year,2022,,RB_vs_WR,RB,WR,156800,69026.35,6518619.6,5198853.4,22.5
ktc,regular,year,2022,,RB_vs_TE,RB,TE,66800,21791.55,1468482.8,1559777,-6
ktc,regular,year,2022,,WR_vs_TE,WR,TE,75600,26787.67,1690746.7,1995724.8,-16.5
ktc,regular,archetype,2022,bb_hero_3qb,QB_vs_RB,QB,RB,6300,2762.63,76846.4,275466.2,-112.8
ktc,regular,archetype,2022,bb_hero_3qb,QB_vs_WR,QB,WR,10050,4847.11,128150.3,405184.7,-103.9
ktc,regular,archetype,2022,bb_hero_3qb,QB_vs_TE,QB,TE,2950,998.32,21030.9,75861.3,-113.2
ktc,regular,archetype,2022,bb_hero_3qb,RB_vs_WR,RB,WR,19600,8380.61,859592.8,652971.2,27.3
ktc,regular,archetype,2022,bb_hero_3qb,RB_vs_TE,RB,TE,8350,2645.75,196695.1,202326.7,-2.8
ktc,regular,archetype,2022,bb_hero_3qb,WR_vs_TE,WR,TE,9450,3252.34,212647.2,257885.6,-19.2
ktc,regular,archetype,2022,bb_hero_2qb,QB_vs_RB,QB,RB,6300,2707.16,76638.3,270328.7,-111.6
ktc,regular,archetype,2022,bb_hero_2qb,QB_vs_WR,QB,WR,10050,4749.78,136418.5,383202.4,-95
ktc,regular,archetype,2022,bb_hero_2qb,QB_vs_TE,QB,TE,2950,978.27,22073.3,79757,-113.3
