season,pos_a,pos_b,pair_key,player_a,player_b,player_id_a,player_id_b,value_a,value_b,value_gap,hvorp_a,hvorp_b,delta
2022,RB,WR,RB_vs_WR,DeeJay Dallas,Tre'Quan Smith,6931,5026,583,402,181,26.6,33.2,-6.6
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Tyquan Thornton,8116,8188,558,650,-92,20.2,43,-22.8
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Denzel Mims,8116,6849,558,574,-16,20.2,18.6,1.6
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Darius Slayton,8116,6149,558,574,-16,20.2,82.4,-62.2
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Scotty Miller,8116,6290,558,574,-16,20.2,18.5,1.7
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Olamide Zaccheaus,8116,6271,558,526,32,20.2,60.3,-40.1
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Jauan Jennings,8116,7049,558,512,46,20.2,46.6,-26.4
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Josh Reynolds,8116,4171,558,512,46,20.2,64.3,-44.1
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Demarcus Robinson,8116,3286,558,512,46,20.2,53.4,-33.2
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Jamal Agnew,8116,4198,558,512,46,20.2,46.5,-26.3
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Equanimeous St. Brown,8116,5323,558,511,47,20.2,43.4,-23.2
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Tre'Quan Smith,8116,5026,558,402,156,20.2,33.2,-13
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Tyquan Thornton,8221,8188,542,650,-108,13.8,43,-29.2
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Denzel Mims,8221,6849,542,574,-32,13.8,18.6,-4.8
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Darius Slayton,8221,6149,542,574,-32,13.8,82.4,-68.6
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Scotty Miller,8221,6290,542,574,-32,13.8,18.5,-4.7
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Olamide Zaccheaus,8221,6271,542,526,16,13.8,60.3,-46.5
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Jauan Jennings,8221,7049,542,512,30,13.8,46.6,-32.8
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Josh Reynolds,8221,4171,542,512,30,13.8,64.3,-50.5
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Demarcus Robinson,8221,3286,542,512,30,13.8,53.4,-39.6
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Jamal Agnew,8221,4198,542,512,30,13.8,46.5,-32.7
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Equanimeous St. Brown,8221,5323,542,511,31,13.8,43.4,-29.6
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Tre'Quan Smith,8221,5026,542,402,140,13.8,33.2,-19.4
2022,RB,WR,RB_vs_WR,Samaje Perine,Tyquan Thornton,4147,8188,520,650,-130,101.9,43,58.9
2022,RB,WR,RB_vs_WR,Samaje Perine,Denzel Mims,4147,6849,520,574,-54,101.9,18.6,83.3
2022,RB,WR,RB_vs_WR,Samaje Perine,Darius Slayton,4147,6149,520,574,-54,101.9,82.4,19.5
2022,RB,WR,RB_vs_WR,Samaje Perine,Scotty Miller,4147,6290,520,574,-54,101.9,18.5,83.4
2022,RB,WR,RB_vs_WR,Samaje Perine,Olamide Zaccheaus,4147,6271,520,526,-6,101.9,60.3,41.6
2022,RB,WR,RB_vs_WR,Samaje Perine,Jauan Jennings,4147,7049,520,512,8,101.9,46.6,55.3
2022,RB,WR,RB_vs_WR,Samaje Perine,Josh Reynolds,4147,4171,520,512,8,101.9,64.3,37.6
2022,RB,WR,RB_vs_WR,Samaje Perine,Demarcus Robinson,4147,3286,520,512,8,101.9,53.4,48.5
2022,RB,WR,RB_vs_WR,Samaje Perine,Jamal Agnew,4147,4198,520,512,8,101.9,46.5,55.4
2022,RB,WR,RB_vs_WR,Samaje Perine,Equanimeous St. Brown,4147,5323,520,511,9,101.9,43.4,58.5
2022,RB,WR,RB_vs_WR,Samaje Perine,Tre'Quan Smith,4147,5026,520,402,118,101.9,33.2,68.7
2022,RB,WR,RB_vs_WR,Samaje Perine,Dyami Brown,4147,7587,520,337,183,101.9,27.8,74.1
2022,RB,WR,RB_vs_WR,Myles Gaskin,Tyquan Thornton,5980,8188,505,650,-145,5.4,43,-37.6
2022,RB,WR,RB_vs_WR,Myles Gaskin,Denzel Mims,5980,6849,505,574,-69,5.4,18.6,-13.2
2022,RB,WR,RB_vs_WR,Myles Gaskin,Darius Slayton,5980,6149,505,574,-69,5.4,82.4,-77
2022,RB,WR,RB_vs_WR,Myles Gaskin,Scotty Miller,5980,6290,505,574,-69,5.4,18.5,-13.1
2022,RB,WR,RB_vs_WR,Myles Gaskin,Olamide Zaccheaus,5980,6271,505,526,-21,5.4,60.3,-54.9
2022,RB,WR,RB_vs_WR,Myles Gaskin,Jauan Jennings,5980,7049,505,512,-7,5.4,46.6,-41.2
2022,RB,WR,RB_vs_WR,Myles Gaskin,Josh Reynolds,5980,4171,505,512,-7,5.4,64.3,-58.9
2022,RB,WR,RB_vs_WR,Myles Gaskin,Demarcus Robinson,5980,3286,505,512,-7,5.4,53.4,-48
2022,RB,WR,RB_vs_WR,Myles Gaskin,Jamal Agnew,5980,4198,505,512,-7,5.4,46.5,-41.1
2022,RB,WR,RB_vs_WR,Myles Gaskin,Equanimeous St. Brown,5980,5323,505,511,-6,5.4,43.4,-38
2022,RB,WR,RB_vs_WR,Myles Gaskin,Tre'Quan Smith,5980,5026,505,402,103,5.4,33.2,-27.8
2022,RB,WR,RB_vs_WR,Myles Gaskin,Dyami Brown,5980,7587,505,337,168,5.4,27.8,-22.4
2022,RB,WR,RB_vs_WR,Myles Gaskin,Kalif Raymond,5980,3634,505,308,197,5.4,62.6,-57.2
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Tyquan Thornton,6885,8188,491,650,-159,3.8,43,-39.2
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Denzel Mims,6885,6849,491,574,-83,3.8,18.6,-14.8
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Darius Slayton,6885,6149,491,574,-83,3.8,82.4,-78.6
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Scotty Miller,6885,6290,491,574,-83,3.8,18.5,-14.7
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Olamide Zaccheaus,6885,6271,491,526,-35,3.8,60.3,-56.5
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Jauan Jennings,6885,7049,491,512,-21,3.8,46.6,-42.8
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Josh Reynolds,6885,4171,491,512,-21,3.8,64.3,-60.5
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Demarcus Robinson,6885,3286,491,512,-21,3.8,53.4,-49.6
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Jamal Agnew,6885,4198,491,512,-21,3.8,46.5,-42.7
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Equanimeous St. Brown,6885,5323,491,511,-20,3.8,43.4,-39.6
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Tre'Quan Smith,6885,5026,491,402,89,3.8,33.2,-29.4
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Dyami Brown,6885,7587,491,337,154,3.8,27.8,-24
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Kalif Raymond,6885,3634,491,308,183,3.8,62.6,-58.8
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Jaelon Darden,6885,7713,491,304,187,3.8,2.8,1
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Greg Dortch,6885,5970,491,304,187,3.8,56.6,-52.8
2022,RB,WR,RB_vs_WR,Ke'Shawn Vaughn,Anthony Schwartz,6885,7533,491,293,198,3.8,14.8,-11
2022,RB,WR,RB_vs_WR,Jordan Mason,Tyquan Thornton,8408,8188,490,650,-160,29,43,-14
2022,RB,WR,RB_vs_WR,Jordan Mason,Denzel Mims,8408,6849,490,574,-84,29,18.6,10.4
2022,RB,WR,RB_vs_WR,Jordan Mason,Darius Slayton,8408,6149,490,574,-84,29,82.4,-53.4
2022,RB,WR,RB_vs_WR,Jordan Mason,Scotty Miller,8408,6290,490,574,-84,29,18.5,10.5
2022,RB,WR,RB_vs_WR,Jordan Mason,Olamide Zaccheaus,8408,6271,490,526,-36,29,60.3,-31.3
2022,RB,WR,RB_vs_WR,Jordan Mason,Jauan Jennings,8408,7049,490,512,-22,29,46.6,-17.6
2022,RB,WR,RB_vs_WR,Jordan Mason,Josh Reynolds,8408,4171,490,512,-22,29,64.3,-35.3
2022,RB,WR,RB_vs_WR,Jordan Mason,Demarcus Robinson,8408,3286,490,512,-22,29,53.4,-24.4
2022,RB,WR,RB_vs_WR,Jordan Mason,Jamal Agnew,8408,4198,490,512,-22,29,46.5,-17.5
2022,RB,WR,RB_vs_WR,Jordan Mason,Equanimeous St. Brown,8408,5323,490,511,-21,29,43.4,-14.4
2022,RB,WR,RB_vs_WR,Jordan Mason,Tre'Quan Smith,8408,5026,490,402,88,29,33.2,-4.2
2022,RB,WR,RB_vs_WR,Jordan Mason,Dyami Brown,8408,7587,490,337,153,29,27.8,1.2
2022,RB,WR,RB_vs_WR,Jordan Mason,Kalif Raymond,8408,3634,490,308,182,29,62.6,-33.6
2022,RB,WR,RB_vs_WR,Jordan Mason,Jaelon Darden,8408,7713,490,304,186,29,2.8,26.2
2022,RB,WR,RB_vs_WR,Jordan Mason,Greg Dortch,8408,5970,490,304,186,29,56.6,-27.6
2022,RB,WR,RB_vs_WR,Jordan Mason,Anthony Schwartz,8408,7533,490,293,197,29,14.8,14.2
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Olamide Zaccheaus,7720,6271,354,526,-172,6.6,60.3,-53.7
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Jauan Jennings,7720,7049,354,512,-158,6.6,46.6,-40
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Josh Reynolds,7720,4171,354,512,-158,6.6,64.3,-57.7
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Demarcus Robinson,7720,3286,354,512,-158,6.6,53.4,-46.8
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Jamal Agnew,7720,4198,354,512,-158,6.6,46.5,-39.9
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Equanimeous St. Brown,7720,5323,354,511,-157,6.6,43.4,-36.8
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Tre'Quan Smith,7720,5026,354,402,-48,6.6,33.2,-26.6
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Dyami Brown,7720,7587,354,337,17,6.6,27.8,-21.2
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Kalif Raymond,7720,3634,354,308,46,6.6,62.6,-56
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Jaelon Darden,7720,7713,354,304,50,6.6,2.8,3.8
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Greg Dortch,7720,5970,354,304,50,6.6,56.6,-50
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Anthony Schwartz,7720,7533,354,293,61,6.6,14.8,-8.2
2022,RB,WR,RB_vs_WR,Kene Nwangwu,Tylan Wallace,7720,7595,354,265,89,6.6,2.1,4.5
2022,RB,WR,RB_vs_WR,Jerome Ford,Jauan Jennings,8143,7049,313,512,-199,1.2,46.6,-45.4
2022,RB,WR,RB_vs_WR,Jerome Ford,Josh Reynolds,8143,4171,313,512,-199,1.2,64.3,-63.1
2022,RB,WR,RB_vs_WR,Jerome Ford,Demarcus Robinson,8143,3286,313,512,-199,1.2,53.4,-52.2
2022,RB,WR,RB_vs_WR,Jerome Ford,Jamal Agnew,8143,4198,313,512,-199,1.2,46.5,-45.3
2022,RB,WR,RB_vs_WR,Jerome Ford,Equanimeous St. Brown,8143,5323,313,511,-198,1.2,43.4,-42.2
2022,RB,WR,RB_vs_WR,Jerome Ford,Tre'Quan Smith,8143,5026,313,402,-89,1.2,33.2,-32
2022,RB,WR,RB_vs_WR,Jerome Ford,Dyami Brown,8143,7587,313,337,-24,1.2,27.8,-26.6
2022,RB,WR,RB_vs_WR,Jerome Ford,Kalif Raymond,8143,3634,313,308,5,1.2,62.6,-61.4
2022,RB,WR,RB_vs_WR,Jerome Ford,Jaelon Darden,8143,7713,313,304,9,1.2,2.8,-1.6
2022,RB,WR,RB_vs_WR,Jerome Ford,Greg Dortch,8143,5970,313,304,9,1.2,56.6,-55.4
2022,RB,WR,RB_vs_WR,Jerome Ford,Anthony Schwartz,8143,7533,313,293,20,1.2,14.8,-13.6
2022,RB,WR,RB_vs_WR,Jerome Ford,Tylan Wallace,8143,7595,313,265,48,1.2,2.1,-0.9
2022,RB,WR,RB_vs_WR,Ty Johnson,Tre'Quan Smith,6039,5026,255,402,-147,28.3,33.2,-4.9
2022,RB,WR,RB_vs_WR,Ty Johnson,Dyami Brown,6039,7587,255,337,-82,28.3,27.8,0.5
2022,RB,WR,RB_vs_WR,Ty Johnson,Kalif Raymond,6039,3634,255,308,-53,28.3,62.6,-34.3
2022,RB,WR,RB_vs_WR,Ty Johnson,Jaelon Darden,6039,7713,255,304,-49,28.3,2.8,25.5
2022,RB,WR,RB_vs_WR,Ty Johnson,Greg Dortch,6039,5970,255,304,-49,28.3,56.6,-28.3
2022,RB,WR,RB_vs_WR,Ty Johnson,Anthony Schwartz,6039,7533,255,293,-38,28.3,14.8,13.5
2022,RB,WR,RB_vs_WR,Ty Johnson,Tylan Wallace,6039,7595,255,265,-10,28.3,2.1,26.2
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Tre'Quan Smith,6918,5026,228,402,-174,12.5,33.2,-20.7
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Dyami Brown,6918,7587,228,337,-109,12.5,27.8,-15.3
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Kalif Raymond,6918,3634,228,308,-80,12.5,62.6,-50.1
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Jaelon Darden,6918,7713,228,304,-76,12.5,2.8,9.7
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Greg Dortch,6918,5970,228,304,-76,12.5,56.6,-44.1
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Anthony Schwartz,6918,7533,228,293,-65,12.5,14.8,-2.3
2022,RB,WR,RB_vs_WR,Salvon Ahmed,Tylan Wallace,6918,7595,228,265,-37,12.5,2.1,10.4
2022,RB,WR,RB_vs_WR,Nyheim Hines,Gabriel Davis,5347,6943,57,0,57,39.4,119.7,-80.3
2022,RB,WR,RB_vs_WR,Nyheim Hines,Rondale Moore,5347,7601,57,0,57,39.4,46.9,-7.5
2022,RB,WR,RB_vs_WR,Nyheim Hines,Josh Palmer,5347,7670,57,0,57,39.4,91.4,-52
2022,RB,WR,RB_vs_WR,Nyheim Hines,Lil'Jordan Humphrey,5347,5938,57,0,57,39.4,2,37.4
2022,RB,WR,RB_vs_WR,Jeffery Wilson,Gabriel Davis,5284,6943,57,0,57,129.1,119.7,9.4
2022,RB,WR,RB_vs_WR,Jeffery Wilson,Rondale Moore,5284,7601,57,0,57,129.1,46.9,82.2
2022,RB,WR,RB_vs_WR,Jeffery Wilson,Josh Palmer,5284,7670,57,0,57,129.1,91.4,37.7
2022,RB,WR,RB_vs_WR,Jeffery Wilson,Lil'Jordan Humphrey,5284,5938,57,0,57,129.1,2,127.1
2022,RB,WR,RB_vs_WR,Kevin Harris,Gabriel Davis,8174,6943,57,0,57,11.2,119.7,-108.5
2022,RB,WR,RB_vs_WR,Kevin Harris,Rondale Moore,8174,7601,57,0,57,11.2,46.9,-35.7
2022,RB,WR,RB_vs_WR,Kevin Harris,Josh Palmer,8174,7670,57,0,57,11.2,91.4,-80.2
2022,RB,WR,RB_vs_WR,Kevin Harris,Lil'Jordan Humphrey,8174,5938,57,0,57,11.2,2,9.2
2022,RB,WR,RB_vs_WR,Justice Hill,Gabriel Davis,5995,6943,57,0,57,26.6,119.7,-93.1
2022,RB,WR,RB_vs_WR,Justice Hill,Rondale Moore,5995,7601,57,0,57,26.6,46.9,-20.3
2022,RB,WR,RB_vs_WR,Justice Hill,Josh Palmer,5995,7670,57,0,57,26.6,91.4,-64.8
2022,RB,WR,RB_vs_WR,Justice Hill,Lil'Jordan Humphrey,5995,5938,57,0,57,26.6,2,24.6
2022,RB,WR,RB_vs_WR,Trayveon Williams,Gabriel Davis,6144,6943,57,0,57,6,119.7,-113.7
2022,RB,WR,RB_vs_WR,Trayveon Williams,Rondale Moore,6144,7601,57,0,57,6,46.9,-40.9
2022,RB,WR,RB_vs_WR,Trayveon Williams,Josh Palmer,6144,7670,57,0,57,6,91.4,-85.4
2022,RB,WR,RB_vs_WR,Trayveon Williams,Lil'Jordan Humphrey,6144,5938,57,0,57,6,2,4
2022,RB,WR,RB_vs_WR,Zonovan Knight,Gabriel Davis,8122,6943,57,0,57,43.8,119.7,-75.9
2022,RB,WR,RB_vs_WR,Zonovan Knight,Rondale Moore,8122,7601,57,0,57,43.8,46.9,-3.1
2022,RB,WR,RB_vs_WR,Zonovan Knight,Josh Palmer,8122,7670,57,0,57,43.8,91.4,-47.6
2022,RB,WR,RB_vs_WR,Zonovan Knight,Lil'Jordan Humphrey,8122,5938,57,0,57,43.8,2,41.8
2022,RB,TE,RB_vs_TE,Austin Ekeler,Mark Andrews,4663,5012,6339,6257,82,260.7,154,106.7
2022,RB,TE,RB_vs_TE,Dalvin Cook,Mark Andrews,4029,5012,6093,6257,-164,197.1,154,43.1
2022,RB,TE,RB_vs_TE,Derrick Henry,Kyle Pitts,3198,7553,5539,5635,-96,257,61.6,195.4
2022,RB,TE,RB_vs_TE,Javonte Williams,George Kittle,7588,4217,5114,4955,159,26,153.6,-127.6
2022,RB,TE,RB_vs_TE,Saquon Barkley,George Kittle,4866,4217,5025,4955,70,227,153.6,73.4
2022,RB,TE,RB_vs_TE,Saquon Barkley,Darren Waller,4866,2505,5025,4831,194,227,66.3,160.7
2022,RB,TE,RB_vs_TE,D'Andre Swift,George Kittle,6790,4217,4975,4955,20,134.5,153.6,-19.1
2022,RB,TE,RB_vs_TE,D'Andre Swift,Darren Waller,6790,2505,4975,4831,144,134.5,66.3,68.2
2022,RB,TE,RB_vs_TE,Nick Chubb,George Kittle,4988,4217,4791,4955,-164,236.2,153.6,82.6
2022,RB,TE,RB_vs_TE,Nick Chubb,Darren Waller,4988,2505,4791,4831,-40,236.2,66.3,169.9
2022,RB,TE,RB_vs_TE,James Conner,Dalton Schultz,4137,5001,4604,4498,106,154.2,108.9,45.3
2022,RB,TE,RB_vs_TE,Aaron Jones,Dalton Schultz,4199,5001,4493,4498,-5,184.8,108.9,75.9
2022,RB,TE,RB_vs_TE,Travis Etienne,Dalton Schultz,7543,5001,4387,4498,-111,166.7,108.9,57.8
2022,RB,TE,RB_vs_TE,Cam Akers,Dallas Goedert,6938,5022,4233,4055,178,115.5,106.1,9.4
2022,RB,TE,RB_vs_TE,David Montgomery,Dallas Goedert,5892,5022,4071,4055,16,141.6,106.1,35.5
2022,RB,TE,RB_vs_TE,David Montgomery,T.J. Hockenson,5892,5844,4071,3993,78,141.6,170.3,-28.7
2022,RB,TE,RB_vs_TE,Breece Hall,Dallas Goedert,8155,5022,3884,4055,-171,96.1,106.1,-10
2022,RB,TE,RB_vs_TE,Breece Hall,T.J. Hockenson,8155,5844,3884,3993,-109,96.1,170.3,-74.2
2022,RB,TE,RB_vs_TE,Dameon Pierce,T.J. Hockenson,8129,5844,3835,3993,-158,136.4,170.3,-33.9
2022,RB,TE,RB_vs_TE,Dameon Pierce,Dawson Knox,8129,5906,3835,3669,166,136.4,103.4,33
2022,RB,TE,RB_vs_TE,J.K. Dobbins,Dawson Knox,6806,5906,3638,3669,-31,74.2,103.4,-29.2
2022,RB,TE,RB_vs_TE,J.K. Dobbins,Zach Ertz,6806,1339,3638,3568,70,74.2,92.1,-17.9
2022,RB,TE,RB_vs_TE,AJ Dillon,Dawson Knox,6828,5906,3572,3669,-97,136.3,103.4,32.9
2022,RB,TE,RB_vs_TE,AJ Dillon,Zach Ertz,6828,1339,3572,3568,4,136.3,92.1,44.2
2022,RB,TE,RB_vs_TE,Elijah Mitchell,Dawson Knox,7561,5906,3525,3669,-144,23.1,103.4,-80.3
2022,RB,TE,RB_vs_TE,Elijah Mitchell,Zach Ertz,7561,1339,3525,3568,-43,23.1,92.1,-69
2022,RB,TE,RB_vs_TE,Elijah Mitchell,Cole Kmet,7561,6826,3525,3347,178,23.1,108.6,-85.5
2022,RB,TE,RB_vs_TE,Josh Jacobs,Zach Ertz,5850,1339,3445,3568,-123,270.3,92.1,178.2
2022,RB,TE,RB_vs_TE,Josh Jacobs,Cole Kmet,5850,6826,3445,3347,98,270.3,108.6,161.7
2022,RB,TE,RB_vs_TE,Tony Pollard,Zach Ertz,5967,1339,3416,3568,-152,207.9,92.1,115.8
2022,RB,TE,RB_vs_TE,Tony Pollard,Cole Kmet,5967,6826,3416,3347,69,207.9,108.6,99.3
2022,RB,TE,RB_vs_TE,Chase Edmonds,Cole Kmet,5000,6826,3298,3347,-49,53.7,108.6,-54.9
2022,RB,TE,RB_vs_TE,Rhamondre Stevenson,Cole Kmet,7611,6826,3229,3347,-118,171.9,108.6,63.3
2022,RB,TE,RB_vs_TE,Rhamondre Stevenson,Pat Freiermuth,7611,7600,3229,3076,153,171.9,116.7,55.2
2022,RB,TE,RB_vs_TE,Antonio Gibson,Pat Freiermuth,6945,7600,3080,3076,4,119.9,116.7,3.2
2022,RB,TE,RB_vs_TE,Antonio Gibson,Irv Smith,6945,6126,3080,2938,142,119.9,39.8,80.1
2022,RB,TE,RB_vs_TE,Rashaad Penny,Pat Freiermuth,4985,7600,3072,3076,-4,48.2,116.7,-68.5
2022,RB,TE,RB_vs_TE,Rashaad Penny,Irv Smith,4985,6126,3072,2938,134,48.2,39.8,8.4
2022,RB,TE,RB_vs_TE,Clyde Edwards-Helaire,Pat Freiermuth,6820,7600,3022,3076,-54,81.3,116.7,-35.4
2022,RB,TE,RB_vs_TE,Clyde Edwards-Helaire,Irv Smith,6820,6126,3022,2938,84,81.3,39.8,41.5
2022,RB,TE,RB_vs_TE,Clyde Edwards-Helaire,Hunter Henry,6820,3214,3022,2862,160,81.3,76.2,5.1
2022,RB,TE,RB_vs_TE,Devin Singletary,Pat Freiermuth,6130,7600,2915,3076,-161,139,116.7,22.3
2022,RB,TE,RB_vs_TE,Devin Singletary,Irv Smith,6130,6126,2915,2938,-23,139,39.8,99.2
2022,RB,TE,RB_vs_TE,Devin Singletary,Hunter Henry,6130,3214,2915,2862,53,139,76.2,62.8
2022,RB,TE,RB_vs_TE,Devin Singletary,Albert Okwuegbunam,6130,6843,2915,2783,132,139,20.5,118.5
2022,RB,TE,RB_vs_TE,Devin Singletary,Mike Gesicki,6130,4993,2915,2730,185,139,75.6,63.4
2022,RB,TE,RB_vs_TE,Cordarrelle Patterson,Irv Smith,1535,6126,2852,2938,-86,125.8,39.8,86
2022,RB,TE,RB_vs_TE,Cordarrelle Patterson,Hunter Henry,1535,3214,2852,2862,-10,125.8,76.2,49.6
2022,RB,TE,RB_vs_TE,Cordarrelle Patterson,Albert Okwuegbunam,1535,6843,2852,2783,69,125.8,20.5,105.3
2022,RB,TE,RB_vs_TE,Cordarrelle Patterson,Mike Gesicki,1535,4993,2852,2730,122,125.8,75.6,50.2
2022,RB,TE,RB_vs_TE,Cordarrelle Patterson,David Njoku,1535,4033,2852,2663,189,125.8,100.8,25
2022,RB,TE,RB_vs_TE,Kareem Hunt,Irv Smith,4098,6126,2809,2938,-129,89,39.8,49.2
2022,RB,TE,RB_vs_TE,Kareem Hunt,Hunter Henry,4098,3214,2809,2862,-53,89,76.2,12.8
2022,RB,TE,RB_vs_TE,Kareem Hunt,Albert Okwuegbunam,4098,6843,2809,2783,26,89,20.5,68.5
2022,RB,TE,RB_vs_TE,Kareem Hunt,Mike Gesicki,4098,4993,2809,2730,79,89,75.6,13.4
2022,RB,TE,RB_vs_TE,Kareem Hunt,David Njoku,4098,4033,2809,2663,146,89,100.8,-11.8
2022,RB,TE,RB_vs_TE,James Cook,Hunter Henry,8138,3214,2717,2862,-145,81.4,76.2,5.2
2022,RB,TE,RB_vs_TE,James Cook,Albert Okwuegbunam,8138,6843,2717,2783,-66,81.4,20.5,60.9
2022,RB,TE,RB_vs_TE,James Cook,Mike Gesicki,8138,4993,2717,2730,-13,81.4,75.6,5.8
2022,RB,TE,RB_vs_TE,James Cook,David Njoku,8138,4033,2717,2663,54,81.4,100.8,-19.4
2022,RB,TE,RB_vs_TE,Rachaad White,Hunter Henry,8136,3214,2680,2862,-182,87.6,76.2,11.4
2022,RB,TE,RB_vs_TE,Rachaad White,Albert Okwuegbunam,8136,6843,2680,2783,-103,87.6,20.5,67.1
2022,RB,TE,RB_vs_TE,Rachaad White,Mike Gesicki,8136,4993,2680,2730,-50,87.6,75.6,12
2022,RB,TE,RB_vs_TE,Rachaad White,David Njoku,8136,4033,2680,2663,17,87.6,100.8,-13.2
2022,RB,TE,RB_vs_TE,Rachaad White,Gerald Everett,8136,4089,2680,2514,166,87.6,102.2,-14.6
2022,RB,TE,RB_vs_TE,Kenneth Walker III,Mike Gesicki,8151,4993,2574,2730,-156,163.1,75.6,87.5
2022,RB,TE,RB_vs_TE,Kenneth Walker III,David Njoku,8151,4033,2574,2663,-89,163.1,100.8,62.3
2022,RB,TE,RB_vs_TE,Kenneth Walker III,Gerald Everett,8151,4089,2574,2514,60,163.1,102.2,60.9
2022,RB,TE,RB_vs_TE,Miles Sanders,Mike Gesicki,6151,4993,2555,2730,-175,193.4,75.6,117.8
2022,RB,TE,RB_vs_TE,Miles Sanders,David Njoku,6151,4033,2555,2663,-108,193.4,100.8,92.6
2022,RB,TE,RB_vs_TE,Miles Sanders,Gerald Everett,6151,4089,2555,2514,41,193.4,102.2,91.2
2022,RB,TE,RB_vs_TE,Kenneth Gainwell,Gerald Everett,7567,4089,2454,2514,-60,60.7,102.2,-41.5
2022,RB,TE,RB_vs_TE,Kenneth Gainwell,Tyler Higbee,7567,3271,2454,2321,133,60.7,110.7,-50
2022,RB,TE,RB_vs_TE,Tyler Allgeier,Tyler Higbee,8132,3271,2266,2321,-55,129.9,110.7,19.2
2022,RB,TE,RB_vs_TE,Tyler Allgeier,Noah Fant,8132,5857,2266,2169,97,129.9,93.6,36.3
2022,RB,TE,RB_vs_TE,Michael Carter,Tyler Higbee,7607,3271,2195,2321,-126,84.5,110.7,-26.2
2022,RB,TE,RB_vs_TE,Michael Carter,Noah Fant,7607,5857,2195,2169,26,84.5,93.6,-9.1
2022,RB,TE,RB_vs_TE,Michael Carter,Evan Engram,7607,4066,2195,2039,156,84.5,135.7,-51.2
2022,RB,TE,RB_vs_TE,James Robinson,Tyler Higbee,6955,3271,2179,2321,-142,77.6,110.7,-33.1
2022,RB,TE,RB_vs_TE,James Robinson,Noah Fant,6955,5857,2179,2169,10,77.6,93.6,-16
2022,RB,TE,RB_vs_TE,James Robinson,Evan Engram,6955,4066,2179,2039,140,77.6,135.7,-58.1
2022,RB,TE,RB_vs_TE,Khalil Herbert,Noah Fant,7608,5857,2030,2169,-139,103.9,93.6,10.3
2022,RB,TE,RB_vs_TE,Khalil Herbert,Evan Engram,7608,4066,2030,2039,-9,103.9,135.7,-31.8
