season,pos_a,pos_b,pair_key,player_a,player_b,player_id_a,player_id_b,value_a,value_b,value_gap,hvorp_a,hvorp_b,delta
2022,RB,WR,RB_vs_WR,Kareem Hunt,DeAndre Hopkins,4098,1426,3180,3162,18,89,87.7,1.3
2022,RB,WR,RB_vs_WR,Kareem Hunt,Michael Thomas,4098,3199,3180,3142,38,89,35.1,53.9
2022,RB,WR,RB_vs_WR,Kareem Hunt,Christian Watson,4098,8167,3180,3117,63,89,111.5,-22.5
2022,RB,WR,RB_vs_WR,Kareem Hunt,Chase Claypool,4098,6886,3180,3044,136,89,56.1,32.9
2022,RB,WR,RB_vs_WR,Kareem Hunt,Allen Lazard,4098,5185,3180,3032,148,89,104.7,-15.7
2022,RB,WR,RB_vs_WR,Brian Robinson,Amari Cooper,8154,2309,3057,3181,-124,103.7,162.9,-59.2
2022,RB,WR,RB_vs_WR,Brian Robinson,DeAndre Hopkins,8154,1426,3057,3162,-105,103.7,87.7,16
2022,RB,WR,RB_vs_WR,Brian Robinson,Michael Thomas,8154,3199,3057,3142,-85,103.7,35.1,68.6
2022,RB,WR,RB_vs_WR,Brian Robinson,Christian Watson,8154,8167,3057,3117,-60,103.7,111.5,-7.8
2022,RB,WR,RB_vs_WR,Brian Robinson,Chase Claypool,8154,6886,3057,3044,13,103.7,56.1,47.6
2022,RB,WR,RB_vs_WR,Brian Robinson,Allen Lazard,8154,5185,3057,3032,25,103.7,104.7,-1
2022,RB,WR,RB_vs_WR,Brian Robinson,Rondale Moore,8154,7601,3057,2897,160,103.7,46.9,56.8
2022,RB,WR,RB_vs_WR,Brian Robinson,Alec Pierce,8154,8142,3057,2882,175,103.7,67.1,36.6
2022,RB,WR,RB_vs_WR,Antonio Gibson,Amari Cooper,6945,2309,3038,3181,-143,119.9,162.9,-43
2022,RB,WR,RB_vs_WR,Antonio Gibson,DeAndre Hopkins,6945,1426,3038,3162,-124,119.9,87.7,32.2
2022,RB,WR,RB_vs_WR,Antonio Gibson,Michael Thomas,6945,3199,3038,3142,-104,119.9,35.1,84.8
2022,RB,WR,RB_vs_WR,Antonio Gibson,Christian Watson,6945,8167,3038,3117,-79,119.9,111.5,8.4
2022,RB,WR,RB_vs_WR,Antonio Gibson,Chase Claypool,6945,6886,3038,3044,-6,119.9,56.1,63.8
2022,RB,WR,RB_vs_WR,Antonio Gibson,Allen Lazard,6945,5185,3038,3032,6,119.9,104.7,15.2
2022,RB,WR,RB_vs_WR,Antonio Gibson,Rondale Moore,6945,7601,3038,2897,141,119.9,46.9,73
2022,RB,WR,RB_vs_WR,Antonio Gibson,Alec Pierce,6945,8142,3038,2882,156,119.9,67.1,52.8
2022,RB,WR,RB_vs_WR,Antonio Gibson,Michael Gallup,6945,5038,3038,2854,184,119.9,65.4,54.5
2022,RB,WR,RB_vs_WR,Rashaad Penny,Chase Claypool,4985,6886,2878,3044,-166,48.2,56.1,-7.9
2022,RB,WR,RB_vs_WR,Rashaad Penny,Allen Lazard,4985,5185,2878,3032,-154,48.2,104.7,-56.5
2022,RB,WR,RB_vs_WR,Rashaad Penny,Rondale Moore,4985,7601,2878,2897,-19,48.2,46.9,1.3
2022,RB,WR,RB_vs_WR,Rashaad Penny,Alec Pierce,4985,8142,2878,2882,-4,48.2,67.1,-18.9
2022,RB,WR,RB_vs_WR,Rashaad Penny,Michael Gallup,4985,5038,2878,2854,24,48.2,65.4,-17.2
2022,RB,WR,RB_vs_WR,Rashaad Penny,Romeo Doubs,4985,8121,2878,2800,78,48.2,59.6,-11.4
2022,RB,WR,RB_vs_WR,Rashaad Penny,Wan'Dale Robinson,4985,8126,2878,2790,88,48.2,28.6,19.6
2022,RB,WR,RB_vs_WR,Rachaad White,Chase Claypool,8136,6886,2869,3044,-175,87.6,56.1,31.5
2022,RB,WR,RB_vs_WR,Rachaad White,Allen Lazard,8136,5185,2869,3032,-163,87.6,104.7,-17.1
2022,RB,WR,RB_vs_WR,Rachaad White,Rondale Moore,8136,7601,2869,2897,-28,87.6,46.9,40.7
2022,RB,WR,RB_vs_WR,Rachaad White,Alec Pierce,8136,8142,2869,2882,-13,87.6,67.1,20.5
2022,RB,WR,RB_vs_WR,Rachaad White,Michael Gallup,8136,5038,2869,2854,15,87.6,65.4,22.2
2022,RB,WR,RB_vs_WR,Rachaad White,Romeo Doubs,8136,8121,2869,2800,69,87.6,59.6,28
2022,RB,WR,RB_vs_WR,Rachaad White,Wan'Dale Robinson,8136,8126,2869,2790,79,87.6,28.6,59
2022,RB,WR,RB_vs_WR,Miles Sanders,Rondale Moore,6151,7601,2791,2897,-106,193.4,46.9,146.5
2022,RB,WR,RB_vs_WR,Miles Sanders,Alec Pierce,6151,8142,2791,2882,-91,193.4,67.1,126.3
2022,RB,WR,RB_vs_WR,Miles Sanders,Michael Gallup,6151,5038,2791,2854,-63,193.4,65.4,128
2022,RB,WR,RB_vs_WR,Miles Sanders,Romeo Doubs,6151,8121,2791,2800,-9,193.4,59.6,133.8
2022,RB,WR,RB_vs_WR,Miles Sanders,Wan'Dale Robinson,6151,8126,2791,2790,1,193.4,28.6,164.8
2022,RB,WR,RB_vs_WR,Miles Sanders,Adam Thielen,6151,1689,2791,2601,190,193.4,102.8,90.6
2022,RB,WR,RB_vs_WR,Michael Carter,Alec Pierce,7607,8142,2690,2882,-192,84.5,67.1,17.4
2022,RB,WR,RB_vs_WR,Michael Carter,Michael Gallup,7607,5038,2690,2854,-164,84.5,65.4,19.1
2022,RB,WR,RB_vs_WR,Michael Carter,Romeo Doubs,7607,8121,2690,2800,-110,84.5,59.6,24.9
2022,RB,WR,RB_vs_WR,Michael Carter,Wan'Dale Robinson,7607,8126,2690,2790,-100,84.5,28.6,55.9
2022,RB,WR,RB_vs_WR,Michael Carter,Adam Thielen,7607,1689,2690,2601,89,84.5,102.8,-18.3
2022,RB,WR,RB_vs_WR,Michael Carter,Jalen Tolbert,7607,8117,2690,2575,115,84.5,1.2,83.3
2022,RB,WR,RB_vs_WR,Michael Carter,Josh Palmer,7607,7670,2690,2566,124,84.5,91.4,-6.9
2022,RB,WR,RB_vs_WR,Michael Carter,Nico Collins,7607,7569,2690,2511,179,84.5,60.1,24.4
2022,RB,WR,RB_vs_WR,Alexander Mattison,Michael Gallup,5987,5038,2681,2854,-173,55.4,65.4,-10
2022,RB,WR,RB_vs_WR,Alexander Mattison,Romeo Doubs,5987,8121,2681,2800,-119,55.4,59.6,-4.2
2022,RB,WR,RB_vs_WR,Alexander Mattison,Wan'Dale Robinson,5987,8126,2681,2790,-109,55.4,28.6,26.8
2022,RB,WR,RB_vs_WR,Alexander Mattison,Adam Thielen,5987,1689,2681,2601,80,55.4,102.8,-47.4
2022,RB,WR,RB_vs_WR,Alexander Mattison,Jalen Tolbert,5987,8117,2681,2575,106,55.4,1.2,54.2
2022,RB,WR,RB_vs_WR,Alexander Mattison,Josh Palmer,5987,7670,2681,2566,115,55.4,91.4,-36
2022,RB,WR,RB_vs_WR,Alexander Mattison,Nico Collins,5987,7569,2681,2511,170,55.4,60.1,-4.7
2022,RB,WR,RB_vs_WR,James Robinson,Romeo Doubs,6955,8121,2612,2800,-188,77.6,59.6,18
2022,RB,WR,RB_vs_WR,James Robinson,Wan'Dale Robinson,6955,8126,2612,2790,-178,77.6,28.6,49
2022,RB,WR,RB_vs_WR,James Robinson,Adam Thielen,6955,1689,2612,2601,11,77.6,102.8,-25.2
2022,RB,WR,RB_vs_WR,James Robinson,Jalen Tolbert,6955,8117,2612,2575,37,77.6,1.2,76.4
2022,RB,WR,RB_vs_WR,James Robinson,Josh Palmer,6955,7670,2612,2566,46,77.6,91.4,-13.8
2022,RB,WR,RB_vs_WR,James Robinson,Nico Collins,6955,7569,2612,2511,101,77.6,60.1,17.5
2022,RB,WR,RB_vs_WR,James Robinson,David Bell,6955,8118,2612,2426,186,77.6,21.4,56.2
2022,RB,WR,RB_vs_WR,Zamir White,Wan'Dale Robinson,8139,8126,2597,2790,-193,6.6,28.6,-22
2022,RB,WR,RB_vs_WR,Zamir White,Adam Thielen,8139,1689,2597,2601,-4,6.6,102.8,-96.2
2022,RB,WR,RB_vs_WR,Zamir White,Jalen Tolbert,8139,8117,2597,2575,22,6.6,1.2,5.4
2022,RB,WR,RB_vs_WR,Zamir White,Josh Palmer,8139,7670,2597,2566,31,6.6,91.4,-84.8
2022,RB,WR,RB_vs_WR,Zamir White,Nico Collins,8139,7569,2597,2511,86,6.6,60.1,-53.5
2022,RB,WR,RB_vs_WR,Zamir White,David Bell,8139,8118,2597,2426,171,6.6,21.4,-14.8
2022,RB,WR,RB_vs_WR,Zamir White,Tyler Lockett,8139,2374,2597,2407,190,6.6,141.9,-135.3
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,Adam Thielen,7567,1689,2574,2601,-27,60.7,102.8,-42.1
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,Jalen Tolbert,7567,8117,2574,2575,-1,60.7,1.2,59.5
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,Josh Palmer,7567,7670,2574,2566,8,60.7,91.4,-30.7
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,Nico Collins,7567,7569,2574,2511,63,60.7,60.1,0.6
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,David Bell,7567,8118,2574,2426,148,60.7,21.4,39.3
2022,RB,WR,RB_vs_WR,Kenneth Gainwell,Tyler Lockett,7567,2374,2574,2407,167,60.7,141.9,-81.2
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Adam Thielen,8132,1689,2531,2601,-70,129.9,102.8,27.1
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Jalen Tolbert,8132,8117,2531,2575,-44,129.9,1.2,128.7
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Josh Palmer,8132,7670,2531,2566,-35,129.9,91.4,38.5
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Nico Collins,8132,7569,2531,2511,20,129.9,60.1,69.8
2022,RB,WR,RB_vs_WR,Tyler Allgeier,David Bell,8132,8118,2531,2426,105,129.9,21.4,108.5
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Tyler Lockett,8132,2374,2531,2407,124,129.9,141.9,-12
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Tyler Boyd,8132,3225,2531,2370,161,129.9,111.4,18.5
2022,RB,WR,RB_vs_WR,Tyler Allgeier,Robert Woods,8132,1352,2531,2342,189,129.9,58.7,71.2
2022,RB,WR,RB_vs_WR,Khalil Herbert,Adam Thielen,7608,1689,2521,2601,-80,103.9,102.8,1.1
2022,RB,WR,RB_vs_WR,Khalil Herbert,Jalen Tolbert,7608,8117,2521,2575,-54,103.9,1.2,102.7
2022,RB,WR,RB_vs_WR,Khalil Herbert,Josh Palmer,7608,7670,2521,2566,-45,103.9,91.4,12.5
2022,RB,WR,RB_vs_WR,Khalil Herbert,Nico Collins,7608,7569,2521,2511,10,103.9,60.1,43.8
2022,RB,WR,RB_vs_WR,Khalil Herbert,David Bell,7608,8118,2521,2426,95,103.9,21.4,82.5
2022,RB,WR,RB_vs_WR,Khalil Herbert,Tyler Lockett,7608,2374,2521,2407,114,103.9,141.9,-38
2022,RB,WR,RB_vs_WR,Khalil Herbert,Tyler Boyd,7608,3225,2521,2370,151,103.9,111.4,-7.5
2022,RB,WR,RB_vs_WR,Khalil Herbert,Robert Woods,7608,1352,2521,2342,179,103.9,58.7,45.2
2022,RB,WR,RB_vs_WR,Devin Singletary,Adam Thielen,6130,1689,2516,2601,-85,139,102.8,36.2
2022,RB,WR,RB_vs_WR,Devin Singletary,Jalen Tolbert,6130,8117,2516,2575,-59,139,1.2,137.8
2022,RB,WR,RB_vs_WR,Devin Singletary,Josh Palmer,6130,7670,2516,2566,-50,139,91.4,47.6
2022,RB,WR,RB_vs_WR,Devin Singletary,Nico Collins,6130,7569,2516,2511,5,139,60.1,78.9
2022,RB,WR,RB_vs_WR,Devin Singletary,David Bell,6130,8118,2516,2426,90,139,21.4,117.6
2022,RB,WR,RB_vs_WR,Devin Singletary,Tyler Lockett,6130,2374,2516,2407,109,139,141.9,-2.9
2022,RB,WR,RB_vs_WR,Devin Singletary,Tyler Boyd,6130,3225,2516,2370,146,139,111.4,27.6
2022,RB,WR,RB_vs_WR,Devin Singletary,Robert Woods,6130,1352,2516,2342,174,139,58.7,80.3
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Adam Thielen,8205,1689,2474,2601,-127,109.6,102.8,6.8
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Jalen Tolbert,8205,8117,2474,2575,-101,109.6,1.2,108.4
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Josh Palmer,8205,7670,2474,2566,-92,109.6,91.4,18.2
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Nico Collins,8205,7569,2474,2511,-37,109.6,60.1,49.5
2022,RB,WR,RB_vs_WR,Isiah Pacheco,David Bell,8205,8118,2474,2426,48,109.6,21.4,88.2
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Tyler Lockett,8205,2374,2474,2407,67,109.6,141.9,-32.3
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Tyler Boyd,8205,3225,2474,2370,104,109.6,111.4,-1.8
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Robert Woods,8205,1352,2474,2342,132,109.6,58.7,50.9
2022,RB,WR,RB_vs_WR,Isiah Pacheco,Jakobi Meyers,8205,5947,2474,2302,172,109.6,104.1,5.5
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Adam Thielen,8153,1689,2429,2601,-172,5.4,102.8,-97.4
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Jalen Tolbert,8153,8117,2429,2575,-146,5.4,1.2,4.2
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Josh Palmer,8153,7670,2429,2566,-137,5.4,91.4,-86
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Nico Collins,8153,7569,2429,2511,-82,5.4,60.1,-54.7
2022,RB,WR,RB_vs_WR,Isaiah Spiller,David Bell,8153,8118,2429,2426,3,5.4,21.4,-16
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Tyler Lockett,8153,2374,2429,2407,22,5.4,141.9,-136.5
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Tyler Boyd,8153,3225,2429,2370,59,5.4,111.4,-106
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Robert Woods,8153,1352,2429,2342,87,5.4,58.7,-53.3
2022,RB,WR,RB_vs_WR,Isaiah Spiller,Jakobi Meyers,8153,5947,2429,2302,127,5.4,104.1,-98.7
2022,RB,WR,RB_vs_WR,Nyheim Hines,Tyler Lockett,5347,2374,2225,2407,-182,39.4,141.9,-102.5
2022,RB,WR,RB_vs_WR,Nyheim Hines,Tyler Boyd,5347,3225,2225,2370,-145,39.4,111.4,-72
2022,RB,WR,RB_vs_WR,Nyheim Hines,Robert Woods,5347,1352,2225,2342,-117,39.4,58.7,-19.3
2022,RB,WR,RB_vs_WR,Nyheim Hines,Jakobi Meyers,5347,5947,2225,2302,-77,39.4,104.1,-64.7
2022,RB,WR,RB_vs_WR,Nyheim Hines,D.J. Chark,5347,4951,2225,2221,4,39.4,66.8,-27.4
2022,RB,WR,RB_vs_WR,Nyheim Hines,K.J. Osborn,5347,7066,2225,2186,39,39.4,83.9,-44.5
2022,RB,WR,RB_vs_WR,Nyheim Hines,Isaiah McKenzie,5347,4197,2225,2146,79,39.4,75.9,-36.5
2022,RB,WR,RB_vs_WR,Nyheim Hines,KJ Hamler,5347,6805,2225,2141,84,39.4,18.8,20.6
2022,RB,WR,RB_vs_WR,Nyheim Hines,Marquez Valdes-Scantling,5347,5086,2225,2124,101,39.4,77.7,-38.3
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,Robert Woods,8211,1352,2155,2342,-187,7.2,58.7,-51.5
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,Jakobi Meyers,8211,5947,2155,2302,-147,7.2,104.1,-96.9
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,D.J. Chark,8211,4951,2155,2221,-66,7.2,66.8,-59.6
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,K.J. Osborn,8211,7066,2155,2186,-31,7.2,83.9,-76.7
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,Isaiah McKenzie,8211,4197,2155,2146,9,7.2,75.9,-68.7
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,KJ Hamler,8211,6805,2155,2141,14,7.2,18.8,-11.6
2022,RB,WR,RB_vs_WR,Tyrion Davis-Price,Marquez Valdes-Scantling,8211,5086,2155,2124,31,7.2,77.7,-70.5
2022,RB,WR,RB_vs_WR,Cordarrelle Patterson,D.J. Chark,1535,4951,2038,2221,-183,125.8,66.8,59
2022,RB,WR,RB_vs_WR,Cordarrelle Patterson,K.J. Osborn,1535,7066,2038,2186,-148,125.8,83.9,41.9
2022,RB,WR,RB_vs_WR,Cordarrelle Patterson,Isaiah McKenzie,1535,4197,2038,2146,-108,125.8,75.9,49.9
2022,RB,WR,RB_vs_WR,Cordarrelle Patterson,KJ Hamler,1535,6805,2038,2141,-103,125.8,18.8,107
2022,RB,WR,RB_vs_WR,Cordarrelle Patterson,Marquez Valdes-Scantling,1535,5086,2038,2124,-86,125.8,77.7,48.1
2022,RB,WR,RB_vs_WR,Eno Benjamin,Tyquan Thornton,6951,8188,1734,1831,-97,64.3,43,21.3
2022,RB,WR,RB_vs_WR,Eno Benjamin,Mecole Hardman,6951,5917,1734,1782,-48,64.3,68.8,-4.5
2022,RB,WR,RB_vs_WR,Eno Benjamin,Donovan Peoples-Jones,6951,6824,1734,1772,-38,64.3,101.9,-37.6
2022,RB,WR,RB_vs_WR,Eno Benjamin,Khalil Shakir,6951,8134,1734,1762,-28,64.3,21.3,43
2022,RB,WR,RB_vs_WR,Eno Benjamin,Van Jefferson,6951,6853,1734,1734,0,64.3,48.8,15.5
2022,RB,WR,RB_vs_WR,Eno Benjamin,Parris Campbell,6951,5880,1734,1702,32,64.3,79.3,-15
2022,RB,WR,RB_vs_WR,Eno Benjamin,DeVante Parker,6951,2319,1734,1688,46,64.3,52,12.3
2022,RB,WR,RB_vs_WR,Jamaal Williams,Mecole Hardman,4149,5917,1589,1782,-193,194.7,68.8,125.9
2022,RB,WR,RB_vs_WR,Jamaal Williams,Donovan Peoples-Jones,4149,6824,1589,1772,-183,194.7,101.9,92.8
2022,RB,WR,RB_vs_WR,Jamaal Williams,Khalil Shakir,4149,8134,1589,1762,-173,194.7,21.3,173.4
2022,RB,WR,RB_vs_WR,Jamaal Williams,Van Jefferson,4149,6853,1589,1734,-145,194.7,48.8,145.9
2022,RB,WR,RB_vs_WR,Jamaal Williams,Parris Campbell,4149,5880,1589,1702,-113,194.7,79.3,115.4
2022,RB,WR,RB_vs_WR,Jamaal Williams,DeVante Parker,4149,2319,1589,1688,-99,194.7,52,142.7
2022,RB,WR,RB_vs_WR,Jamaal Williams,Devin Duvernay,4149,6847,1589,1474,115,194.7,79.1,115.6
2022,RB,WR,RB_vs_WR,Jamaal Williams,Laviska Shenault,4149,6814,1589,1415,174,194.7,44.8,149.9
2022,RB,WR,RB_vs_WR,Hassan Haskins,DeVante Parker,8123,2319,1490,1688,-198,13.4,52,-38.6
2022,RB,WR,RB_vs_WR,Hassan Haskins,Devin Duvernay,8123,6847,1490,1474,16,13.4,79.1,-65.7
2022,RB,WR,RB_vs_WR,Hassan Haskins,Laviska Shenault,8123,6814,1490,1415,75,13.4,44.8,-31.4
2022,RB,WR,RB_vs_WR,Hassan Haskins,Terrace Marshall,8123,7565,1490,1387,103,13.4,52.7,-39.3
2022,RB,WR,RB_vs_WR,Hassan Haskins,Curtis Samuel,8123,4082,1490,1372,118,13.4,112.9,-99.5
2022,RB,WR,RB_vs_WR,Hassan Haskins,Zay Jones,8123,4080,1490,1354,136,13.4,114,-100.6
2022,RB,WR,RB_vs_WR,Hassan Haskins,Nick Westbrook-Ikhine,8123,7496,1490,1300,190,13.4,57.7,-44.3
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Devin Duvernay,7594,6847,1478,1474,4,66.8,79.1,-12.3
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Laviska Shenault,7594,6814,1478,1415,63,66.8,44.8,22
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Terrace Marshall,7594,7565,1478,1387,91,66.8,52.7,14.1
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Curtis Samuel,7594,4082,1478,1372,106,66.8,112.9,-46.1
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Zay Jones,7594,4080,1478,1354,124,66.8,114,-47.2
2022,RB,WR,RB_vs_WR,Chuba Hubbard,Nick Westbrook-Ikhine,7594,7496,1478,1300,178,66.8,57.7,9.1
2022,RB,WR,RB_vs_WR,Gus Edwards,Devin Duvernay,5248,6847,1460,1474,-14,57.7,79.1,-21.4
2022,RB,WR,RB_vs_WR,Gus Edwards,Laviska Shenault,5248,6814,1460,1415,45,57.7,44.8,12.9
2022,RB,WR,RB_vs_WR,Gus Edwards,Terrace Marshall,5248,7565,1460,1387,73,57.7,52.7,5
2022,RB,WR,RB_vs_WR,Gus Edwards,Curtis Samuel,5248,4082,1460,1372,88,57.7,112.9,-55.2
2022,RB,WR,RB_vs_WR,Gus Edwards,Zay Jones,5248,4080,1460,1354,106,57.7,114,-56.3
2022,RB,WR,RB_vs_WR,Gus Edwards,Nick Westbrook-Ikhine,5248,7496,1460,1300,160,57.7,57.7,0
2022,RB,WR,RB_vs_WR,Gus Edwards,Danny Gray,5248,8176,1460,1260,200,57.7,1.9,55.8
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Devin Duvernay,6694,6847,1412,1474,-62,2.4,79.1,-76.7
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Laviska Shenault,6694,6814,1412,1415,-3,2.4,44.8,-42.4
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Terrace Marshall,6694,7565,1412,1387,25,2.4,52.7,-50.3
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Curtis Samuel,6694,4082,1412,1372,40,2.4,112.9,-110.5
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Zay Jones,6694,4080,1412,1354,58,2.4,114,-111.6
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Nick Westbrook-Ikhine,6694,7496,1412,1300,112,2.4,57.7,-55.3
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Danny Gray,6694,8176,1412,1260,152,2.4,1.9,0.5
2022,RB,WR,RB_vs_WR,D'Ernest Johnson,Kendrick Bourne,6694,4454,1412,1240,172,2.4,48.8,-46.4
2022,RB,WR,RB_vs_WR,Kyren Williams,Devin Duvernay,8150,6847,1410,1474,-64,21.5,79.1,-57.6
2022,RB,WR,RB_vs_WR,Kyren Williams,Laviska Shenault,8150,6814,1410,1415,-5,21.5,44.8,-23.3
2022,RB,WR,RB_vs_WR,Kyren Williams,Terrace Marshall,8150,7565,1410,1387,23,21.5,52.7,-31.2
2022,RB,WR,RB_vs_WR,Kyren Williams,Curtis Samuel,8150,4082,1410,1372,38,21.5,112.9,-91.4
2022,RB,WR,RB_vs_WR,Kyren Williams,Zay Jones,8150,4080,1410,1354,56,21.5,114,-92.5
2022,RB,WR,RB_vs_WR,Kyren Williams,Nick Westbrook-Ikhine,8150,7496,1410,1300,110,21.5,57.7,-36.2
2022,RB,WR,RB_vs_WR,Kyren Williams,Danny Gray,8150,8176,1410,1260,150,21.5,1.9,19.6
2022,RB,WR,RB_vs_WR,Kyren Williams,Kendrick Bourne,8150,4454,1410,1240,170,21.5,48.8,-27.3
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Devin Duvernay,8221,6847,1371,1474,-103,13.8,79.1,-65.3
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Laviska Shenault,8221,6814,1371,1415,-44,13.8,44.8,-31
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Terrace Marshall,8221,7565,1371,1387,-16,13.8,52.7,-38.9
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Curtis Samuel,8221,4082,1371,1372,-1,13.8,112.9,-99.1
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Zay Jones,8221,4080,1371,1354,17,13.8,114,-100.2
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Nick Westbrook-Ikhine,8221,7496,1371,1300,71,13.8,57.7,-43.9
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Danny Gray,8221,8176,1371,1260,111,13.8,1.9,11.9
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Kendrick Bourne,8221,4454,1371,1240,131,13.8,48.8,-35
2022,RB,WR,RB_vs_WR,Keaontay Ingram,Jalen Guyton,8221,6421,1371,1205,166,13.8,6.4,7.4
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Devin Duvernay,8116,6847,1348,1474,-126,20.2,79.1,-58.9
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Laviska Shenault,8116,6814,1348,1415,-67,20.2,44.8,-24.6
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Terrace Marshall,8116,7565,1348,1387,-39,20.2,52.7,-32.5
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Curtis Samuel,8116,4082,1348,1372,-24,20.2,112.9,-92.7
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Zay Jones,8116,4080,1348,1354,-6,20.2,114,-93.8
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Nick Westbrook-Ikhine,8116,7496,1348,1300,48,20.2,57.7,-37.5
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Danny Gray,8116,8176,1348,1260,88,20.2,1.9,18.3
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Kendrick Bourne,8116,4454,1348,1240,108,20.2,48.8,-28.6
2022,RB,WR,RB_vs_WR,Pierre Strong Jr.,Jalen Guyton,8116,6421,1348,1205,143,20.2,6.4,13.8
2022,RB,WR,RB_vs_WR,Raheem Mostert,Devin Duvernay,2749,6847,1333,1474,-141,131.2,79.1,52.1
2022,RB,WR,RB_vs_WR,Raheem Mostert,Laviska Shenault,2749,6814,1333,1415,-82,131.2,44.8,86.4
2022,RB,WR,RB_vs_WR,Raheem Mostert,Terrace Marshall,2749,7565,1333,1387,-54,131.2,52.7,78.5
2022,RB,WR,RB_vs_WR,Raheem Mostert,Curtis Samuel,2749,4082,1333,1372,-39,131.2,112.9,18.3
2022,RB,WR,RB_vs_WR,Raheem Mostert,Zay Jones,2749,4080,1333,1354,-21,131.2,114,17.2
2022,RB,WR,RB_vs_WR,Raheem Mostert,Nick Westbrook-Ikhine,2749,7496,1333,1300,33,131.2,57.7,73.5
2022,RB,WR,RB_vs_WR,Raheem Mostert,Danny Gray,2749,8176,1333,1260,73,131.2,1.9,129.3
2022,RB,WR,RB_vs_WR,Raheem Mostert,Kendrick Bourne,2749,4454,1333,1240,93,131.2,48.8,82.4
2022,RB,WR,RB_vs_WR,Raheem Mostert,Jalen Guyton,2749,6421,1333,1205,128,131.2,6.4,124.8
2022,RB,WR,RB_vs_WR,Jerome Ford,Devin Duvernay,8143,6847,1323,1474,-151,1.2,79.1,-77.9
2022,RB,WR,RB_vs_WR,Jerome Ford,Laviska Shenault,8143,6814,1323,1415,-92,1.2,44.8,-43.6
2022,RB,WR,RB_vs_WR,Jerome Ford,Terrace Marshall,8143,7565,1323,1387,-64,1.2,52.7,-51.5
2022,RB,WR,RB_vs_WR,Jerome Ford,Curtis Samuel,8143,4082,1323,1372,-49,1.2,112.9,-111.7
2022,RB,WR,RB_vs_WR,Jerome Ford,Zay Jones,8143,4080,1323,1354,-31,1.2,114,-112.8
