format,year,archetype_id,player_id,avg_hvorp,build_count
hwang,2023,2026_4,8145,1.4,10
hwang,2023,2026_4,8146,36.4,10
hwang,2023,2026_4,8147,0.2,10
hwang,2023,2026_4,8148,17.3,10
hwang,2023,2026_4,8150,170.7,10
hwang,2023,2026_4,8151,111.5,10
hwang,2023,2026_4,8153,1.5,10
hwang,2023,2026_4,8154,103.3,10
hwang,2023,2026_4,8155,131.8,10
hwang,2023,2026_4,8159,25.6,10
hwang,2023,2026_4,8160,2.9,10
hwang,2023,2026_4,8161,0,10
hwang,2023,2026_4,8162,48.5,10
hwang,2023,2026_4,8167,33.3,10
hwang,2023,2026_4,8168,5.7,10
hwang,2023,2026_4,8171,4.4,10
hwang,2023,2026_4,8172,0,10
hwang,2023,2026_4,8183,83,10
hwang,2023,2026_4,8188,0.1,10
hwang,2023,2026_4,8195,3.2,10
hwang,2023,2026_4,8205,116.3,10
hwang,2023,2026_4,8210,20.3,10
hwang,2023,2026_4,8211,0.4,10
hwang,2023,2026_4,8214,0.4,10
hwang,2023,2026_4,8219,0,10
hwang,2023,2026_4,8221,2.5,10
hwang,2023,2026_4,8225,6.7,10
hwang,2023,2026_4,8228,75.4,10
hwang,2023,2026_4,8230,38.2,10
hwang,2023,2026_4,8408,17.8,10
hwang,2023,2026_4,8676,44.4,10
hwang,2023,2026_4,8800,0,10
hwang,2023,2026_4,9220,0,10
hwang,2023,2026_4,9221,125,10
hwang,2023,2026_4,9222,0.1,10
hwang,2023,2026_4,9224,16.2,10
hwang,2023,2026_4,9225,4.4,10
hwang,2023,2026_4,9226,117,10
hwang,2023,2026_4,9227,0.7,10
hwang,2023,2026_4,9228,12.7,10
hwang,2023,2026_4,9229,18.3,10
hwang,2023,2026_4,9479,0.2,10
hwang,2023,2026_4,9480,3.3,10
hwang,2023,2026_4,9481,15.6,10
hwang,2023,2026_4,9482,17.3,10
hwang,2023,2026_4,9484,19.4,10
hwang,2023,2026_4,9488,24.5,10
hwang,2023,2026_4,9490,0.9,10
hwang,2023,2026_4,9492,12.7,10
hwang,2023,2026_4,9493,103.1,10
hwang,2023,2026_4,9494,18.4,10
hwang,2023,2026_4,9495,0.2,10
hwang,2023,2026_4,9497,6.4,10
hwang,2023,2026_4,9500,24.6,10
hwang,2023,2026_4,9501,11.5,10
hwang,2023,2026_4,9502,70.2,10
hwang,2023,2026_4,9504,0,10
hwang,2023,2026_4,9505,0.4,10
hwang,2023,2026_4,9506,0,10
hwang,2023,2026_4,9508,36.6,10
hwang,2023,2026_4,9509,112.1,10
hwang,2023,2026_4,9511,36.2,10
hwang,2023,2026_4,9753,26.7,10
hwang,2023,2026_4,9754,12.4,10
hwang,2023,2026_4,9756,70.8,10
hwang,2023,2026_4,9757,5.9,10
hwang,2023,2026_4,9758,60.3,10
hwang,2023,2026_4,9997,55,10
hwang,2023,2026_4,9999,14.4,10
hwang,2023,2026_4,10217,0,10
hwang,2023,2026_4,10218,0,10
hwang,2023,2026_4,10219,17.6,10
hwang,2023,2026_4,10222,68.3,10
hwang,2023,2026_4,10223,0.7,10
hwang,2023,2026_4,10225,3.2,10
hwang,2023,2026_4,10228,0,10
hwang,2023,2026_4,10229,53,10
hwang,2023,2026_4,10231,7.8,10
hwang,2023,2026_4,10232,25.1,10
hwang,2023,2026_4,10235,26,10
hwang,2023,2026_4,10236,40.8,10
hwang,2023,2026_4,10444,0.8,10
hwang,2023,2026_4,10859,96.8,10
hwang,2023,2026_4,10862,1.9,10
hwang,2023,2026_4,10863,9.6,10
hwang,2023,2026_4,10866,25.4,10
hwang,2023,2026_4,10871,5.3,10
hwang,2023,2026_4,11370,4.7,10
hwang,2023,2026_4,11435,3,10
hwang,2023,2026_4,11439,35.8,10
hwang,2023,2026_5,421,89.6,10
hwang,2023,2026_5,1049,14.7,10
hwang,2023,2026_5,1166,61.8,10
hwang,2023,2026_5,1234,100.7,10
hwang,2023,2026_5,1339,8.9,10
hwang,2023,2026_5,1352,3.2,10
hwang,2023,2026_5,1373,79.9,10
hwang,2023,2026_5,1426,68.2,10
hwang,2023,2026_5,1466,93.1,10
hwang,2023,2026_5,1479,99,10
hwang,2023,2026_5,1689,58.2,10
hwang,2023,2026_5,1837,12.9,10
hwang,2023,2026_5,2028,73.3,10
hwang,2023,2026_5,2078,26.4,10
hwang,2023,2026_5,2133,81.6,10
hwang,2023,2026_5,2161,25,10
hwang,2023,2026_5,2197,49.5,10
hwang,2023,2026_5,2216,119.3,10
hwang,2023,2026_5,2306,1.2,10
hwang,2023,2026_5,2309,88.3,10
hwang,2023,2026_5,2319,4.5,10
hwang,2023,2026_5,2374,39.4,10
hwang,2023,2026_5,2449,82.9,10
hwang,2023,2026_5,2505,31.4,10
hwang,2023,2026_5,2749,163.5,10
hwang,2023,2026_5,3163,109.5,10
hwang,2023,2026_5,3164,44.2,10
hwang,2023,2026_5,3198,121.5,10
hwang,2023,2026_5,3199,10.5,10
hwang,2023,2026_5,3214,48.1,10
hwang,2023,2026_5,3225,20,10
hwang,2023,2026_5,3271,24.9,10
hwang,2023,2026_5,3294,161.2,10
hwang,2023,2026_5,3321,160,10
hwang,2023,2026_5,4017,37.9,10
hwang,2023,2026_5,4018,104,10
hwang,2023,2026_5,4029,1.9,10
hwang,2023,2026_5,4033,75.4,10
hwang,2023,2026_5,4034,233.5,10
hwang,2023,2026_5,4035,88.5,10
hwang,2023,2026_5,4037,41.1,10
hwang,2023,2026_5,4039,55,10
hwang,2023,2026_5,4040,5,10
hwang,2023,2026_5,4046,118.6,10
hwang,2023,2026_5,4066,66.1,10
hwang,2023,2026_5,4068,15.6,10
hwang,2023,2026_5,4080,15.9,10
hwang,2023,2026_5,4082,36.7,10
hwang,2023,2026_5,4089,21.1,10
hwang,2023,2026_5,4098,37.2,10
hwang,2023,2026_5,4111,39.8,10
hwang,2023,2026_5,4137,88.6,10
hwang,2023,2026_5,4144,40.4,10
hwang,2023,2026_5,4147,15.8,10
hwang,2023,2026_5,4149,2.1,10
hwang,2023,2026_5,4171,32.2,10
hwang,2023,2026_5,4179,83.7,10
hwang,2023,2026_5,4199,44.4,10
hwang,2023,2026_5,4217,98.6,10
hwang,2023,2026_5,4454,24.1,10
hwang,2023,2026_5,4663,65.3,10
hwang,2023,2026_5,4866,87.4,10
hwang,2023,2026_5,4881,183.8,10
hwang,2023,2026_5,4892,112.4,10
hwang,2023,2026_5,4943,0,10
hwang,2023,2026_5,4950,35,10
hwang,2023,2026_5,4951,34.9,10
hwang,2023,2026_5,4973,7.5,10
hwang,2023,2026_5,4981,70.2,10
hwang,2023,2026_5,4983,107.4,10
hwang,2023,2026_5,4984,196.1,10
hwang,2023,2026_5,4985,0,10
hwang,2023,2026_5,4988,7.9,10
hwang,2023,2026_5,4993,5.3,10
hwang,2023,2026_5,5001,56.6,10
hwang,2023,2026_5,5012,58.4,10
hwang,2023,2026_5,5022,42.3,10
hwang,2023,2026_5,5038,17.3,10
hwang,2023,2026_5,5045,59.4,10
hwang,2023,2026_5,5086,10.1,10
hwang,2023,2026_5,5133,21.8,10
hwang,2023,2026_5,5137,0.3,10
hwang,2023,2026_5,5185,7.4,10
hwang,2023,2026_5,5248,91,10
hwang,2023,2026_5,5284,0.7,10
hwang,2023,2026_5,5844,86.3,10
hwang,2023,2026_5,5846,76.7,10
hwang,2023,2026_5,5848,30.4,10
hwang,2023,2026_5,5849,62.3,10
hwang,2023,2026_5,5850,79.7,10
hwang,2023,2026_5,5857,8.3,10
hwang,2023,2026_5,5859,104.1,10
hwang,2023,2026_5,5870,19.6,10
hwang,2023,2026_5,5872,112.5,10
hwang,2023,2026_5,5880,0,10
hwang,2023,2026_5,5892,113.6,10
hwang,2023,2026_5,5906,2.8,10
hwang,2023,2026_5,5917,0,10
hwang,2023,2026_5,5927,50.1,10
hwang,2023,2026_5,5937,35.9,10
hwang,2023,2026_5,5947,61.8,10
hwang,2023,2026_5,5955,0.3,10
hwang,2023,2026_5,5967,74.2,10
hwang,2023,2026_5,5970,10.1,10
hwang,2023,2026_5,5985,4.3,10
hwang,2023,2026_5,5987,34.9,10
hwang,2023,2026_5,5995,23.3,10
hwang,2023,2026_5,6011,62.2,10
hwang,2023,2026_5,6126,4.1,10
hwang,2023,2026_5,6130,58.8,10
hwang,2023,2026_5,6144,0,10
hwang,2023,2026_5,6149,31.1,10
hwang,2023,2026_5,6151,12.7,10
hwang,2023,2026_5,6768,134.6,10
hwang,2023,2026_5,6770,55.6,10
hwang,2023,2026_5,6783,17,10
hwang,2023,2026_5,6786,157.8,10
hwang,2023,2026_5,6790,86.6,10
hwang,2023,2026_5,6794,65.9,10
hwang,2023,2026_5,6797,168.1,10
hwang,2023,2026_5,6801,52.1,10
hwang,2023,2026_5,6803,94.8,10
hwang,2023,2026_5,6804,140.2,10
hwang,2023,2026_5,6806,3.9,10
hwang,2023,2026_5,6813,63.4,10
hwang,2023,2026_5,6814,0,10
hwang,2023,2026_5,6819,59.4,10
hwang,2023,2026_5,6820,19.8,10
hwang,2023,2026_5,6824,0.2,10
hwang,2023,2026_5,6826,67.9,10
hwang,2023,2026_5,6828,30.1,10
hwang,2023,2026_5,6843,0,10
hwang,2023,2026_5,6845,78,10
hwang,2023,2026_5,6847,0,10
hwang,2023,2026_5,6850,11.8,10
hwang,2023,2026_5,6853,0.2,10
hwang,2023,2026_5,6869,11.7,10
hwang,2023,2026_5,6885,0,10
hwang,2023,2026_5,6886,4.1,10
hwang,2023,2026_5,6904,184.5,10
hwang,2023,2026_5,6920,7.7,10
hwang,2023,2026_5,6938,7.4,10
hwang,2023,2026_5,6943,63.2,10
hwang,2023,2026_5,6945,19,10
hwang,2023,2026_5,7002,30,10
hwang,2023,2026_5,7021,19.4,10
hwang,2023,2026_5,7045,18.2,10
hwang,2023,2026_5,7066,22.2,10
hwang,2023,2026_5,7083,0.9,10
hwang,2023,2026_5,7090,9.5,10
hwang,2023,2026_5,7523,133.6,10
hwang,2023,2026_5,7525,72.1,10
hwang,2023,2026_5,7526,53.2,10
hwang,2023,2026_5,7527,35.1,10
hwang,2023,2026_5,7528,72.5,10
hwang,2023,2026_5,7538,29.7,10
hwang,2023,2026_5,7543,137.2,10
hwang,2023,2026_5,7547,113.2,10
hwang,2023,2026_5,7551,0,10
hwang,2023,2026_5,7553,33.7,10
hwang,2023,2026_5,7561,7.6,10
hwang,2023,2026_5,7562,24.2,10
hwang,2023,2026_5,7564,88,10
hwang,2023,2026_5,7565,0.4,10
hwang,2023,2026_5,7567,9.7,10
hwang,2023,2026_5,7568,10,10
hwang,2023,2026_5,7569,85.5,10
hwang,2023,2026_5,7571,3.9,10
hwang,2023,2026_5,7585,7.6,10
hwang,2023,2026_5,7587,4.2,10
hwang,2023,2026_5,7588,49.6,10
hwang,2023,2026_5,7591,102.4,10
hwang,2023,2026_5,7594,57.9,10
hwang,2023,2026_5,7596,17.1,10
hwang,2023,2026_5,7600,19,10
hwang,2023,2026_5,7601,17.3,10
hwang,2023,2026_5,7605,0,10
hwang,2023,2026_5,7606,0.6,10
hwang,2023,2026_5,7607,7.4,10
hwang,2023,2026_5,7608,43.4,10
hwang,2023,2026_5,7611,48.5,10
hwang,2023,2026_5,7670,29.7,10
hwang,2023,2026_5,7694,9.3,10
hwang,2023,2026_5,7794,0,10
hwang,2023,2026_5,7828,9.7,10
hwang,2023,2026_5,7891,4.6,10
hwang,2023,2026_5,8110,57.1,10
hwang,2023,2026_5,8111,28.2,10
hwang,2023,2026_5,8112,37.5,10
hwang,2023,2026_5,8116,3.2,10
hwang,2023,2026_5,8117,6.4,10
hwang,2023,2026_5,8118,4.2,10
hwang,2023,2026_5,8119,28.4,10
hwang,2023,2026_5,8121,48.9,10
hwang,2023,2026_5,8125,8.4,10
hwang,2023,2026_5,8126,20.6,10
hwang,2023,2026_5,8129,24.6,10
hwang,2023,2026_5,8130,60.2,10
hwang,2023,2026_5,8131,35.1,10
hwang,2023,2026_5,8132,45,10
hwang,2023,2026_5,8134,18.9,10
hwang,2023,2026_5,8135,4.5,10
hwang,2023,2026_5,8136,110.5,10
hwang,2023,2026_5,8137,75.9,10
hwang,2023,2026_5,8138,98.3,10
hwang,2023,2026_5,8139,22.7,10
hwang,2023,2026_5,8140,0,10
hwang,2023,2026_5,8142,18.3,10
hwang,2023,2026_5,8143,80.8,10
hwang,2023,2026_5,8144,57.2,10
hwang,2023,2026_5,8145,1.4,10
hwang,2023,2026_5,8146,42.8,10
hwang,2023,2026_5,8147,0.1,10
hwang,2023,2026_5,8148,17,10
hwang,2023,2026_5,8150,156.2,10
hwang,2023,2026_5,8151,96.3,10
hwang,2023,2026_5,8153,1.5,10
hwang,2023,2026_5,8154,77.7,10
hwang,2023,2026_5,8155,110.8,10
hwang,2023,2026_5,8159,50.9,10
hwang,2023,2026_5,8160,23.3,10
hwang,2023,2026_5,8161,0,10
hwang,2023,2026_5,8162,105.5,10
hwang,2023,2026_5,8167,37.1,10
hwang,2023,2026_5,8168,7.7,10
hwang,2023,2026_5,8171,2.7,10
hwang,2023,2026_5,8172,0,10
hwang,2023,2026_5,8183,134.1,10
hwang,2023,2026_5,8188,1.1,10
hwang,2023,2026_5,8205,94.8,10
hwang,2023,2026_5,8210,18.2,10
hwang,2023,2026_5,8211,0,10
hwang,2023,2026_5,8214,0.6,10
hwang,2023,2026_5,8221,0,10
hwang,2023,2026_5,8225,3.6,10
hwang,2023,2026_5,8228,58.2,10
hwang,2023,2026_5,8230,30.4,10
hwang,2023,2026_5,8408,13.9,10
hwang,2023,2026_5,8676,42.6,10
hwang,2023,2026_5,9220,0,10
hwang,2023,2026_5,9221,106.2,10
hwang,2023,2026_5,9222,0,10
hwang,2023,2026_5,9224,16.3,10
hwang,2023,2026_5,9225,1.4,10
hwang,2023,2026_5,9226,113.5,10
hwang,2023,2026_5,9227,0.1,10
hwang,2023,2026_5,9228,49,10
hwang,2023,2026_5,9229,31.2,10
hwang,2023,2026_5,9479,0.1,10
hwang,2023,2026_5,9480,2.9,10
hwang,2023,2026_5,9481,14.9,10
hwang,2023,2026_5,9482,17,10
hwang,2023,2026_5,9484,17.3,10
hwang,2023,2026_5,9488,23.6,10
hwang,2023,2026_5,9490,1.2,10
hwang,2023,2026_5,9492,8,10
hwang,2023,2026_5,9493,110.7,10
hwang,2023,2026_5,9494,21.1,10
hwang,2023,2026_5,9495,0.1,10
hwang,2023,2026_5,9497,9.9,10
hwang,2023,2026_5,9500,23.1,10
hwang,2023,2026_5,9501,7.2,10
hwang,2023,2026_5,9502,71.1,10
hwang,2023,2026_5,9504,0,10
hwang,2023,2026_5,9505,0,10
hwang,2023,2026_5,9506,0,10
hwang,2023,2026_5,9508,26,10
hwang,2023,2026_5,9509,90.7,10
hwang,2023,2026_5,9511,27.6,10
hwang,2023,2026_5,9753,18,10
hwang,2023,2026_5,9754,12.4,10
hwang,2023,2026_5,9756,73.7,10
hwang,2023,2026_5,9757,5.4,10
hwang,2023,2026_5,9758,120.5,10
hwang,2023,2026_5,9997,58.9,10
hwang,2023,2026_5,9998,0,10
hwang,2023,2026_5,9999,30.7,10
hwang,2023,2026_5,10217,0.3,10
hwang,2023,2026_5,10218,0,10
hwang,2023,2026_5,10219,13.5,10
hwang,2023,2026_5,10222,68.2,10
hwang,2023,2026_5,10223,0,10
hwang,2023,2026_5,10225,5,10
hwang,2023,2026_5,10228,0.7,10
hwang,2023,2026_5,10229,56.3,10
hwang,2023,2026_5,10231,7.5,10
hwang,2023,2026_5,10232,22.4,10
hwang,2023,2026_5,10235,15.1,10
hwang,2023,2026_5,10236,35,10
hwang,2023,2026_5,10444,1.6,10
hwang,2023,2026_5,10857,0,10
hwang,2023,2026_5,10859,105.7,10
hwang,2023,2026_5,10862,2.5,10
hwang,2023,2026_5,10863,7.7,10
hwang,2023,2026_5,10866,40.9,10
hwang,2023,2026_5,10871,5.8,10
hwang,2023,2026_5,11439,24.8,10
hwang,2023,2026_6,96,0,10
hwang,2023,2026_6,421,60.5,10
hwang,2023,2026_6,1049,10.6,10
hwang,2023,2026_6,1166,50.5,10
hwang,2023,2026_6,1234,87.7,10
hwang,2023,2026_6,1339,13.7,10
hwang,2023,2026_6,1352,11,10
hwang,2023,2026_6,1373,66.7,10
hwang,2023,2026_6,1426,80.4,10
hwang,2023,2026_6,1466,112.8,10
hwang,2023,2026_6,1479,120.7,10
hwang,2023,2026_6,1535,11.8,10
hwang,2023,2026_6,1689,74.5,10
hwang,2023,2026_6,1837,12.3,10
hwang,2023,2026_6,2028,63,10
hwang,2023,2026_6,2078,38.5,10
hwang,2023,2026_6,2133,97.2,10
hwang,2023,2026_6,2161,33.6,10
hwang,2023,2026_6,2197,64.4,10
hwang,2023,2026_6,2216,140,10
hwang,2023,2026_6,2306,2.1,10
hwang,2023,2026_6,2309,105,10
hwang,2023,2026_6,2319,7.2,10
hwang,2023,2026_6,2374,58.4,10
hwang,2023,2026_6,2449,99.4,10
hwang,2023,2026_6,2505,42.4,10
hwang,2023,2026_6,2749,187.8,10
hwang,2023,2026_6,3163,88.1,10
hwang,2023,2026_6,3164,66.8,10
hwang,2023,2026_6,3198,149.3,10
hwang,2023,2026_6,3199,17.8,10
hwang,2023,2026_6,3214,56.5,10
hwang,2023,2026_6,3225,29.3,10
hwang,2023,2026_6,3271,38.3,10
hwang,2023,2026_6,3294,161.9,10
hwang,2023,2026_6,3321,180.6,10
hwang,2023,2026_6,4017,30,10
hwang,2023,2026_6,4018,130.5,10
hwang,2023,2026_6,4029,2.4,10
hwang,2023,2026_6,4033,98.2,10
hwang,2023,2026_6,4034,264.4,10
hwang,2023,2026_6,4035,113.6,10
hwang,2023,2026_6,4037,60.7,10
hwang,2023,2026_6,4039,70.9,10
hwang,2023,2026_6,4040,8.7,10
hwang,2023,2026_6,4046,91.7,10
hwang,2023,2026_6,4066,89.1,10
hwang,2023,2026_6,4068,17.7,10
hwang,2023,2026_6,4080,18.3,10
hwang,2023,2026_6,4082,49.1,10
hwang,2023,2026_6,4089,37.4,10
hwang,2023,2026_6,4098,61.6,10
hwang,2023,2026_6,4111,57.6,10
hwang,2023,2026_6,4137,104.8,10
hwang,2023,2026_6,4147,25.8,10
hwang,2023,2026_6,4149,6.9,10
hwang,2023,2026_6,4171,41.9,10
hwang,2023,2026_6,4179,70,10
hwang,2023,2026_6,4199,63.9,10
hwang,2023,2026_6,4217,121.2,10
hwang,2023,2026_6,4454,33.8,10
hwang,2023,2026_6,4663,86,10
hwang,2023,2026_6,4866,113.7,10
hwang,2023,2026_6,4881,140.1,10
hwang,2023,2026_6,4892,83.2,10
hwang,2023,2026_6,4943,0.7,10
hwang,2023,2026_6,4950,49.4,10
hwang,2023,2026_6,4951,40.9,10
hwang,2023,2026_6,4973,11.1,10
hwang,2023,2026_6,4981,82,10
hwang,2023,2026_6,4983,125.8,10
hwang,2023,2026_6,4984,162.2,10
hwang,2023,2026_6,4985,0.1,10
hwang,2023,2026_6,4988,9.7,10
hwang,2023,2026_6,4993,14.1,10
hwang,2023,2026_6,5000,3.5,10
hwang,2023,2026_6,5001,70.9,10
hwang,2023,2026_6,5012,73.2,10
hwang,2023,2026_6,5022,59.7,10
hwang,2023,2026_6,5038,25.5,10
hwang,2023,2026_6,5045,75.6,10
hwang,2023,2026_6,5086,13.2,10
hwang,2023,2026_6,5133,36.6,10
hwang,2023,2026_6,5137,1.9,10
hwang,2023,2026_6,5185,9.1,10
hwang,2023,2026_6,5248,117.3,10
hwang,2023,2026_6,5284,5,10
hwang,2023,2026_6,5844,118.1,10
hwang,2023,2026_6,5846,97.6,10
hwang,2023,2026_6,5848,41.3,10
hwang,2023,2026_6,5849,41.6,10
hwang,2023,2026_6,5850,102,10
hwang,2023,2026_6,5857,18.7,10
hwang,2023,2026_6,5859,124.1,10
hwang,2023,2026_6,5870,15.9,10
hwang,2023,2026_6,5872,129.9,10
hwang,2023,2026_6,5880,0.2,10
hwang,2023,2026_6,5892,134.1,10
hwang,2023,2026_6,5906,7.8,10
hwang,2023,2026_6,5917,0.2,10
hwang,2023,2026_6,5927,68.1,10
hwang,2023,2026_6,5937,47.7,10
hwang,2023,2026_6,5947,78.1,10
hwang,2023,2026_6,5955,2.1,10
hwang,2023,2026_6,5967,96.9,10
hwang,2023,2026_6,5970,18.2,10
hwang,2023,2026_6,5985,9.4,10
hwang,2023,2026_6,5987,53.9,10
hwang,2023,2026_6,5995,35.4,10
hwang,2023,2026_6,6011,47,10
hwang,2023,2026_6,6126,7.4,10
hwang,2023,2026_6,6130,76.7,10
hwang,2023,2026_6,6144,0.6,10
hwang,2023,2026_6,6149,45.3,10
hwang,2023,2026_6,6151,22.2,10
hwang,2023,2026_6,6768,80.3,10
hwang,2023,2026_6,6770,52.8,10
hwang,2023,2026_6,6783,26.7,10
hwang,2023,2026_6,6786,178.8,10
hwang,2023,2026_6,6790,111.9,10
hwang,2023,2026_6,6794,76.8,10
hwang,2023,2026_6,6801,59.5,10
hwang,2023,2026_6,6803,115.3,10
hwang,2023,2026_6,6804,113.5,10
hwang,2023,2026_6,6806,4,10
hwang,2023,2026_6,6813,80.6,10
hwang,2023,2026_6,6814,0.2,10
hwang,2023,2026_6,6819,80.5,10
hwang,2023,2026_6,6820,25.6,10
hwang,2023,2026_6,6824,1.3,10
hwang,2023,2026_6,6826,83.5,10
hwang,2023,2026_6,6828,46,10
hwang,2023,2026_6,6845,97.5,10
hwang,2023,2026_6,6847,0.1,10
hwang,2023,2026_6,6850,13.4,10
hwang,2023,2026_6,6853,1.2,10
hwang,2023,2026_6,6869,16.8,10
hwang,2023,2026_6,6885,0.5,10
hwang,2023,2026_6,6886,4.5,10
hwang,2023,2026_6,6904,145.2,10
hwang,2023,2026_6,6920,13.4,10
hwang,2023,2026_6,6927,0.5,10
hwang,2023,2026_6,6938,15.4,10
hwang,2023,2026_6,6943,76.2,10
hwang,2023,2026_6,6945,33.9,10
hwang,2023,2026_6,7002,40.6,10
hwang,2023,2026_6,7021,30.5,10
hwang,2023,2026_6,7045,24.8,10
hwang,2023,2026_6,7049,6.6,10
hwang,2023,2026_6,7066,31.8,10
hwang,2023,2026_6,7083,2.1,10
hwang,2023,2026_6,7090,16.9,10
hwang,2023,2026_6,7523,81.5,10
hwang,2023,2026_6,7525,86.3,10
hwang,2023,2026_6,7526,70.2,10
hwang,2023,2026_6,7527,26.1,10
hwang,2023,2026_6,7528,94.5,10
hwang,2023,2026_6,7538,21.9,10
hwang,2023,2026_6,7543,158.2,10
hwang,2023,2026_6,7547,130.6,10
hwang,2023,2026_6,7553,52.3,10
hwang,2023,2026_6,7561,12.9,10
hwang,2023,2026_6,7562,32.2,10
hwang,2023,2026_6,7564,112.6,10
hwang,2023,2026_6,7565,1.5,10
hwang,2023,2026_6,7567,21.9,10
hwang,2023,2026_6,7568,15.5,10
hwang,2023,2026_6,7569,104.8,10
hwang,2023,2026_6,7571,8.9,10
hwang,2023,2026_6,7585,2.9,10
hwang,2023,2026_6,7587,9.1,10
hwang,2023,2026_6,7588,68.7,10
hwang,2023,2026_6,7591,96.2,10
hwang,2023,2026_6,7594,78.4,10
hwang,2023,2026_6,7596,30.2,10
hwang,2023,2026_6,7600,26,10
hwang,2023,2026_6,7601,23.5,10
hwang,2023,2026_6,7606,5.4,10
hwang,2023,2026_6,7607,11.1,10
hwang,2023,2026_6,7608,52.6,10
hwang,2023,2026_6,7611,66.1,10
hwang,2023,2026_6,7670,38.1,10
hwang,2023,2026_6,7694,13.7,10
hwang,2023,2026_6,7794,0,10
hwang,2023,2026_6,7828,14.1,10
hwang,2023,2026_6,7891,6.5,10
hwang,2023,2026_6,8110,70.2,10
hwang,2023,2026_6,8111,43.4,10
hwang,2023,2026_6,8112,52,10
hwang,2023,2026_6,8116,8,10
hwang,2023,2026_6,8117,10.8,10
hwang,2023,2026_6,8118,6.4,10
hwang,2023,2026_6,8119,36.8,10
hwang,2023,2026_6,8121,61.3,10
hwang,2023,2026_6,8125,11.7,10
hwang,2023,2026_6,8126,29,10
hwang,2023,2026_6,8129,34.8,10
hwang,2023,2026_6,8130,80.8,10
hwang,2023,2026_6,8131,44.3,10
hwang,2023,2026_6,8132,70.7,10
hwang,2023,2026_6,8134,26,10
hwang,2023,2026_6,8135,6,10
hwang,2023,2026_6,8136,140.2,10
hwang,2023,2026_6,8137,90.9,10
hwang,2023,2026_6,8138,127,10
hwang,2023,2026_6,8139,29.6,10
hwang,2023,2026_6,8140,0,10
hwang,2023,2026_6,8142,24.6,10
hwang,2023,2026_6,8143,110,10
hwang,2023,2026_6,8144,78.2,10
hwang,2023,2026_6,8145,2.3,10
hwang,2023,2026_6,8146,55.4,10
hwang,2023,2026_6,8147,0.5,10
hwang,2023,2026_6,8148,25.7,10
hwang,2023,2026_6,8150,175.5,10
hwang,2023,2026_6,8151,114.6,10
hwang,2023,2026_6,8153,2.2,10
hwang,2023,2026_6,8154,102.7,10
hwang,2023,2026_6,8155,134.4,10
hwang,2023,2026_6,8159,50.2,10
hwang,2023,2026_6,8160,26.7,10
hwang,2023,2026_6,8161,0.6,10
hwang,2023,2026_6,8162,86.9,10
hwang,2023,2026_6,8167,42.1,10
hwang,2023,2026_6,8168,9.4,10
hwang,2023,2026_6,8171,7.5,10
hwang,2023,2026_6,8172,0,10
hwang,2023,2026_6,8183,101.8,10
hwang,2023,2026_6,8188,0.9,10
hwang,2023,2026_6,8205,119.5,10
hwang,2023,2026_6,8210,29.6,10
hwang,2023,2026_6,8211,0,10
hwang,2023,2026_6,8214,1.7,10
hwang,2023,2026_6,8221,3,10
hwang,2023,2026_6,8225,11.8,10
hwang,2023,2026_6,8228,77.9,10
hwang,2023,2026_6,8230,41.4,10
hwang,2023,2026_6,8408,21.2,10
hwang,2023,2026_6,8676,53.8,10
hwang,2023,2026_6,9220,0,10
hwang,2023,2026_6,9221,128.5,10
hwang,2023,2026_6,9222,0.1,10
hwang,2023,2026_6,9224,18.3,10
hwang,2023,2026_6,9225,4.4,10
hwang,2023,2026_6,9226,124,10
hwang,2023,2026_6,9227,1.1,10
hwang,2023,2026_6,9228,26.6,10
hwang,2023,2026_6,9229,26,10
hwang,2023,2026_6,9479,0.2,10
hwang,2023,2026_6,9480,6.7,10
hwang,2023,2026_6,9481,24.1,10
hwang,2023,2026_6,9482,26,10
hwang,2023,2026_6,9484,27.8,10
hwang,2023,2026_6,9487,13.9,10
hwang,2023,2026_6,9488,37.4,10
hwang,2023,2026_6,9490,3.3,10
hwang,2023,2026_6,9492,17.4,10
hwang,2023,2026_6,9493,123.7,10
hwang,2023,2026_6,9494,24.1,10
hwang,2023,2026_6,9495,0.9,10
hwang,2023,2026_6,9497,14.6,10
hwang,2023,2026_6,9500,35,10
hwang,2023,2026_6,9501,19.1,10
hwang,2023,2026_6,9502,80.1,10
hwang,2023,2026_6,9504,0.1,10
hwang,2023,2026_6,9505,0.1,10
hwang,2023,2026_6,9506,0,10
hwang,2023,2026_6,9508,39.7,10
hwang,2023,2026_6,9509,115.4,10
hwang,2023,2026_6,9511,39.9,10
hwang,2023,2026_6,9753,27.3,10
hwang,2023,2026_6,9754,20.3,10
hwang,2023,2026_6,9756,88.3,10
hwang,2023,2026_6,9757,6.9,10
hwang,2023,2026_6,9758,94.3,10
hwang,2023,2026_6,9997,74.8,10
hwang,2023,2026_6,9999,32.3,10
hwang,2023,2026_6,10213,22,10
hwang,2023,2026_6,10216,0,10
hwang,2023,2026_6,10217,0.8,10
hwang,2023,2026_6,10218,0.4,10
hwang,2023,2026_6,10219,17.9,10
hwang,2023,2026_6,10222,89,10
hwang,2023,2026_6,10223,0,10
hwang,2023,2026_6,10225,11.6,10
hwang,2023,2026_6,10228,1.1,10
hwang,2023,2026_6,10229,77.7,10
hwang,2023,2026_6,10231,10,10
